Unnamed: 0,No.,Title,Artist(s),lyrics,genres
50,51,"""So Alive""",Love and Rockets,"9 ContributorsSo Alive Lyrics“So Alive” was inspired by a beautiful stranger Daniel Ash saw from across the room at a party. The following Monday, Ash grabbed a bottle of whiskey and disappeared in the basement of the recording studio… Read More 
Don't know what color your eyes are, baby
But your hair is long and brown
Your legs are strong, and you're so, so long
And you don't come from this town

My head is full of magic, baby
And I can't share this with you
Feel I'm on a cross again lately
But there's nothing to do with you

I'm alive, huh, huh, so alive
I'm alive, huh, huh, so alive

Your strut makes me crazy
Makes me see you more clearly
Oh, baby, now I can see you
Wish I could stop
Switch off the clock
Make it all happen for you

I'm alive, huh, huh, so alive
I'm alive, huh, huh, so alive

Don't know what color your eyes are, baby
But your hair is long and brown
Your legs are strong, and you're so, so long
And you don't come from this town

My head is full of magic, baby
And I can't share this with you
I feel I'm on top again, baby
That's got everything to do with you

I'm alive, huh, huh, so alive
I'm alive, huh, huh, so alive

Du du du, du du
Du du du, du du
Du du du, du du
Ooh
Du du du, du du
Ooh
Du du du, du du
Ooh
Du du du, du du
Ooh
Du du du, du du
Ooh
Du du du, du du
Ooh","post-punk, new wave, 80s, Gothic, alternative"
51,52,"""You Got It (The Right Stuff)""",New Kids on the Block,"18 ContributorsYou Got It (The Right Stuff) Lyrics
The right stuff
The right stuff

First time was a great time
Second time was a blast
Third time I fell in love
Now I hope it lasts
I can see it in your walk
Tell it when you talk
See it in everything you do
Even in your thoughts
You got the right stuff, baby
Love the way you turn me on
You got the right stuff, baby
You’re the reason why I sing this song

All that I needed was you
Oh girl, you're so right
Said all that I wanted was you
You made all my dreams come true

Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff

Your first kiss was a sweet kiss
Second kiss had a twist
Third and your fourth kiss
I don't want to miss
I can see it in your walk
Tell it when you talk
See it in everything you do
Even in your thoughts
You got the right stuff, baby
Love the way you turn me on
You got the right stuff, baby
You’re the reason why I sing this song

All that I needed was you
In my life, you're so right
And all that I wanted was you
You made all (Every one of my dreams come true)

Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff

Girl, yeah baby, yeah
You know you got the right stuff
And girl, yeah, baby
You know, you know you got it, girl

In my life, you're so right
You made all (You know what you did)

Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
The right stuff

You got the right stuff, baby
Love the way you turn me on
You got the right stuff, baby
You're the reason why I sing this song
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh","pop, boybands, 80s, 90s, NKOTB"
52,53,"""Armageddon It""",Def Leppard,"19 ContributorsArmageddon It Lyrics“Armageddon It” was released as the sixth single from Hysteria in the US and reached #3 in early 1989, making it the 5th in a row to reach the top 20 there. It was the fourth single released overseas and… Read More 
You better come inside when you're ready to
But no chance if you don't wanna dance
You like a four letter words when you're ready to
But then you won't 'cause you know that you can
You got it
But are you getting it?
You say that love is won when you get some
But then your finger won't trigger the gun

You know you can't stop it, so don't rock it
You know you got it
Hey, but are you getting it?
Ooh, really getting it?
Come get it from me

(Give me all of your loving)
Every little bit
(Give me all that you got)
Every bit of it
(Every bit of your loving)
Oh, come on live a bit
(Never want to stop)

Yeah, but are you getting it?
(Armageddon it)
Ooh, really getting it?
(Yes, Armageddon it)
Come on get it
Yeah
Do, do, do
Uh oh

You try coming on when you need some
But then you don't because you already did
Yeah, you jangle your jewels while you're shaking your
And drive the pretty boys out of their heads
You got it
But are you getting it?
You flash your bedroom eyes like a jumping Jack
Then play it pretty with a pat on the back

You know you can't stop it, so don't rock it
You know you got it
Hey, but are you getting it?
Ooh, really getting it?
Come get it from me

(Give me all of your loving)
Every little bit
(Give me all that you got)
Every bit of it
(Every bit of your loving)
Oh, come on live a bit
(Never want to stop)

Yeah, but are you getting it?
(Armageddon it)
Ooh, really getting it?
(Yes, Armageddon it)
Come on, Steve, get it, huh

Take it, take it, take it from me
I got an itchy finger following me
Pull it, pull it, come on trigger the gun
Because the best is a yet to come
I say
(Because the best is yet to come)

Oh, are you getting it?
Oh, really getting it?
Yes, are you getting it?
Whoa, really getting it?

Come get it from me
(Give me all of you loving)
Every little bit
(Give me all that you got)
Every bit of it
(Every bit of your loving)
Oh, come on live a bit
(Never want it to stop)
Oh, are you getting it?
(Give me all of your loving)
Ooh, really getting it?
(Give me all that you got)
Oh are you getting it?
(Give me all of your loving)
Oh, live a bit
(Give me all that you got)
No, live a bit
You've got to live it
(Give ne all of your loving)
Ooh, baby live it
(Give me all that you got)
Come on and give it
(Every bit of your loving)
Oh, come on and give it
(Never want it to stop)
Oh, are you getting it?
(Give me all of your loving)
Ooh, really getting it?
(Give me all that you got)
Oh, are you getting it?
(Every bit of your loving)
Oh, live a bit
(Never want it to stop)
Whoa
(Give me all of your loving)","hard rock, classic rock, rock, 80s, hair metal"
53,54,"""Satisfied""",Richard Marx,"7 ContributorsSatisfied LyricsYeah, yeah
Whoa
We work our bodies weary
To stay alive
There must be more to living
Than nine to five
Why should we wait for some better time?
There may not even be a tomorrow
Ain't no sense in losing your mind
I'm gonna make it worth the ride
Don't you know
I won't give up until I'm satisfied?
Don't you know
Why should I stop until I'm satisfied?
Ignore the hesitation
That ties your hands
Use your imagination
And take a chance
Won't let my moment of truth pass me by
I've gotta make my move, now or never
And if they turn me loose on this town
They're gonna have to hold me down

Don't you know
I won't give up until I'm satisfied?
Don't you know
Why should I stop until I'm satisfied?
Yeah
Don't you know
Ain't gonna stop up until we're satisfied?
Don't you know
We shouldn't stop until we're satisfied?
Yeh, yeah
Don't you know
Ain't gonna stop until I'm satisfied? Yeah
Don't you know
We won't give up until we're satisfied?
Oh, oh, oh
Why should I stop before I'm satisfied? Ow","pop, soft rock, 80s, singer-songwriter, rock"
54,55,"""Express Yourself""",Madonna,"36 ContributorsTranslationsPortuguêsItalianoExpress Yourself Lyrics“Express Yourself” was the second single released from Madonna’s Like a Prayer. The anthemic ode to female empowerment was originally a sonic homage to the ‘70s funk-soul of Sly & The Family Stone and The… Read More 
(Hoo!)
(Hoo!)
Come on, girls!
Do you believe in love?
'Cause I got something to say about it
And it goes something like this

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

You don't need diamond rings
Or eighteen karat gold
Fancy cars that go very fast
You know they never last, no no
What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you 'til you can't come down
(You'll never come down)

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Long stem roses are the way to your heart
But he needs to start with your head
Satin sheets are very romantic
What happens when you're not in bed?
You deserve the best in life
So if the time isn't right, then move on
Second best is never enough
You'll do much better, baby, on your own
(Baby, on your own)

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real
Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not

And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees
To express himself
You've got to make him express himself
Hey, hey

What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you 'til you can't come down
(You'll never come down)

And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees, so please

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
Express yourself
(You've got to make him) So you can respect yourself
Hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
Express yourself","pop, dance, female vocalists, 80s, electronic"
55,56,"""I Like It""",Dino,"3 ContributorsI Like It Lyrics“I Like It” peaked at #7 on the Billboard Hot 100 and #3 on Billboard’s Hot Dance Music\Club Play chart in 1989. The song also managed to peak at #25 on Billboard’s R&B chart.
Get up on it
Let's do it
That's nice
I like it

That's the way it has to be
'Cause that's the way I like it
That's the way it has to be
'Cause that's the way I like it

You told me that you loved me
Now, girl, show me
'Cause I can't believe it's true
By the things you do
Never have I ever
Had such pleasure
Of giving up my love this way
I want you every day

Take me by the hand, I will be your man
'Cause that's the way you make me feel
Take me by surprise, look into my eyes
And show me that your love is real

That's the way it has to be
'Cause that's the way I like it
That's the way it has to be
'Cause that's the way I like it
Yeah, yeah, yeah
(I like it)
Uh huh, uh huh
(I like it)
Uh huh
(Uh)

Let's wine and dine
And just take our time
The night is young and so are we
Just come with me
We'll walk in the park
And kiss in the dark, girl
'Cause that's the things I like to do
When I'm with you

Take me by the hand, I will be your man
'Cause that's the way you make me feel
Take me by surprise, look into my eyes
And show me that your love is real

That's the way it has to be
'Cause that's the way I like it
That's the way it has to be
'Cause that's the way I like it
Uh, I like it
Let's do it
I like it, girl
That's nice, uh huh
I say yeah, yeah, yeah
Yeah, yeah, yeah, yeah
(Ooh, I like it)
Uh huh, uh huh
Uh huh
(I like it)
Uh huh
(Ooh, I like it)
Uh huh, uh huh
Uh huh
(I like it)
Uh huh

People, clap your hands if you like it
Stop
This is what I like

Your hair so wild
Sunglasses and that smile
That's the way
Uh, huh
That's the way
Now dance
I like it nasty
(Uh)
Every time I'm with you
I just want to kiss you
Yeah, yeah
Girl, you make me feel good
The time is right
I wish you would
Yeah, yeah, yeah

That's the way it has to be
'Cause that's the way I like it
That's the way it has to be
'Cause that's the way I like it
Uh
I like it
Yeah
I like it
(Ooh, I like it)
Uh huh, uh huh
Uh huh
(I like it)
Uh huh
(Ooh, I like it)
Uh huh, uh huh
Uh huh (I like it)
Uh huh
(I like it)","House, pop, kurdish, electronic, progressive trance"
56,57,"""Soldier of Love""",Donny Osmond,"5 ContributorsSoldier of Love LyricsSo you heard that I'm a rebel
With a heart made of stone
I got a restless spirit
That nobody can own
If a picture tells a story
Won't you listen to mine
I'm searching for the answer
But it's so hard to find
You'll see much deeper
When you read between the lines
'Cause there's a fire
Burning in my eyes
Like a thief in the night
Who can't get enough
I am willing to fight
'Cause I'm a soldier of love
Like a shot in the dark
When the goin' gets rough
It's a state of the heart
When you're a soldier of love
I willing to fight

Love can be so heartless
When you turn out the lights
A mutual surrender
In the heat of the night
Life's an empty picture
When you're living alone
Maybe that's the reason
Every heart needs a home
Each time I fall down
I get on my feet again
I'm gonna win this battle
In the end
Like a thief in the night
Who can't get enough
I am willing to fight
'Cause I'm a soldier of love
Like a shot in the dark
When the goin' gets rough
It's a state of the heart
When you're a soldier of love
You'll see much deeper
When you read between the lines
Cause there's a fire
Burning in my eyes

Like a thief in the night
Who can't get enough
I am willing to fight
'Cause I'm a soldier of love
Like a shot in the dark
When the goin' gets rough
It's a state of the heart
When you're a soldier of love
Shalalalalala, when the goin' gets rough
Shalalalalala, I'm a soldier of love
Shalalalalala, when the goin' gets rough
Shalalalalala, a soldier for your love
Like a thief in the night
Who can't get enough
I am willing to fight
'Cause I'm a soldier of love
Like a shot in the dark
When the goin' gets rough
It's a state of the heart
When you're a soldier of love","pop, 70s, donny osmond, 80s, best"
57,58,"""Sowing the Seeds of Love""",Tears for Fears,"45 ContributorsTranslationsFrançaisSowing the Seeds of Love Lyrics
High time we made a stand
And shook up the views of the common man
And the love train rides from coast to coast
D.J.'s the man we love the most
Could you be, could you be squeaky clean
And smash any hope of democracy?
As the headline says you're free to choose
There's egg on your face and mud on your shoes
One of these days they're gonna call it the blues, yeah, yeah
Sowing the seeds of love, seeds of love
Anything is possible when you're sowing the seeds of love
Sowing the seeds
Sowing the seeds of love
Anything is possible
Seeds of love
Sowing the seeds of love
Sowing the seeds

I spy tears in their eyes
They look to the skies for some kind of divine intervention
Food goes to waste
So nice to eat, so nice to taste
Politician granny with your high ideals
Have you no idea how the majority feels?
So without love and a promised land
We're fools to the rules of a government plan
Kick out the style, bring back the jam

Sowing the seeds of love, seeds of love
Anything
Sowing the seeds of love
Sowing the seeds of love, seeds of love
Sowing the seeds

Sowing the seeds
The birds and the bees
My girlfriend and me
In love


Feel the pain, talk about it
If you're a worried man, then shout about it
Open hearts, feel about it
Open minds, think about it
Everyone, read about it
Everyone, scream about it
Everyone
Everyone, yeah, yeah
Everyone read about it, read about it
Everyone
Read it in the books, in the crannies and the nooks, there are books to read for us

Sowing the seeds of love
Sowing the seeds of love
We're sowing the seeds
Sowing the seeds
Sowing the seeds of love
We're sowing the seeds
Sowing the seeds of love
Sowing the seeds of love
Mr. England sowing the seeds of love

Time to eat all your words
Swallow your pride
Open your eyes
Time to eat all your words
Swallow your pride
Open your eyes

High time we made a stand
Time to eat all your words
And shook up the views of the common man
Swallow your pride
And the love train rides from coast to coast
Open your eyes
Every minute of every hour
I love a sunflower
Open your eyes
And I believe in love power
Open your eyes
Love power
Love power
Open your eyes

Sowing the seeds of love, seeds of love
Sowing the seeds
Sowing the seeds of love, the seeds of love
Sowing the seeds
Sowing the seeds
Sowing the seeds of love, seeds of love
Sowing the seeds of love, sowing the seeds
Sowing the seeds

An end to need
And the politics of greed
With love

Sowing the seeds of love, seeds of love
Sowing the seeds of love
Sowing the seeds of love, seeds of love
Anything, anything
Sowing the seeds
Sowing the seeds of love, seeds of love
Sowing the seeds

An end to need
(What about the workers?)
And the politics of greed
With love

Sowing the seeds of love, seeds of love
Sowing the seeds of love
Sowing the seeds of love, seeds of love
Sowing the seeds of love
Sowing the seeds of love, seeds of love
Sowing the seeds of love","new wave, 80s, synth pop, pop, rock"
58,59,"""Cherish""",Madonna,"21 ContributorsTranslationsPortuguêsItalianoCherish Lyrics“Cherish” is the third single off Like a Prayer. It peaked at #2 on the Billboard Hot 100 and got a few top tens around the world.
Constructed as a doo-wop style song, it surprised the critics for its… Read More 
Cherish, cherish

So tired of broken hearts and losing at this game
Before I start this dance
I take a chance in telling you
I want more than just romance
You are my destiny
I can't let go, baby, can't you see?
Cupid, please take your aim at me

Cherish the thought
Of always having you here by my side
Oh baby, I cherish the joy
You keep bringing it into my life
I'm always singing it, cherish your strength
You got the power to make me feel good
And baby, I perish the thought
Of ever leaving, I never would

I was never satisfied with casual encounters
I can't hide my need
For two hearts that bleed
With burning love
That's the way it's got to be
Romeo and Juliet, they never felt this way I bet
So don't underestimate my point of view

I cherish the thought
Of always having you here by my side
Oh baby, I cherish the joy
You keep bringing it into my life
I'm always singing it, cherish your strength
You got the power to make me feel good
And baby, I perish the thought
Of ever leaving, I never would

Who? You! Can't get away, I won't let you
Who? You! I could never forget to
Cherish is the word I use to remind me of your love

You're givin' it
You're givin' it to me boy
Keep giving me all-all-all your joy
Give me faith
I will always cherish you
Romeo and Juliet, they never felt this way I bet
So don't underestimate my point of view

Cherish the thought
Of always having you here by my side
Oh baby, I cherish the joy
You keep bringing it into my life
I'm always singing it, cherish your strength
You got the power to make me feel good
And baby, I perish the thought
Of ever leaving, I never would

Cherish (Give me faith, give me joy)
(My boy, I will always cherish you)
Cherish your strength (You're givin' it)
(You're givin' it to me, boy) I could never forget to
(Keep giving me all your joy)
Cherish the thought (Give me faith, give me joy)
(My boy, I will always cherish you)
Cherish the joy","pop, dance, female vocalists, 80s, electronic"
59,60,"""When the Children Cry""",White Lion,"14 ContributorsWhen the Children Cry Lyrics
Little child, dry your crying eyes
How can I explain the fear you feel inside?
‘Cause you were born into this evil world
Where man is killing man and no one knows just why
What have we become? Just look what we have done
All that we destroyed., you must build again

When the children cry,, let them know we tried
‘Cause when the children sing,, then the new world begins

Little child, you must show the way
To a better day for all the young
‘Cause you were born for the world to see
That we all can live with love and peace
No more presidents and all the wars will end
One united world under God

When the children cry,, let them know we tried
‘‘Cause when the children sing,, then the new world begins


What have we become? just look what we have done
All that we destroyed, you must build again
No more presidents and all the wars will end
One united world under God

When the children cry, let them know we tried
When the children fight, let them know it ain't right

When the children pray, let them know the way
‘Cause when the children sing, then the new world begins","hard rock, hair metal, 80s, classic rock, rock"
60,61,"""18 and Life""",Skid Row,"31 Contributors18 and Life Lyrics
Ricky was a young boy, he had a heart of stone
Lived 9-to-5 and he worked his fingers to the bone
Just barely out of school, came from the edge of town
Fought like a switchblade so no one could take him down, no

He had no money, no, no good at home
Walked the streets a soldier and he fought the world alone
And now it's

Eighteen and life, you got it, eighteen and life, you know
Your crime is time and it's eighteen and life to go
Eighteen and life, you got it, eighteen and life, you know
Your crime is time and it's eighteen and life to go, oh-woah-oh, yes

Tequila in his heartbeat, his veins burned gasoline
It kept his motor runnin' but it never kept him clean
They say he loved adventure, Ricky's the wild one
He married trouble, had a courtship with a gun

Bang-bang, shoot 'em up, the party never ends
You can't think of dying when the bottle's your best friend
And now it's

Eighteen and life, you got it, eighteen and life, you know
Your crime is time and it's eighteen and life to go
Eighteen and life, you got it, eighteen and life, you know
Your crime is time and it's eighteen and life to go, yeah, yeah

""Accidents will happen,"" they all heard Ricky say
He fired his six-shot to the wind that child blew a child away


Yeah, yeah, yeah-yeah-yeah

Eighteen and life, you got it, eighteen and life, you know
Your crime is time and it's eighteen and life to go
Eighteen and life, you got it, eighteen and life, you know
Your crime is time and it's eighteen and life to go, yeah, yeah

Woah-oh, woah-oh, oh","hard rock, heavy metal, hair metal, 80s, rock"
61,62,"""I Don't Want Your Love""",Duran Duran,"10 ContributorsI Don’t Want Your Love Lyrics
I don't mind if you're keeping someone else behind
I don't care cause you've got something I can share
Hey, take a chance, even if it's only
Only while we're dancing in the
Light of your second sight because
When you understand me
You might feel good around me now

I don't want your love to bring me down
I don't want your love so turn it around

I won't turn you out if you've got someone else
Someone else you care about
Because you must realise
My obsessive fascination is in your imagination

I don't want your love to bring me down
I don't want your love so turn it around
I don't want your love, I don't want your love
Your rhythm is the power to move me
It's something you control completely
I don't want your love
I don't want your love


I like noise cause, I like waking up the house
I cannot sit down. I can't shut my mouth
But when you understand me
You might feel good around me

I don't want your love to bring me down
I don't want your love so turn it around
Your rhythm is the power to move me
It's something you control completely
I don't want your love
I don't want your love

I don't want your love to bring me down
I don't want your love so turn it around
I don't want your love
I don't want your love
I don't want your love
I don't want your love","new wave, 80s, pop, synth pop, rock"
62,63,"""Second Chance""",.38 Special,"7 ContributorsSecond Chance Lyrics“Second Chance” was the third and final single from 38 Special’s eighth album Rock And Roll Strategy.
The first two singles were not hits, so this ballad written five years earlier by new member Max Carl… Read More 
Since you've been gone
I feel my life slipping away
I look to the sky
And everything is turnin' gray
All I made was one mistake
How much more will I have to pay
Why can't you think it over
Why can't you forget about the past

When love makes a sound, babe
A heart needs a second chance
Don't put me down, babe
Can't you see I love you
Since you've been gone, I've been in a trance
This heart needs a second chance
Don't say it's over, I just can't say goodbye

So this is love
Standing in the pouring rain
I fooled on you
But she never meant a thing
And I know I ain't got no right
To ask you to sympathize
But why can't you think it over
Why can't you forget about the past

When love makes a sound, babe
A heart needs a second chance
Don't put me down, babe
Can't you see I love you
Since you've been gone, I've been in a trance
This heart needs a second chance
Don't say it's over, I just can't say goodbye

I never loved her
I never needed her
She was willing, and that's all there is to say
Don't forsake me
Please don't leave me now
A heart needs a second chance
Yeah, you've been gone, and I've been in a trance
This heart needs a second chance
Don't say it's over, I just can't say goodbye
Please forgive me and forget it
I was wrong and I admit it
Why can't we talk it over
Why can't we forget about, forget about the past

(A heart needs a second chance...) When love makes a sound, babe
(A heart needs a second chance...) Don't put me down, babe
You've been gone, I've been in a trance
This heart needs a second chance
Don't say it's over, I just can't say goodbye
(A heart needs a second chance...) When love makes a sound, babe
(A heart needs a second chance...)
(A heart needs a second chance...) When love makes a sound, babe
(A heart needs a second chance...)
(A heart needs a second chance...) Yeah
(A heart needs a second chance...)
(A heart needs a second chance...)","Southern Rock, classic rock, rock, 80s, hard rock"
63,64,"""The Way You Love Me""",Karyn White,"6 ContributorsThe Way You Love Me LyricsThe Way You Love Me peaked at #7 on the Billboard Hot 100 and topped Billboard’s R&B chart for a week in October of 1988.
Hey, baby
You're driving me crazy
With that special loving feeling that you give to me
And I'm so proud, you want me to be your lady
Now I know how it feels to live a fantasy

I used to dream about love
And sure that's how it was
But I don't have to dream no more
'Cause I, I got more than I can stand
I found me a lover in another man
I got you, baby, that's all I was waiting for

And I love the way you love me
I place no one above the one true love
And I love the way you love me
And baby no matter what
I love the, I love the way you love
(Oh oh...oh oh...oh oh)

Oh, baby, baby, baby
I might as well face it
I've fallen in too deep
You have control of me
Without a doubt
It has to be the greatest
You're every bit the man I had hoped you'd be

I used to dream about love
And sure that's how it was
But I don't have to dream no more, oh no
'Cause when I think about your loving, that I good thing
I get excited from the feeling that it's giving to me
So won't you keep it coming, baby?
'Cause I love the joy you bring
I, oh, oh, I love

And I love the way you love me
(I love it, love it, love it)
I place no one above (Yeah)
The one true love (Yeah)
And I love the way you love me
And baby no matter what
I love the, I love the way you love
(Oh oh...oh oh...oh oh)
I love the way you love
(Oh, oh)
(Oh, oh)
I got a love
(Oh, oh)
So don't you stop
I love the way...

One: For all the special love
Two: A sensitive and tender touch
Three: Because you please
You bring out the best in me
'Cause when I think about your loving, that I got a good thing
I get excited from the feeling that it's giving to me
So won't you keep it coming, baby
'Cause I love the joy you bring
I, oh, oh, I love
(Oh oh...oh oh...oh oh)
I love the way you love
(Oh oh...oh oh...oh oh)
I love the way

And I love the way you love me
(I love it, love it, love it)
I place no one above (Yeah)
The one true love (Yeah)
And I love the way you love me
And baby no matter what
I love the, I love the way you love

Oh, baby, keep it coming, uh
Oh, baby, keep it coming, uh
Oh, baby, keep it coming, uh

One: For all the special love
Two: A sensitive and tender touch
Three: Because you please
You bring out the best in me
'Cause when I think about your loving, that I got a good thing
I get excited from the feeling that it's giving to me
So won't you keep it coming, baby
'Cause I love the joy you bring
I, oh, oh, I love

The way you love me
I place no one above, the one true love
And I love the way you love me
And baby no matter what
I love the, I love the way you love
(Oh oh)
You love me all over
(Oh, oh)
You love me all over
(Oh, oh)
I love the way you love
(Oh, oh)
You love me all over
(Oh, oh)
You love me all over
(Oh, oh)
I love the way

And I love
The way you love me (I love it)
I place no one above, the one true love
And I love...","soul, rnb, 80s, female vocalists, pop"
64,65,"""Funky Cold Medina""",Tone Loc,"40 ContributorsFunky Cold Medina Lyrics“Funky Cold Medina” was Tone Loc’s second single and final international smash hit. It peaked at #3 in the US and a top 40 hit in several other countries. It is the second rap song to ever be certified… Read More 
Alright, dig it

Cold coolin' at a bar
And I'm lookin for some action
But like Mick Jagger said
I can't get no satisfaction
The girls are all around
But none of them wanna get with me
My threads are fresh and I'm lookin' def
Yo, what's up with L-O-C?
The girls is all jockin'
At the other end of the bar
Havin drinks with some no-name chump
When they know that I'm the star
So I got up and strolled over
To the other side of the cantina
I asked the guy, ""Why you so fly?""
He said, ""Funky Cold Medina""
Funky Cold Medina

This brother told me a secret
On how to get more chicks
Put a little Medina in your glass
And the girls'll come real quick
It's better than any alcohol
Or aphrodisiac
A couple of sips of this love potion
And she'll be on your lap
So I gave some to my dog
When he began to beg
Then he licked his bowl and he looked at me
And did the wild thing on my leg
He used to scratch and bite me
Before he was much, much meaner
But now all the poodles run to my house
For the Funky Cold Medina
You know what I'm sayin'?
I got every dog in my neighborhood breakin' down my door
I got Spuds MacKenzie
Alex from Stroh's
They won't leave my dog alone with that Medina, pal

I went up to this girl
She said, ""Hi, my name is Sheena""
I thought she'd be good to go
With a little Funky Cold Medina
She said, ""I'd like a drink,""
I said, ""Ehm, I'll go get it""
And then a couple sips she cold licked her lips
And I knew that she was with it
So I took her to my crib
And everything went well as planned
But when she got undressed, it was a big old mess
Sheena was a man
So I threw him out, I don't fool around
With no Oscar Mayer wiener
You must be sure that your girl is pure
For the Funky Cold Medina
You know?
Ain't no plans with a man
This is the 80s, and you know I'm down with the ladies
No joke

Break it down

Back in the saddle
Lookin' for a little affection
I took a shot as a contestant on
""The Love Connection""
The audience voted
And you know they picked a winner
I took my date to the Hilton
For Medina and some dinner
We had a few drinks
I'm thinkin' soon what I'll be gettin'
Instead she started talkin' 'bout
Plans for our wedding
Said ""Wait. Slow down love, not so fast
Baby, I'll be seein' ya""
That's why I found you don't fool around
With the Funky Cold Medina
You know what I'm sayin'?
That Medina's a monster
Funky Cold Medina","Hip-Hop, rap, 90s, hip hop, funk"
65,66,"""In Your Room""",The Bangles,"10 ContributorsIn Your Room Lyrics
I love it in your room at night
You're the only one who gets through to me
In the warm glow of the candlelight
Oh, I wonder what you're gonna do to me

(In your room)
I come alive when I'm with you
I'll do anything you want me to
In your room

I love it in your room all day
When you're gone, I like to try on all your clothes
You won't regret it if you let me stay
I'll teach you everything that a boy should know

(In your room)
I'm alive when I'm with you
Gonna make your dreams come true
In your room

I feel good in your room
Let's lock the world out
Feels so good when we kiss
Nobody ever made me crazy like this

I love it in your room at night
You're the only one who gets through to me
In the warm glow of the candlelight
Oh, I wonder what you're gonna do to me

(In your room)
I'll do anything you want me to
I only want to be with you
In your room
In your room

I feel good in your room
Let's lock the world out
Feels so good when we kiss
Nobody ever made me crazy like this

In your room
In your room
(In your room)
(In your room)
(In your room)
(In your room)
(In your room)","pop, 80s, female vocalists, new wave, rock"
66,67,"""Miss You Like Crazy""",Natalie Cole,"15 ContributorsMiss You Like Crazy Lyrics
Even though it's been so long
My love for you keeps going strong
I remember the things that we used to do
A kiss in the rain 'til the sun shined through
I tried to deny it but I'm still in love with you

I miss you like crazy, I miss you like crazy
Ever since you went away, every hour, every day
I miss you like crazy, I miss you like crazy
No matter what I say or do
There's just no getting over you

I can see the love shining in your eyes
And it comes as such a sweet surprise
If seeing's believing, it's worth the wait
So hold me and tell me it's not too late
We're so good together, we're starting forever now

And I miss you like crazy, I miss you like crazy
Ever since you went away, every hour, every day
I miss you like crazy, I miss you, baby
A love like ours will never end
Just touch me and we're there again

Just one night
And we'll have the magic feeling like we used to do
Hold on tight
And whatever comes our way we're gonna make it through
If seeing's believing, it's worth the wait
So hold me and tell me it's not too late
We're so good together, we're starting forever now

And I miss you like crazy, I miss you like crazy
No matter what I say or do
There's just no getting over you
And I miss you, baby, I miss you, baby
All the tender love you gave me
When a feeling gets this strong
You know the real thing comes along

And I miss you
I miss you like crazy, baby
Only your sweet love can save me
I miss you like crazy
A love like ours will never end
Just touch me and we're there again
Miss you like crazy, I miss you like crazy
No matter what I say or do","jazz, female vocalists, soul, vocal jazz, blues"
67,68,"""Lovesong""",The Cure,"58 ContributorsLovesong LyricsFrontman Robert Smith wrote “Lovesong” as a wedding present for his bride-to-be Mary Poole in 1988.

“Lovesong” was the second UK and third US single from Disintegration, The Cure’s eighth studio album, and… Read More 
Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again

Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again

However far away
I will always love you
However long I stay
I will always love you
Whatever words I say
I will always love you
I will always love you

(Fly me to the moon)


Whenever I'm alone with you
You make me feel like I am free again
Whenever I'm alone with you
You make me feel like I am clean again

However far away
I will always love you
However long I stay
I will always love you
Whatever words I say
I will always love you
I will always love you","post-punk, new wave, alternative, 80s, rock"
