Unnamed: 0,No.,Title,Artist(s),lyrics,genres
67,68,"""While You See a Chance""",Steve Winwood,"11 ContributorsWhile You See a Chance Lyrics
Stand up in a clear blue morning
Until you see what can be
Alone in a cold day dawning
Are you still free? Can you be?

When some cold tomorrow finds you
When some sad old dream reminds you
How the endless road unwinds you

While you see a chance, take it
Find romance, fake it
Because it's all on you

Don't you know by now
No one gives you anything?
And don't you wonder how
You keep on moving?
One more day, your way
Oh, your way

When there's no one left to leave you
Even you don't quite believe you
That's when nothing can deceive you

While you see a chance, take it
Find romance, fake it
Because it's all on you

Stand up in a clear blue morning
Until you see what can be
Alone in a cold day dawning
Are you still free? Can you be?

And that old grey wind is blowing
And there's nothing left worth knowing
And its time you should be going

While you see a chance, take it
Find romance, fake it
Because it's all on you

While you see a chance, take it
Find romance
While you see a chance, take it
Find romance (Fake it)
While you see a chance, take it
Find romance
While you see a chance, take it
Find romance
While you see a chance, take it
Find romance (Oh, fake it, baby)
While you see a chance, take it
Find romance...","classic rock, rock, 80s, singer-songwriter, pop"
68,69,"""Master Blaster (Jammin')""",Stevie Wonder,"30 ContributorsMaster Blaster (Jammin’) LyricsThe Reggae-inspired “Master Blaster (Jammin')” was the first single off Stevie Wonder’s 1980 album Hotter Than July. The song interpolates “Jamming” by Bob Marley and the Wailers, one of several tributes to… Read More 
Everyone's feeling pretty
It's hotter than July
Though the world's full of problems
They couldn't touch us even if they tried
From the park, I hear rhythms
Marley's hot on the box
Tonight, there will be a party
On the corner at the end of the block

Didn't know you
Would be jammin' until the break of dawn
Bet you nobody ever told you that you
Would be jammin' until the break of dawn
Would be jammin' and jammin' and jammin', jam on

They want us to join their fighting
But our answer today
Is to let all our worries
Like the breeze through our fingers slip away
Peace has come to Zimbabwe
Third World's right on the one
Now's the time for celebration
'Cause we've only just begun

Didn't know that you
Would be jammin' until the break of dawn
Bet you nobody ever told you that you
Would be jammin' until the break of dawn
Bet you nobody ever told you that you
(We're in the middle of the makings of the master blaster jammin')
Would be jammin' until the break of dawn
I know nobody told you that you
(We're in the middle of the makings of the master blaster jammin')
Would be jammin' until the the break of dawn
We're jammin', jammin', jammin', jam on

You ask me, am I happy?
Well as matter of fact
I can say that I'm ecstatic
'Cause we all just made a pact
We've agreed to get together
Joined as children in Jah
When you're moving in the positive
Your destination is the brightest star

You didn't know that you
(We're in the middle of the makings of the master blaster jammin')
Would be jammin' until the break of dawn
Bet you nobody ever told you that you
(We're in the middle of the makings of the master blaster jammin')
Would be jammin' until the break of dawn
Oh, oh, oh, oh, oh, you
(We're in the middle of the makings of the master blaster jammin')
Would be jammin' until the break of dawn
Don't you stop the music, oh no, no, no, baby, baby
(We're in the middle of the makings of the master blaster jammin')
Na, no, na na, na na na
(We're in the middle of the makings of the master blaster jammin')
No, no, no, baby, nobody told you, oh, oh, oh, you
(We're in the middle of the makings of the master blaster jammin')
Would be jammin' until the break of dawn

I bet you if someone approached you
(We're in the middle of the makings of the master blaster jammin')
Yesterday to tell you that you would be jammin'
You would not believe it
Because you never thought that you'd be jammin'
Oh, oh, oh, oh
(We're in the middle of the makings of the master blaster jammin')
Jammin' 'til the break of dawn
Oh, oh
You may as well believe what you are feeling
(We're in the middle of the makings of the master blaster jammin')
Because you feel your body jammin'
(We're in the middle of the makings of the master blaster jammin')
Oh, oh, you would be jammin' until the break of dawn
Oh, oh, whoo, whoo
(We're in the middle of the makings of the master blaster jammin')
Baby, baby, baby, baby
(We're in the middle of the makings of the master blaster jammin')","soul, funk, motown, pop, rnb"
69,70,"""Hello Again""",Neil Diamond,"4 ContributorsHello Again LyricsHello again, hello
Just called to say hello
I couldn't sleep at all tonight
And I know it's late
But I couldn't wait
Hello, my friend, hello
Just called to let you know
I think about you ev'ry night
When I'm here alone
And you're there at home, hello
Maybe it's been crazy
And maybe I'm to blame
But I put my heart above my head
We've been through it all
And you loved me just the same
And when you're not there
I just need to hear
Hello, my friend, hello
It's good to need you so
It's good to love you like I do
And to feel this way
When I hear you say, hello

Hello, my friend, hello
Just called to let you know
I think about you ev'ry night
And I know it's late
But I couldn't wait
Hello","singer-songwriter, classic rock, soft rock, pop, rock"
70,71,"""Don't Stand So Close to Me""",The Police,"79 ContributorsDon’t Stand So Close to Me LyricsOne of the most popular songs ever made by The Police, “Don’t Stand So Close to Me” was originally released as a single on 19 September 1980 in the band’s country, the United Kingdom. It is the opening track… Read More 
Young teacher, the subject of schoolgirl fantasy
She wants him so badly, knows what she wants to be
Inside her there's longing, this girl's an open page
Bookmarking, she's so close now
This girl is half his age

Don't stand, don't stand so
Don't stand so close to me
Don't stand, don't stand so
Don't stand so close to me

Her friends are so jealous
You know how bad girls get
Sometimes it's not so easy to be the teacher's pet
Temptation, frustration so bad it makes him cry
Wet bus stop, she's waiting his car is warm and dry

Don't stand, don't stand so
Don't stand so close to me
Don't stand, don't stand so
Don't stand so close to me

Loose talk in the classroom to hurt they try and try
Strong words in the staffroom the accusations fly
It's no use, he sees her he starts to shake and cough
Just like the old man in that book by Nabokov

Don't stand, don't stand so
Don't stand so close to me
Don't stand, don't stand so
Don't stand so close to me

Ooh, ooh, ooh, ooh, ooh, oh
Ooh, ooh, ooh, ooh, ooh, oh

(Please don't stand so close to me)
Don't stand, don't stand so
Don't stand so close to me
(Please don't stand so close to me)
Don't stand, don't stand so
Don't stand so close to me
(Please don't stand so close to me)
Don't stand, don't stand so
Don't stand so close to me
(Please don't stand so close to me)
Don't stand, don't stand so
Don't stand so close to me
(Please don't stand so close to me)
Don't stand, don't stand so
Don't stand so close to me
(Please don't stand so close to me)
Don't stand, don't stand so
Don't stand so close to me","rock, new wave, classic rock, 80s, pop"
71,72,"""Hey Nineteen""",Steely Dan,"62 ContributorsHey Nineteen Lyrics“Hey Nineteen” is the squalid centerpiece of the concept album that is Gaucho.
Steely’s protagonist here is a pathetic aging dude attempting to put the moves on a 19-year old by bragging about his frat… Read More 
Way back when, in '67
I was the dandy of Gamma Chi
Sweet things from Boston, 
So young and willing
Moved down to Scarsdale
Where the hell am I?

Hey Nineteen
No, we can't dance together
(We can’t dance together)
No, we can't talk at all
Please take me along
When you slide on down

Hey Nineteen
That's 'Retha Franklin
She don't remember the Queen of Soul
It’s hard times befallen
The sole survivors
She thinks I'm crazy, 
But I'm just growing old

Hey Nineteen
No, we got nothing in common
(We can’t dance together)
No, we can't talk at all
Please take me along
When you slide on down

Nice!
Sure looks good!
Mmm, mmm, mmm
Skate a little lower, now

The Cuervo Gold
The fine Colombian
Make tonight a wonderful thing
(Say it again)
The Cuervo Gold
The fine Colombian
Make tonight a wonderful thing
The Cuervo Gold
The fine Colombian
Make tonight a wonderful thing

No, we can't dance together
No, we can't talk at all","Jazz Rock, classic rock, rock, 70s, jazz"
72,73,"""I Ain't Gonna Stand for It""",Stevie Wonder,"13 ContributorsI Ain’t Gonna Stand for It Lyrics“I Ain’t Gonna Stand for It” is the second single from Stevie Wonder’s 1980 album, Hotter Than July. It reached number four on the Billboard R&B singles chart and number 11 on the Hot 100. It also hit number… Read More 
Don't wanna believe what they're telling me
Somebody's been picking in my cherry tree
Don't wanna mistrust nobody by mistake
But I can tell someone's been digging round in my cake

And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
I ain't gonna stand for it baby

Don't wanna believe what somebody said
But somebody said somebody's shoes was under my bed
Don't wanna cause nobody no bodily harm
But somebody's been rubbing on my good luck charm

And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
I ain't gonna stand for it baby


And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
I ain't gonna stand for it baby","soul, funk, motown, pop, rnb"
73,74,"""All Those Years Ago""",George Harrison,"29 ContributorsAll Those Years Ago LyricsInitially a track written for Ringo Starr (who found the vocal range too high), George reworked it and released it in 1981 as a tribute to his dear friend and former Beatles bandmate John Lennon, who was… Read More 
I'm shoutin' all about love
While they treated you like a dog
When you, were the one, who had made it so clear
All those years ago

Talkin' all about how to give
They don't act with much honesty
But you, point the way, to the truth when you say
All You Need is Love

Living with good and bad
Ah-I always looked up to you
Now we're left cold and sad
By someone, the devil's best friend
Someone who offended all!

We're living in a bad dream
They've forgotten all about mankind
And you, were the one they backed up to the wall
All those years ago

You, were the one, who imagined it all
All those years ago

Ba-ba, sha-boo-ba
Ba-ba, sha-boo-ba
Ba-ba, sha-boo-ba
Ba-ba, sha-boo-ba
Ooh, ooh, ooh
All those years ago
Ba-ba, sha-boo-ba
Ba-ba, sha-boo-ba
Ba-ba, sha-boo-ba
Ba-ba, sha-boo-ba
Ba-ba- ooh, ooh, oo-ooh
All those years ago

Deep in the darkest night
I send out a prayer to you
Now in the world of light
Where the spirit free of the lies
All else that we despised!

They've forgotten all about God
He's the only reason we exist
Yet you, were the one, that they said was so weird
All those years ago

You, said it all, though not many had ears
All those years ago
You, had control of our smiles and our tears
All those years ago

Ooh, ooh, oo-ooh
All those years ago
Ooh, ooh, oo-ooh
All those years ago
Ooh, ooh, oo-ooh
All those years ago
All those years ago","classic rock, rock, singer-songwriter, british, pop"
74,75,"""Step By Step""",Eddie Rabbitt,"2 ContributorsStep by Step LyricsShe seems a million miles away
When she walks by you don't know what to say
You gonna make a move, you better make it now
Don't be afraid, cause love will show you how
You take that first step
Ask her out and treat her like a lady
Second step
Tell her she's the one you're dreaming of
Third step
Take her in your arms and never let her go
Don't you know step by step
Step by step
You'll win her love
She looks too beautiful to touch
But your heart keeps talking to you now
Don't give up
You think you see something in her eye
But you will never know until you try
But you gotta take that first step
Ask her out and treat her like a lady
Second step
Tell her she's the one you're dreaming of
Third step
Take her in your arms and never let her go
Don't you know that step by step
Step by step
You'll win her love

Second step . . 
Third step . . 
Don't you know step by step
Step by step
First step
Ask her out and treat her like a lady
Second step
Tell her she's the one you're dreaming of
Third step
Take her in your arms and never let her go
Don't you know that step by step
Step by step
You'll win her love
Second step . . 
Third step . . 
Don't you know step by step
Step by step
First step
Ask her out and treat her like a lady
Second step
Tell her she's the one you're dreaming of
Third step
Take her in your arms and never let her go
Don't you know that step by step
Step by step
You'll win her love","country, 80s, pop, male vocalists, american"
75,76,"""The Stroke""",Billy Squier,"31 ContributorsThe Stroke LyricsLike The Violent Femmes‘ “Blister in the Sun”, Billy Idol’s “Dancing with Myself”, and The Vapors’ “Turning Japanese”, this song’s writer stridently denies that it’s about masturbation.
According to Squier… Read More 
Now, everybody
Have you heard?
If you're in the game
Then the stroke's the word
Don't take no rhythm
Don't take no style
Got a thirst for killin'
Grab your vial, yeah
Woo!

Put your right hand out
Give a firm handshake
Talk to me
About that one big break
Spread your ear pollution both far and wide
Keep your contributions by your side and

(Stroke me, stroke me)
Could be a winner, boy, you move quite well
(Stroke me, stroke me)
Stroke!
(Stroke me, stroke me)
You got your number down
(Stroke me, stroke me)
Say you're a winner, but, man, you're just a sinner now

Put your left foot out
Keep it all in place
Work your way
Right into my case
First you try to bed me
You make my backbone slide
But when you find you bled me
Step on by
Keep on

(Stroke me, stroke me)
Give me the business all night long
(Stroke me, stroke me)
Stroke!
(Stroke me, stroke me)
You're so together, boy
(Stroke me, stroke me)
Say you're a winner, but, man, you're just a sinner now

Stroke! Stroke! Stroke! Stroke!
Stroke! Stroke! Stroke!
Oh!

Better listen now
Said it ain't no joke
Don't let your conscience fail you
Just do the stroke
Don't you take no chances
Keep your eye on top
Do your fancy dances
You can't stop, you just

(Stroke me, stroke me)
Stroke! Stroke!
(Stroke me, stroke me)
Stroke! Stroke!
(Stroke me, stroke me)
Stroke! Stroke!
(Stroke me, stroke me)
Stroke!
Do it
(Stroke me, stroke me)
Stroke!
(Stroke me, stroke me)
Keep on Stroke!
(Stroke me, stroke me)
Yeah, you're gonna Stroke
(Stroke me, stroke me)
Say you're a winner, but, man, you're just a sinner now","classic rock, hard rock, rock, 80s, american"
76,77,"""Feels So Right""",Alabama,"4 ContributorsFeels So Right Lyrics
Whisper to me softly
Breathe words upon my skin
No one's near and listening
So please don't say goodbye

Just hold me close and love me
Press your lips to mine
Mmm, feels so right, feels so right

Lying here beside you
I hear the echoes of your sighs
Promise me you'll stay with me
And keep me warm tonight

Just hold me close and love me
Give my heart a smile
Mmm, feels so right, feels so right

Your body feels so gentle
And my passion rises high
You're loving me so easy
Your wish is my command

Just hold me close and love me
Tell me it won't end
Mmm, feels so right, feels so right
Feels so right

Oh how you feel so right baby","country, Southern Rock, Alabama, classic country, 80s"
77,78,"""Sweet Baby""",Stanley Clarke & George Duke,"4 ContributorsSweet Baby Lyrics
When I think about your loving
The Sunday evenings
The fun we use to share
Looking through the
Memories in my mind
Since I've laughed and cried
And thought it over
Now I realize
That it's never over
Only set aside

Oh, it's you, sweet baby
I will never be free
From your embrace, sweet baby
Only hoping it's not
Too late to try again
It's you, sweet baby
Ever always been captured
By your smile, sweet baby
I will always be right
There by your side
Right by your side

Lying here alone, I'm dreaming
My mind keeps wanderin
My thoughts are only you
Wandering through the
Memories in my mind
How could love so real
Have gone so empty
I just keep wondering why
Will I ever find the love
We shared together, you and I

Oh, it's you, sweet baby
Though we've had
Such a long hard road
To climb, sweet baby
Only hoping it's not
Too late to try again
It's you, sweet baby
Won't you try and believe
In what I say, sweet baby
I will always be
Right here by your side
Right by your side


Oh, it's you, sweet baby
I will never be free
From your embrace, sweet baby
Only hoping it's not
Too late to try again
It's you, sweet baby
Ever always been captured
By your smile, sweet baby
I will always be right
There by your side
Right by your side","jazz, funk, Fusion, soul, jazz fusion"
78,79,"""Same Old Lang Syne""",Dan Fogelberg,"29 ContributorsSame Old Lang Syne LyricsFogelberg wrote this song based on an incident in 1975 when he bumped into an old girlfriend from high school, Jill Anderson Greulich, at a convenience store in Peoria, Illinois on Christmas Eve.  The two… Read More 
Met my old lover in the grocery store
The snow was falling Christmas Eve
I stole behind her in the frozen foods
And I touched her on the sleeve
She didn't recognize the face at first
But then her eyes flew open wide
She went to hug me and she spilled her purse
And we laughed until we cried

We took her groceries to the checkout stand
The food was totaled up and bagged
We stood there, lost in our embarrassment
As the conversation dragged
Went to have ourselves a drink or two
But couldn't find an open bar
We bought a six-pack at the liquor store
And we drank it in her car

We drank a toast to innocence
We drank a toast to now
And tried to reach beyond the emptiness
But neither one knew how

She said she'd married her an architect
Who kept her warm and safe and dry
She would have liked to say she loved the man
But she didn't like to lie
I said the years had been a friend to her
And that her eyes were still as blue
But in those eyes, I wasn't sure if I
Saw doubt or gratitude

She said she saw me in the record stores
And that I must be doing well
I said the audience was heavenly
But the traveling was hell

We drank a toast to innocence
We drank a toast to now
And tried to reach beyond the emptiness
But neither one knew how
We drank a toast to innocence
We drank a toast to time
Reliving in our eloquence
Another ""auld lang syne""

The beer was empty, and our tongues were tired
And running out of things to say
She gave a kiss to me as I got out
And I watched her drive away
Just for a moment, I was back at school
And felt that old familiar pain
And as I turned to make my way back home
The snow turned into rain","singer-songwriter, soft rock, folk, classic rock, folk rock"
79,80,"""Cool Love""",Pablo Cruise,"2 ContributorsCool Love LyricsA room full of faceless strangers
Here I am again
Suddenly, my eyes meet yours
Looks like I found a friend
Warms up as the night wears on
We're both feelin' good
Gonna take it to the end
This time, we're gonna find out
Find out, find out
Just how good it is, yeah
It's a cool kinda love
It's like rain in the summertime
Coming down
Yes, it's a cool kinda love
And cool love, baby
That's what it's all about
You don't have to say
You don't have to say a thing
It's just a feelin' that happens
And what that feelin' brings
Time ain't gonna change it
It ain't gonna take it away
It's gonna keep right on goin'
Every night and every day
Every night, every day
Hey-hey-hey, hey-hey-yeah
(Cool kinda love)

Like rain in the summertime
Coming down, yeah
It's a cool kinda love
Yes, a cool love, baby
That's what it's all about, alright
It's a cool kinda love
It's like rain in the summertime
Coming down, yeah
It's a cool kinda love
Yes, a cool love, baby
That's what it's all about
It's a cool kinda love
You know it's a cool kinda love","soft rock, rock, 70s, Classic Soft, classic rock"
80,81,"""Hold On Tight""",Electric Light Orchestra,"24 ContributorsHold On Tight Lyrics
Hmm, hold on tight to your dream
Hey, hold on tight to your dream
When you see your ship go sailing
When you feel your heart is breaking
Hold on tight to your dream, hmm

It's a long time to be gone (Hold on, hold on)
Oh, time just rolls on and on (Hold on, hold on)
When you need a shoulder to cry on
When you get so sick of trying, just-a
Hold on tight to your dream

When you get so down that you can't get up
And you want so much, but you're all out of luck
When you're so downhearted and misunderstood
Just over and over and over you could, oh

Accroche-toi à ton rêve
Accroche-toi à ton rêve
Quand tu vois ton bateau partir
Quand tu sens ton cœur se briser
Accroche-toi à ton rêve

When you get so down that you can't get up
And you want so much, but you're all out of luck
When you're so downhearted and misunderstood
Just over and over and over you could, yeah, yeah

Hold on tight to your dream, hey
Hold on tight to your dream, yeah
When you see the shadows falling
When you hear that cold wind calling
Hold on tight to your dream

Ooh, yeah
Hold on tight to your dream
Yeah, yeah
Hold on tight
To your dream","classic rock, Progressive rock, rock, 70s, british"
81,82,"""It's Now or Never""",John Schneider,"1 ContributorIt’s Now or Never LyricsIts now or never; Come hold me tight
Kiss me, my darlin; be mine tonight
Tomorrow will be too late
Its now or never; My love won't wait
When I first saw you with your smile so tender
My heart was captured; My soul surrendered
I've spent a life time waiting for the right time
Now that you're near the time is here at last
It's now or never; Come hold me tight
Kiss me, my darlin; be mine tonight
Tomorrow will be too late
It's now or never; My love won't wait
Just like a willow we could cry an ocean
If we lost true love and sweet devotion
Your lips excite me; Let your arms invite me
For who knows when we'll meet again this way
It's now or never; Come hold me tight
Kiss me, my darling; be mine tonight
Tomorrow will be too late
It's now or never; My love won't wait","country, guitar, microtonal, just intonation, Classical"
82,83,"""Treat Me Right""",Pat Benatar,"7 ContributorsTreat Me Right Lyrics
You want me to leave, you want me to stay
You ask me to come back, you turn and walk away
You wanna be lovers and you wanna be friends
I'm losing my patience, you're nearing the end

One of these days you're gonna reach out and find
The one that you count on has left you behind
Don't wanna be no martyr, I know I'm no saint
Oh my, my baby before it's too late

Treat me right, treat me right
Open your eyes, maybe you'll see the light

So, you think I'm a fool, well you better think twice
I've had enough baby, it's time you realized
You can't have both ways, it's no way to live
You've done all the taking, it's your turn to give

One of these days you're gonna reach out and find
The one that you count on has left you behind
Don't wanna be no martyr, I know I'm no saint
Oh my, my baby before it's too late

Treat me right, treat me right
Open your eyes, maybe you'll see the light
Oh, treat me right


You want me to leave, you want me to stay
You ask me to come back, you turn and walk away
You wanna be lovers and you wanna be friends
I'm losing my patience, you're nearing the end

Treat me right, treat me right
Open your eyes maybe you'll see the light
Oh, treat me right
Treat me right

Treat me right
Treat me right
Treat me right
Treat me right
Treat me right
Treat me right
Treat me right
Treat me right","rock, 80s, female vocalists, classic rock, pop"
83,84,"""Winning""",Santana,"7 ContributorsWinning Lyrics

One day I was on the ground
When I needed a hand
And it couldn't be found
I was so far down
That I couldn't get up
You know and
One day I was one of life's losers
Even my friends were my accusers
And in my head
Lost before I'd begun

I had a dream
But it turned to dust
What I thought was love
That must have been lust
I was living in style
When the walls fell in
When I played my hand
I looked like a joker
Turned around
Fate must have woke her
Because lady luck she was
Waiting outside the door

I'm winning
I'm winning
I'm winning
I'm winning
I'm winning
And I don't intend on losing again

Too bad it belonged to me
It was the wrong time
And I meant to be
It took a long time
And I knew for now
I can see the day
That I breathe for
Friends agree, there's a need
To play the game
And to win again

I'm winning
I'm winning
I'm winning
I'm winning
I'm winning
And I don't intend on losing again

I had a dream
But it turned to dust
What I thought was love
That must have been lust
I was living in style
When the walls fell in
When I played my hand
I looked like a joker
Turned around
Fate must have woke her
Because lady luck she was
Waiting outside the door

I'm winning (Yeah, yeah)
I'm winning (Oh, ooh ooh)
I'm winning (Ooh ooh)
I'm winning (Oh oh yeah)
I'm winning
And I don't intend on losing again","rock, classic rock, latin, guitar, blues"
84,85,"""What Kind of Fool""",Barbra Streisand & Barry Gibb,"9 ContributorsWhat Kind of Fool Lyrics
There was a time when we were down and out
There was a place when we were starting over
We let the bough break
We let the heartache in
Who's sorry now?

There was a world when we were standing still
And for a moment we were separated
And then you found her
You let the stranger in
Who's sorry now?
Who's sorry now?

What, what kind of fool
Tears it apart
Leaving me pain and sorrow?
Oh, losing you now
Wonderin' why
Where will I be tomorrow?

Forevermore that's what we are to be
Without each other, we'll be remembering when

There was a time when we were down and out (We cried)
There was a place when we were starting over (We lied)
We let the bough break
We let the heartache in
Who's sorry now?
Who's sorry now?

What, what kind of fool (What kind of fool)
Tears it apart (Tears it apart)
Leaving me pain and sorrow? (Oh)
Losing you now
How can I win?
Where will I be tomorrow?

Was there a moment when I cut you down? (No)
Played around?
What have I done?
I only apologize
For being, as they say, the last to know
It has to show
When someone is in your eyes

What kind of fool (Tears it apart)
Tears it apart (Leaving me)
Leaving me pain and sorrow? (Pain and sorrow)
Oh, losing you now
Wondering why, why
Where will I be tomorrow?
What kind of fool
Tears it apart
Leaving me pain, pain
Losing you now (Losing you now)
How can I win? (How can I win?)
Where will I be tomorrow? (Oh)","female vocalists, Barbra Streisand, classic rock, BARBRA STREISAND Y BARRY GIBB, pop"
85,86,"""Watching the Wheels""",John Lennon,"31 ContributorsWatching the Wheels LyricsIn “Watching the Wheels” John Lennon addresses his five-year absence from the music industry. On October, 9th 1975 his second son Sean was born so he took the time to be a father, and perhaps take a break… Read More 
People say I'm crazy
Doin' what I'm doin'
Well, they give me all kinds of warnings
To save me from ruin
When I say that I'm okay
Well, they look at me kinda strange
""Surely you're not happy now?
You no longer play the game""

People say I'm lazy
Dreamin' my life away
Well, they give me all kinds of advice
Designed to enlighten me
When I tell 'em that I'm doin' fine
Watchin' shadows on the wall
""Don't you miss the big time, boy?
You're no longer on the ball""

I'm just sittin' here watchin' the wheels go 'round and 'round
I really love to watch them roll
No longer ridin' on the merry-go-round
I just had to let it go

Ah, people askin' questions
Lost in confusion
Well, I tell them there's no problem
Only solutions
Well, they shake their heads and they look at me
As if I've lost my mind
I tell them, ""There's no hurry
I'm just sittin' here doing time""

I'm just sittin' here watchin' the wheels go 'round and 'round
I really love to watch them roll
No longer ridin' on the merry-go-round
I just had to let it go

I just had to let it go
I just had to let it go","classic rock, rock, singer-songwriter, british, pop"
86,87,"""Tell It Like It Is""",Heart,"2 ContributorsTell It Like It Is LyricsIf you want something to play with
Go and find yourself a toy
Cause baby, baby, my time is much too expensive
And I don't want no little boy
But if you, if you are serious
Don't go playing with my heart, it makes me furious
And if want me to love you
Ooo baby, I will, ooo yeah I will
Tell it like it is
Oh yeah, just let your conscience be your guide
You know, deep down inside
I believe you love me, just forget your foolish pride
I think life's too short for all this sorrow
We might be here today and gone tomorrow
I might as well just get what I want
I wanna live, I wanna live
Tell it like it is
Don't be ashamed now let your conscience be your guide
Ooo yeah deep down inside
I believe you love me, just forget your foolish pride
Oh oh, oh oh oh oh oh","classic rock, rock, hard rock, female vocalists, 80s"
87,88,"""Smoky Mountain Rain""",Ronnie Milsap,"9 ContributorsSmoky Mountain Rain LyricsSmoky Mountain Rain peaked at #24 on the Billboard Hot 100 and topped Billboard’s Hot Country Songs chart for a week in December of 1980.
I thumbed my way
From LA back to Knoxville
I found out those bright lights
Ain't where I belong
From a phone booth in the rain
I called to tell her
I've had a change of dreams
I'm coming home
But tears filled my eyes
When I found out she was gone

Smoky Mountain rain
Keeps on falling
I keep on calling her name
Smoky Mountain rain
I'll keep on searching
I can't go on hurting this way
She's somewhere in the Smoky Mountain rain

I waved a diesel down outside a cafe
He said that he was going
As far as Gatlinburg
I climbed up in the cab
All wet and cold and lonely
I wiped my eyes
And told him about her
I've got to find her
Can you make these big wheels burn?

Smoky Mountain rain
Keeps on falling
I keep on calling her name
Smoky Mountain rain
I'll keep on searching
I can't go on hurting this way
She's somewhere in the Smoky Mountain rain

I can't blame her for letting go
A woman needs someone warm to hold
I feel the rain running down my face
I'll find her no matter what it takes


Smoky Mountain rain
Keeps on falling
I keep on calling her name
Smoky Mountain rain
I'll keep on searching
I can't go on hurting this way
Smoky Mountain rain
Keeps on falling
I keep on calling her name","country, classic country, Ronnie Milsap, male vocalists, a little bit country"
88,89,"""I Made It Through the Rain""",Barry Manilow,"8 ContributorsI Made It Through the Rain Lyrics
We dreamers have our ways
Of facing rainy days
And somehow we survive
We keep the feelings warm
Protect them from the storm
Until our time arrives

Then one day the sun appears
And we come shining through those lonely years

I made it through the rain
I kept my world protected
I made it through the rain
I kept my point of view
I made it through the rain
And found myself respected
By the others who
Got rained on too
And made it through

When friends are hard to find
And life seems so unkind
Sometimes you feel afraid
Just aim beyond the clouds
And rise above the crowds
And start your own parade

'Cause when I chased my fears away
That's when I knew that I could finally say

I made it through the rain
I kept my world protected
I made it through the rain
I kept my point of view
I made it through the rain
And found myself respected
By the others who
Got rained on too
And made it through
I made it through the rain
I kept my world protected
I made it through the rain
I kept my point of view
I made it through the rain
And found myself respected
By the others who
Got rained on too
And made it through
And made it through

And made it through","pop, easy listening, 80s, soft rock, oldies"
89,90,"""You've Lost That Lovin' Feelin'""",Daryl Hall & John Oates,"10 ContributorsYou’ve Lost That Lovin’ Feeling Lyrics
You never close your eyes anymore when I kiss your lips
And there's no tenderness like before in your fingertips
You're trying hard not to show it (baby)
But baby, baby I know it

You lost that lovin' feeling
Oh, that lovin' feeling
You lost that lovin' feeling
Now it's gone, gone, gone, woah-oh-oh

No there's no welcome look in your eyes when I reach for you
And girl, you're starting to criticize little things I do
Ooh, it makes me just feel like cryin' (baby)
'Cause baby, something beautiful's dying

You lost that lovin' feeling
Oh, that lovin' feeling
You lost that lovin' feeling
Now it's gone, gone, gone, woah-oh-oh

Baby, baby, I get down on my knees for you
(Get down on my knees)
If you would only love me like you used to do
(If you would only love me, love me)
We had a love, a love, a love you don't find everyday
(A love you don't find)
So don't, don't, don't let it slip away (Away)
I said, baby, baby, baby, baby
(I'm beggin' you, please) I'm beggin' you, please
I need your love (I need your love)
I need your love
So, bring it on back (Bring it on back)
Now bring it on back
Now bring it on back

You've got to bring back that lovin' feeling
Oh, that lovin' feeling
Bring back that lovin' feeling
'Cause it's gone, gone, gone
And I can't go on, woah-oh-oh

Bring back that lovin' feeling
Oh, that lovin' feeling
Bring back that lovin' feeling
'Cause it's gone, gone, gone

Bring back that lovin' feeling
Oh, that lovin' feeling
Bring back that lovin' feeling
'Cause it's gone, gone, gone

Bring back that lovin' feeling
Oh, that lovin' feeling
Bring back that lovin' feeling
'Cause it's gone, gone, gone","80s, pop, soft rock, classic rock, rock"
90,91,"""Suddenly""",Olivia Newton-John & Cliff Richard,"10 ContributorsTranslations한국어 (Korean)Suddenly Lyrics
She walks in and I'm suddenly a hero
I'm taken in
My hopes begin to rise

Look at me
Can't you tell
I'd be so thrilled to see
The message in your eyes?

You make it seem I'm so close to my dream
And then suddenly it's all there

Suddenly, the wheels are in motion
And I, I'm ready to sail any ocean
Suddenly, I don't need the answers
'Cause I, I'm ready to take all my chances with you

And how can I
Feel you're all that matters?
I'd rely on anything you say

I'll take care that no illusions shatter
If you dare to say what you should say

You make it seem I'm so close to my dream
And then suddenly it's all there

Suddenly, the wheels are in motion
And I, I'm ready to sail any ocean
Suddenly, I don't need the answers
'Cause I, I'm ready to take all my chances with you

Why do I feel so alive when you're near?
There's no way any hurt can get through
Longing to spend every moment of the day with you
With you

Suddenly, the wheels are in motion
And I, I'm ready to sail any ocean
Suddenly, I don't need the answers
'Cause I, I'm ready to take all my chances with you, ooh","pop, Soundtrack, duets, 80s, nostalgic"
