Unnamed: 0,No.,Title,Artist(s),lyrics,genres
31,32,"""(I Just) Died In Your Arms""",Cutting Crew,"65 Contributors(I Just) Died in Your Arms Lyrics“(I Just) Died in Your Arms” is the title of a song written by Nick Van Eede and introduced by his band, Cutting Crew, in 1986. It was their biggest hit, peaking at number-one in the United States, Canada and… Read More 
Oh, I, I just died in your arms tonight
It must have been something you said
I just died in your arms tonight

I keep looking for something I can't get
Broken hearts lie all around me
And I don't see an easy way to get out of this
Her diary, it sits by the bedside table
The curtains are closed, the cat's in the cradle
Who would've thought that a boy like me could come to this

Oh, I, I just died in your arms tonight
It must've been something you said
I just died in your arms tonight
Oh, I, I just died in your arms tonight
It must've been some kind of kiss
I should've walked away, I should've walked away

Is there any just 'cause for feeling like this?
On the surface, I'm a name on a list
I try to be discreet, but then blow it again
I've lost and found, it's my final mistake
She's loving by proxy, no give and all take
'Cause I've been thrilled to fantasy one too many times

Oh, I, I just died in your arms tonight
It must have been something you said
I just died in your arms tonight
Oh, I, I just died in your arms tonight
It must've been some kind of kiss
I should've walked away, I should've walked away

It was a long hot night
She made it easy, she made it feel right
But now it's over, the moment has gone
I followed my hands, not my head, I know I was wrong


Oh, I, I just died in your arms tonight
It must have been something you said
I just died in your arms tonight
Oh, I, I just died in your arms tonight
It must've been some kind of kiss
I should've walked away, I should've walked away","80s, new wave, pop, rock, classic rock"
32,33,"""Heart and Soul""",T'Pau,"10 ContributorsHeart and Soul Lyrics“Heart and Soul” is the first single from T'Pau’s debut album “Bridge of Spies.”
It wasn’t until the song was featured in a commercial for Pepe Jeans that it became a hit, peaking at #4 on the Billboard Hot… Read More 
Something in the moonlight catches my eye
The shadow of a lover goes dancing by
Looking for a little bit of love to grow, so
Give me love, give me heart and soul
You never let me cross to the other side now
I'm tied to the hope that you will somehow
Hard on the heels of something more
But I lost your love, heart and soul
The tear in my heart as you walk on by (More than an ocean)
I feel so low and your head is high
Everything you do convinces me more (Keeps us apart)
Please give me love, give me heart and soul
Looking to the day when I saw your face (I feel a tearing)
I wasn't in the running, I wasn't in the race (In half of my heart)
You move in a way that I've known before
Now I want your love, heart and soul

Leaving you ain't easy now (Tired eyes, tears that dried)
Loving you's the harder part (On the bed, on the pillow, where the love has died)
You never want me for myself (A turn of the key, through the door you go)
Now I've needed you right from the very start (Don't look back, to hurt me more )
(Everything you said was to the point)
Oh, won't you even try to? (Can't you try to?)

Give a little bit of heart and soul (Give a little bit of heart and soul)
Give a little bit of love to grow
Give a little bit of heart and soul (Give a little bit of heart and soul)
And don't you make me beg for more (Must I beg you?)
Give a sign, I need to know
A little bit of heart and soul

Walking on the water, walking on the air (A walk on the water)
That was the heart of the love we shared
Do you keep secret left untold? (Is all that I need?)
Can't give love, heart or soul
I used to have a lover with a Midas touch (But miracles are not happening)
I turned to gold but he turned to dust
Left me for another, I turned to stone
Now give me love, heart and soul

Living in a fantasy (Tired eyes, tears that dried)
There's never any room to breathe (On the bed, on the pillow, where you told your lies)
Hoping every waking hour (A turn of the key, my blood runs cold)
You'll turn around and say that we can start (Don't look back to hurt me more)
(Everything you did just said it all)
Oh, won't you even try to? (Can't you try to?)

Give a little bit of heart and soul (Give a little bit of heart and soul)
Give a little bit of love to grow
Give a little bit of heart and soul (Give a little bit of heart and soul)
And don't you make me beg for more (Must I beg you?)
Give a sign, I need to know
A little bit of heart and soul

Somehow, I lost my way
Looking to see something in your eyes
But love will never compromise
Now this is the politics of life, yeah!

Give a little bit of heart and soul (Give a little bit of heart and soul)
Give a little bit of love to grow
Give a little bit of heart and soul (Give a little bit of heart and soul)
And don't you make me beg for more (Must I beg you?)
Give a sign, I need to know
A little bit, little bit
Give a little bit of heart and soul (Give a little bit of heart and soul)
Give a little bit of love to grow
Give a little bit of heart and soul (Give a little bit of heart and soul)
And don't you make me beg for more (Must I beg you?)
Give a sign, I need to know
A little bit, little bit
Give a little bit of heart and soul (Give a little bit of heart and soul)
Give a little bit of love to grow
Give a little bit of heart and soul (Give a little bit of heart and soul)
And don't you make me beg for more (Must I beg you?)
Give a sign, I need to know
Whoa-oh

Give a little bit of heart and soul
Give a little bit of heart and soul","80s, pop, female vocalists, new wave, rock"
33,34,"""You Keep Me Hangin' On""",Kim Wilde,"22 ContributorsYou Keep Me Hangin’ On LyricsThis is Wilde’s cover of the 1966 Supremes song “You Keep Me Hanging On”.
Both Wilde and the Supremes took the song to the number one spot on the Billboard Hot 100 chart.
Keep me hangin' on
Set me free, why don't you, babe?
Get out my life, why don't you, babe?
'Cause you don't really love me
You just keep me hangin' on

Set me free, why don't you, babe?
Get out my life, why don't you, babe? (Ooh-woo, ooh)
'Cause you don't really need me
But you keep me hangin' on

Why do you keep on coming around
Playing with my heart?
Why don't you get out of my life
And let me make a brand new start?
Let me get over you
The way you've gotten over me, yeah

Set me free, why don't you, babe?
Get out my life, why don't you, babe? (Ooh-woo, ooh)
'Cause you don't really love me
You just keep me hangin' on
Now you don't really need me
You just keep me, hangin' on

You say although we broke up
You still just wanna be friends
But how can we still be friends
When seeing you only breaks my heart again?
(And there ain't nothing I can do about it)

Whoa-whoa-whoa
Whoa-whoa-whoa-whoa
Whoa-whoa-whoa-whoa
Whoa-whoa-whoa
Yeah, yeah

Get out, get out of my life
And let me sleep at night
'Cause you don't really love me
You just keep me (Hangin' on), hangin' on

You say you still care for me
But your heart and soul needs to be free
And now that you've got your freedom
You wanna still hold on to me
You don't want me for yourself
So let me find somebody else

Set me free, why don't you, babe?
Get out my life, why don't you, babe? (Ooh-woo, ooh)
'Cause you don't really love me
You just keep me hangin' on

Why don't you be a man about it
And set me free? (Ooh-woo, ooh)
Now you don't care a thing about me
You're just using me, hey, abusing me

Get out, get out of my life
And let me sleep at night (Ooh-woo, ooh)
'Cause you don't really love me
You just keep me, hangin' on (Ooh-woo, ooh)","80s, pop, new wave, female vocalists, british"
34,35,"""Keep Your Hands to Yourself""",Georgia Satellites,"16 ContributorsKeep Your Hands to Yourself LyricsLead singer Dan Baird wrote this about the problems their drummer was having with his girlfriend. He wrote it in one sitting on their tour bus.
This was the only hit for the Georgia Satellites. The single… Read More 
I got a little change in my pocket going jing-a-ling-a-ling
Wanna call you on the telephone, baby, I give you a ring
But each time we talk, I get the same old thing
Always, ""No huggee, no kissee until I get a wedding ring""

My honey, my baby
Don't put my love upon no shelf
She said
""Don't hand me no lines and keep your hands to yourself""

Ooh, baby, baby, baby
Why you gonna treat me this way?
You know I'm still your loverboy
I still feel the same way
That's when she told me a story 'bout free milk and a cow
And said
""No huggee, no kissee until I get a wedding vow""

My honey, my baby
Don't put my love upon no shelf
She said
""Don't hand me no lines and keep your hands to yourself""

(Oh go, man go!)

Over here
You see, I wanted her real bad and I was about to give in
That's when she started talking about true love
Started talking about sin
I said
""Honey, I'll live with you for the rest of my life""
She said
""No huggee, no kissee until you make me a wife""

My honey, my baby
Don't put my love upon no shelf
She said
""Don't hand me no lines and keep your hands to yourself""","Southern Rock, rock, classic rock, hard rock, american"
35,36,"""I Knew You Were Waiting (For Me)""",Aretha Franklin and George Michael,"14 ContributorsI Knew You Were Waiting (For Me) Lyrics“I Knew You Were Waiting (For Me)” is a duet with George Michael.
The song topped the Billboard Hot 100 for 2 weeks in April of 1987. It also peaked at #2 on Billboard’s Adult Contemporary chart and hit #1… Read More 
Like a warrior that fights and wins the battle
I know the taste of victory
Though I went through some nights consumed by the shadows
I was crippled emotionally

Somehow I made it through the heartache, yes, I did
Oh, I escaped Aha ha
I found my way out of the darkness
I kept my faith (I know you did), kept my faith

When the river was deep, I didn't falter
When the mountain was high, I still believed
When the valley was low, it didn't stop me, no no
I knew you were waiting, I knew you were waiting for me
Uh huh

With an endless desire, I kept on searching
Sure in time our eyes would meet
And like a bridge that's on fire, the hurt is over
One touch and you set me free

No, I don't regret a single moment, no I don't
(I know you don't) Looking back
When I think of all those disappointments
I just laugh (I know you do), I just laugh

When the river was deep, I didn't falter
When the mountain was high, I still believed
When the valley was low, it didn't stop me, oh
I knew you were waiting, hey, I knew you were waiting for me

So we were drawn together through destiny, ooh boy, ooh!
I know this love we share was meant to be, oh
(Knew you were waiting) Ooh, yeah
(Knew you were waiting) I knew you were waiting
(Knew you were waiting for me)

(I didn't falter) I didn't falter, no
(I still believed) When the valley was low
(It didn't stop me) Nothing can stop me, no
(I knew you were waiting) No, I
(I knew you were waiting for me)
(I didn't falter) When the mountain was high
(I still believed) Oh, when the valley was low
(It didn't stop me) No, it didn't stop me, no
(I knew you were waiting)
(I knew you were waiting for me)
(I didn't falter) Oh, oh yeah
(I still believed) Oh, I still believed
(It didn't stop me) Do you know it couldn't stop me now? No
(Knew you were waiting)
Someday (someday), somehow (somehow)
For me
(I didn't falter) When the valley was low
(I still believed) I still believe (I believed, I believed)
(It didn't stop me) Yeah, it couldn't stop me
(I knew you were waiting)
(I knew you were waiting for me)","pop, soul, 80s, male vocalists, motown and soul"
36,37,"""Control""",Janet Jackson,"23 ContributorsControl LyricsThe title track was released as the fourth single from Control and the album’s opening track as a symbol of Janet Jackson’s independence. The album saw her professionally break away from her father Joe… Read More 
This is a story about control
My control
Control of what I say
Control of what I do
And this time, I'm gonna do it my way (My way)
I hope you enjoy this as much as I do
Are we ready?
I am
'Cause it's all about control (Control)
And I've got lots of it

When I was seventeen, I did what people told me, uh
I did what my father said, and let my mother mold me
But that was long ago, I'm in

Control
Never gonna stop
Control
To get what I want
Control
I like to have a lot
Control
Now I'm all grown up (Ah)

First time I fell in love, I didn't know what hit me
So young and so naive, I thought it would be easy
But now I know I've got to take

Control
Now I've got a lot
Control
To get what I want
Control
Never gonna stop
Control
Now I'm all grown up

Jam, woo-woo
Rebel, that's right
I'm on my own, I'll call my own shots
Thank you

Got my own mind
I wanna make my own decisions
When it has to do with my life, my life
I wanna be the one in control

So let me take you by the hand and lead you on this dance
Control is what I've got, because I took a chance
I don't wanna rule the world, just wanna run my life (Ooh)
So make your life a little easier
When you get the chance, just take

Control (Ooh-ooh)
Now I've got a lot (Ooh)
Control
To get what I want (Oh)
Control
I'm never gonna stop
Control
Now I'm all grown up (Ooh)

Free at last
Out here on my own
Ooh-ooh-ooh, yeah, hee
Now control this, uh

Control
That's right
Control
Career moves
Control
I do what's right for me
Control
And me wants to groove, is that okay?
Yeah
Ooh, control

I've got my own mind
Ooh, baby
Yeah, yeah, yeah, yeah
I've got my own mind
Wanna make my own decisions
When it has to do with my life
I wanna be the one in control

Hop to it
I'm in control and I love it
Hahahaha, that's right
Control
Now I've got a lot
Control
Now I'm all grown up
I'm in control (Uh)
I'm in control (Ah)
I'm in control (Uh)
Don't make me lose it","pop, rnb, female vocalists, dance, soul"
37,38,"""U Got the Look""",Prince,"25 ContributorsU Got the Look Lyrics“U Got the Look” is the tenth song on Prince’s 1987 double-LP Sign o' the Times. It was the third commercially released single from the album and the biggest hit that it produced. (The song reached #2 on the… Read More 
Here we are, folks
The dream we all dream of
Boy versus girl
In the World Series of love
Tell me... have you got the look?

You walked in, I woke up
I’ve never seen a pretty girl look so tough – baby!
You got that look, ah
Color you peach and black
Color me taken aback
Crucial, I think I want ya

You've got the look, you've got the hook
You sho'nuf do be cookin' in my book
Your face is jammin'
Your body's heck-a-slammin'
If love is good, let's get to rammin'
You got the look, you got the look

Look here...

You got the look (You got the look)
You must've took (You must've took)
A whole hour just to make-up your face – baby!
Closin' time, ugly lights, everybody's inspected
(Everybody's inspected)
But you are a natural beauty, unaffected (Unaffected)
Did I say an hour? My face is red – I stand corrected
(I stand corrected)

You've got the look, you've got the hook
You sho'nuf do be cookin' in my book
Your face is jammin'
Your body's heck-a-slammin'
If love is good, let's get to rammin'
You got the look, you got the look

There's no two who'd do...
Well, here we are
Ladies and gentlemen
The dream we all dream of (Oh, please!)
Boy versus girl
In the World Series of love
Slammin'!

You walked in (I walked in)
I woke up (You woke up)
I never seen such a pretty girl look so tough, baby (Baby!)
You got that look (You got that look)
Yes, you do (Yes, you do)
Color you peach and black
Color me taken aback (Baby!)
Crucial – I think I want ya

You've got the look, you've got the hook
You sho'nuf do be cookin' in my book
Your face is jammin'
Your body's heck-a-slammin'
If your love is good, let's get to rammin'
Now – you got the look, you got the look

Uh-huh... here we are, folks!
The dream we all dream of!
You got the look
You got the look
You got the look
You got the look
You got the look","funk, pop, soul, rock, 80s"
38,39,"""Somewhere Out There""",Linda Ronstadt and James Ingram,"14 ContributorsSomewhere Out There Lyrics
Somewhere out there
Beneath the pale moonlight
Someone's thinking of me
And loving me tonight

Somewhere out there
Someone's saying a prayer
That we'll find one another
In that big somewhere out there

And even though I know how very far apart we are
It helps to think we might be wishing on the same bright star
And when the night wind starts to sing a lonesome lullaby
It helps to think we're sleeping underneath the same big sky

Somewhere out there
If love can see us through
Then we'll be together
Somewhere out there
Out where dreams come true


And even though I know how very far apart we are
It helps to think we might be wishing on the same bright star
And when the night wind starts to sing a lonesome lullaby
It helps to think we're sleeping underneath the same big sky

Somewhere out there
If love can see us through (Love can see us through)
Then we'll be together
Somewhere out there
Out where dreams come true","pop, Soundtrack, Home collection, 80s, rock"
39,40,"""Land of Confusion""",Genesis,"45 ContributorsLand of Confusion Lyrics“Land of Confusion” peaked at #4 on the Billboard Hot 100 and #11 on Billboard’s rock music chart. It also peaked at #14 on the U.K. Singles chart.

The song is arguably one of Genesis’s most famous songs… Read More 
I must've dreamed a thousand dreams
Been haunted by a million screams
But I can hear the marching feet
They're moving into the street
Now, did you read the news today?
They say the danger's gone away
But I can see the fires still alight
They're burning into the night

There's too many men, too many people
Making too many problems
And not much love to go round
Can't you see this is a land of confusion?

This is the world we live in (Oh, oh, oh)
And these are the hands we're given (Oh, oh, oh)
Use them and let's start trying (Oh, oh, oh)
To make it a place worth living in

Ooh, Superman, where are you now
When everything's gone wrong somehow?
The men of steel, the men of power
Are losing control by the hour

This is the time, this is the place
So we look for the future
But there's not much love to go round
Tell me why this is a land of confusion

This is the world we live in (Oh, oh, oh)
And these are the hands we're given (Oh, oh, oh)
Use them and let's start trying (Oh, oh, oh)
To make it a place worth living in

I remember long ago
Ooh, when the sun was shining
Yes, and the stars were bright all through the night
And the sound of your laughter as I held you tight
So long ago

I won't be coming home tonight
My generation will put it right
We're not just making promises
That we know we'll never keep

Too many men, there's too many people
Making too many problems
And not much love to go round
Can't you see this is a land of confusion?

Now, this is the world we live in (Oh, oh, oh)
And these are the hands we're given (Oh, oh, oh)
Use them and let's start trying (Oh, oh, oh)
To make it a place worth fighting for
This is the world we live in (Oh, oh, oh)
And these are the names we're given (Oh, oh, oh)
Stand up and let's start showing (Oh, oh, oh)
Just where our lives are going to","Progressive rock, classic rock, rock, 80s, Progressive"
40,41,"""Jacob's Ladder""",Huey Lewis and the News,"8 ContributorsJacob’s Ladder Lyrics
I met a fan dancer
Down in Southside Birmingham
She was running from a fat man
Selling salvation in his hand
Now he's trying to save me
When I'm doing all right
The best that I can

Just another fallen angel
Tryna get through the night

Step by step, one by one
Higher, then higher
Step by step, rung by rung
I'm climbing Jacob's ladder

Coming over the airwaves
The man says I'm overdue
Sing along, send some money
Join the chosen few, hey
Mister, I'm not in a hurry
And I don't want to be like you

All I want from tomorrow
Is to get it better than today

Step by step, one by one
Higher, then higher
Step by step, rung by rung
I'm climbing Jacob's ladder

All I want from tomorrow
Is to get it better than today

Step by step, one by one
Higher, then higher
Step by step, rung by rung
Climbing and climbing
Step by step, one by one
Step by step, rung by rung
Step by step
Step by step
Step by step","80s, rock, classic rock, pop, Pop-Rock"
41,42,"""Who's That Girl""",Madonna,"17 ContributorsTranslationsPortuguêsWho’s That Girl Lyrics“Who’s That Girl” is a song by American singer Madonna from the soundtrack album to the 1987 film Who’s That Girl. It was released on June 30, 1987, by Sire Records as the first album single. The song was… Read More 
Who's that girl?
Who's that girl?

When you see her, say a prayer and kiss your heart goodbye
She's trouble, in a word, get closer to the fire
Run faster, her laughter burns you up inside
You're spinning round and round, you can't get up, you try, but you can't

¿Quién es esa niña? (Who's that girl?)
Señorita más fina (Who's that girl?)
¿Quién es esa niña? (Who's that girl?)
Señorita más fina (Who's that girl?)

You try to avoid her, fate is in your hands
She's smiling, an invitation to the dance
Her heart is on the street, tu corazón es suyo
Now you're falling at her feet, you try to get away, but you can't

¿Quién es esa niña? (Who's that girl?)
Señorita más fina (Who's that girl?)
¿Quién es esa niña? (Who's that girl?)  (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?)

Light up my life, so blind I can't see
Light up my life, no one can help me now

Run faster, her laughter burns you up inside
You're spinning round and round, you can't get up, you try, but you can't

¿Quién es esa niña? (Who's that girl?)
Señorita más fina (Who's that girl?)
¿Quién es esa niña? (Who's that girl?) (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?)

Light up my life, so blind I can't see
Light up my life, no one can help me now
Who's that girl?
Now, who's that girl?
Now, who's that girl?
Now, who's that girl?

¿Quién es esa niña? (Who's that girl?) (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?) (Who's that girl? Tell me, have you seen her?)
¿Quién es esa niña? (Who's that girl?) (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?) (Who's that girl, who's that girl?)
¿Quién es esa niña? (Who's that girl?) (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?) (Who's that girl? Tell me, have you seen her?)
¿Quién es esa niña? (Who's that girl?) (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?) (Who's that girl? Who's that girl?)
¿Quién es esa niña? (Who's that girl?) (La-la-la-la, la-la-la-la)
Señorita más fina (Who's that girl?) (Who's that girl? Tell me, have you seen her?)
¿Quién es esa niña?...","pop, dance, female vocalists, 80s, electronic"
42,43,"""You Got It All""",The Jets,"5 ContributorsYou Got It All Lyrics
I, I was a game he would play
He brought the clouds to my day
Then like a ray of light
You came my way one night
Just one look and I knew
You would make everything clear
Make all the clouds disappear
Put all your fears to rest
Who do I love the best?
Don't you know? Don't you know?

You got it all over him
You got me over him
Honey, it's true
There's just you
You must have been heaven sent
Hearing me call you went
Out on a limb
And you're all that he's not
Just look what I got
'Cause you got it all
Over him

No, don't let him worry you so
Once I met you I let go
Oh, you can surely see
You're so much more to me
Just one look and I knew
You would make everything clear
Make all the clouds disappear
You're better than all the rest
Who do I love the best?
Don't you know? Don't you know?

You got it all over him
You got me over him
Honey, it's true
There's just you
You must have been heaven sent
Hearing me call you went
Out on a limb
And you're all that he's not
Just look what I got
'Cause you got it all
All over him

Honey, it's true
There's just you
You must have been heaven sent
Hearing me call you went
Out on a limb
And you're all that he's not
Just look what I got
'Cause you got it all
All over him

Honey, it's true
There's just you
You must have been heaven sent
Hearing me call you went","80s, pop, dance, Disco, rockabilly"
43,44,"""Touch Me (I Want Your Body)""",Samantha Fox,"10 ContributorsTouch Me (I Want Your Body) LyricsTouch Me (I Want Your Body) peaked at #4 on the Billboard Hot 100 and #3 on the U.K. Singles chart in 1986.
Ah, touch me, touch me
This is the night
Touch me, touch me
I wanna feel your body

Full moon in the city and the night was young
I was hungry for love, I was hungry for fun
I was hunting you down and I was the bait
When I saw you there, I didn't need to hesitate

This is the night, this is the night
This is the time, we've got to get it right (This is the night)

Touch me, touch me, I wanna feel your body
Your heartbeat next to mine (This is the night)
Touch me, touch me now

Quick as a flash, you disappeared into the night
Did I hurt you, boy? Didn't I treat you right?
You made me feel so good, made me feel myself
Now I'm alone and you're with somebody else

This is the night, yeah, this is the night
This is the time, we've got to get it right (This is the night)

Touch me, touch me, I wanna feel your body
Your heartbeat next to mine (This is the night)
Touch me, touch me now
Touch me, touch me now
Touch me, touch me now

Hot and cold emotions confusin' my brain
I could not decide between pleasure and pain
Like a tramp in the night, I was beggin' for you
To treat my body like you wanted to (Oh-oh)
(Oh-oh)
Oh, I was beggin' for you (This is the night)

Touch me, touch me, I wanna feel your body
Your heartbeat next to mine (This is the night)
'Cause I want your body all the time (This is the night)
Touch me, touch me, I wanna feel your body
Your heartbeat next to mine (This is the night)
'Cause I want your body all the time

Ah, touch me, touch me, touch me (This is the night)
Touch me, touch me, I wanna feel your body (This is the night)
Touch me, touch me, touch me (This is the night)
Ah, touch me, touch me, I wanna feel your body (This is the night)
Touch me, touch me, touch me (This is the night)
Touch me","pop, 80s, female vocalists, dance, sexy"
44,45,"""I Just Can't Stop Loving You""",Michael Jackson with Siedah Garrett,"2 ContributorsI Just Can’t Stop Loving You (With Spoken Intro) Lyrics
I just want to lay next to you for a while
You look so beautiful tonight
Your eyes are so lovely
Your mouth is so sweet
A lot of people misunderstand me
That's because they don't know me at all
I just want to touch you
And hold you
I need you, God I need you
I love you so much

Each time the wind blows
I hear your voice so
I call your name
Whispers at morning
Our love is dawning
Heaven's glad you came
You know how I feel
This thing can't go wrong
I'm so proud to say I love you
Your love's got me high
I long to get by
This time is forever
Love is the answer
I hear your voice now
You are my choice now
The love you bring
Heaven's in my heart
At your call, I hear harps
And angels sing
You know how I feel
This thing can't go wrong
I can't live my life without you
I just can't hold on
I feel we belong
My life ain't worth living
If I can't be with you

I just can't stop loving you
I just can't stop loving you
And if I stop
Then tell me just what will I do
Cause I just can't stop loving you

At night when the stars shine
I pray in you I'll find
A love so true
When morning awakes me
Will you come and take me
I'll wait for you
You know how I feel
I won't stop until
I hear your voice saying, ""I do""
""I do""
This thing can't go wrong
This feeling's so strong
Well, my Life ain't worth living
If I can't be with you

I just can't stop loving you
I just can't stop loving you
And if I stop
Then tell me just what will I do
I just can't stop loving you

We can change all the world tomorrow
We can sing songs of yesterday
I can say, ""Hey, Farewell"" to sorrow
This is my life and I
Want to see you for always

I just can't stop loving you (No, baby)
I just can't stop loving you (If I can't stop)
And if I stop
Then tell me just what will I do (What will I do?)
I just can't stop loving you (Hee-hee-hee, without you, girl)
I just can't stop loving you (You know I do)
And if I stop
Then tell me just what will I do","american, soul, female vocalists, USA, United States"
45,46,"""Causing a Commotion""",Madonna,"12 ContributorsTranslationsPortuguêsCausing a Commotion LyricsIt is said that “Causing a Commotion” was inspired by Madonna’s marriage with American actor Sean Penn and their troublesome relationship. In a 1987 interview with Rolling Stone, Madonna commented on her… Read More 
I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion
I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion

You met your match when you met me
I know that you will disagree it's crazy
But opposites attract you'll see
And I won't let you get away so easy

The love you save may be your own
Can't fight this feeling, aren't you tired of being alone?
You won't admit it but you know it's true
It's not a secret how I feel when I stand next to you

I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion
I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion

Someday you'll see my point of view
You can't keep wishing on the stars, baby
What works for me can work for you
You've got to make a compromise and maybe

Then we can keep our love alive
And when it falls, we won't let it die
It doesn't matter if you win or lose
It's how you play the game, so get into the groove

I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion
I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion

Causing a commotion, causing a commotion
Causing a commotion, causing a commotion

I hope you find what you're looking for
Is it mine, walk through that door
We're wasting time, make up your mind
And get into the groove

Then we can keep our love alive
And when it falls, we won't let it die
It doesn't matter if you win or lose
It's how you play the game, so get into the groove

I hope you find what you're looking for
Is it mine, walk through that door
We're wasting time, make up your mind
And get into the groove

I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion
I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion

Causing a commotion, causing a commotion
Causing a commotion, causing a commotion

I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion
I've got the moves, baby, you got the motion
If we got together, we'd be causing a commotion","pop, dance, female vocalists, 80s, electronic"
46,47,"""In Too Deep""",Genesis,"21 ContributorsIn Too Deep Lyrics“In Too Deep” peaked at #3 on the Billboard Hot 100 and topped Billboard’s Adult Contemporary chart for 3 weeks in June of 1987. It also peaked at #19 on the U.K. Singles chart.
All that time I was searching with nowhere to run to
It started me thinking
Wondering what I have could make of my life
And who'd be waiting
Asking all kinds of questions to myself
But never finding the answers
Crying at the top of my voice
And no one listening

All this time
I still remember everything you said, ah-ha
There's so much you promised
How could I ever forget

Listen, you know I love you, but I just can't take this
You know I love you, but I'm playing for keeps
Although I need you, I'm not gonna make this
You know I want to, but I'm in too deep

So listen, listen to me
Ooh, you must believe me
I can feel your eyes go through me
But I don't know why

Ooh, I know you're going, but I can't believe
It's the way that you're leaving
It's like we never knew each other at all
It may be my fault
I gave you too many reasons, being alone
When I didn't want to
I thought you'd always be there
I almost believed you

All this time
I still remember everything you said, oh-ho
There's so much you promised
How could I ever forget

Listen, you know I love you, but I just can't take this
You know I love you, but I'm playing for keeps
Although I need you, I'm not gonna make this
You know I want to, but I'm in too deep

So listen, listen to me
I can feel your eyes go through me

It seems I've spent too long
Only thinking about myself, oh
Now I want to spend my life
Just caring about somebody else

Now listen, you know I love you, but I just can't take this
You know I love you, but I'm playing for keeps
Although I need you, I'm not gonna make this
You know I want to, but I'm in too deep
You know I love you, but I just can't take this
You know I love you, but I'm playing for keeps
Although I need you, I'm not gonna make this
You know I want to, but I'm in too deep

(You know I love you, but I just…)
You know I love you, but I just can't take this
(But I just can't take this)
You know I love you, but I'm playing for keeps
(You know I love you)
Although I need you, I'm not gonna make this
(You know I love you)
You know I want to, but I'm in too deep
(You know I love you, girl)
You know I love you, but I just can't take this
(I can't take this)
You know I love you, but I'm playing for keeps
Although I need you, I'm not gonna make this…","Progressive rock, classic rock, rock, 80s, Progressive"
47,48,"""Let's Wait Awhile""",Janet Jackson,"15 ContributorsLet’s Wait Awhile Lyrics“Let’s Wait Awhile” is the fifth single from Janet Jackson’s Control album. The song relays a message of abstinence inspired by a conversation the song’s co-writer Melanie Andrews had with her boyfriend… Read More 
There's something I want to tell you
There's something I think that you should know
It's not that I shouldn't really love you
Let's take it slow

When we get to know each other
And we're both feeling much stronger
Then let's try to talk it over
Let's wait awhile longer

Let's wait awhile
Before it's too late
Let's wait awhile
Before we go too far

Remember that special night?
When all of the stars were shining bright
We made our first endeavor
To stay together

We made our very first promise
To love, to share
And be real honest
But on that very first night
It wasn't quite right

Let's wait awhile
Before it's too late
Let's wait awhile
Our love will be great
Let's wait awhile
Before we go too far

I didn't really know not to let all my feelings show
To save some for later so our love can be greater

You said you would always love me
Remember I said the same thing too
You don't have to be frightened with my love
Because I'll never give up on you

Let's wait awhile
Before it's too late
You know you can't rush love
Love
Let's wait awhile (Ooh, ooh)
Before it's too late
Let's wait awhile (Wait awhile)
Our love will be great
Let's wait awhile
Before we go too far (Far, far, oh)
Let's wait awhile (Let's just take our time)
Before it's too late
Let's wait awhile (Love's so good)
Sure our love will be there
Let's wait awhile (Slow it down)
Before we go too far

I promise
I'll be worth the wait","pop, rnb, female vocalists, dance, soul"
