Unnamed: 0,No.,Title,Artist(s),lyrics,genres
42,43,"""Our Love""",Natalie Cole,"9 ContributorsOur Love Lyrics
You're my morning star shining brightly beside me
And if we keep this love
We will last through all eternity

It's just the way we are, I love it, love it
It's just the way it should be

'Cause our love will stand tall as the trees
Our love will spread wide as the seas
Our love will shine bright in the night like the stars above
And we'll always be together, our love

My love is surely one thing
You can surely depend on
In times of darkness and fear I go to you
I know you'll make me strong

You're gonna make me happy
You're gonna make me smile

'Cause our love will stand tall as the trees
Our love will be for the whole world to see
Our love will change people's wrongs to right
And we'll never die
'Cause we'll always have each other


Yeah, ooh, ooh, ooh
Our love will stand tall as the trees
Our love will spread as wide as the seas
Our love will shine bright in the night like the stars above
And we'll always be together, yeah
Our love, yeah, our love
We got a good old-fashioned love
Baby, baby, our love
Hey, hey baby, our love
We got a mighty, mighty fine love
Baby, baby, our love
Our love
We got a mighty, mighty good love
Baby, baby, our love

Ooh, that's right, bring it down, just a little
'Cause love is soft, love is sweet
Love is nice and love is gentle
Love is joy, love is pain
Love is laughing in the rain
I've got love on my mind
Love is always right on time
Love is you, love is me
Love is just a little baby
I've got love on my mind
Love is always right on time
Love is you, love is me
Love is gonna set you free, yeah
(Baby, baby, our love)
Our love
Oh, yeah, yeah, yeah (Baby, baby, our love)
Ooh-ooh, ooh-ooh, ooh-ooh, ooh-ooh (Our love)
Ooh-ooh, ooh-ooh, ooh-ooh, ooh-ooh (Baby, baby, our love)
Ooh-ooh, ooh-ooh, ooh-ooh, ooh-ooh (Our love)
Ooh-ooh, ooh-ooh, ooh-ooh, ooh-ooh (Baby, baby, our love)","jazz, female vocalists, soul, vocal jazz, blues"
43,44,"""Love Will Find a Way""",Pablo Cruise,"5 ContributorsLove Will Find a Way LyricsSomeone, someone's done you wrong
You thought that your love was strong
Now you're feeling like such a fool
Poor you
You're thinking maybe if you said goodbye
You'll understand the reason why
The love you had felt so cool, mmm-hmm
Oh, but it's alright (Alright)
Once you get past the pain (Past the pain)
You'll learn to find your love again
So keep your heart open
'Cause love will find a way, oh
Sometimes we all feel a need to change
Our love we have to rearrange
And move on to something new
Yes, you do
Your dreams feel like they're falling apart
You need to find a brand new start
But you're almost afraid to be true to yourself
Oh, but it's alright (Alright)
Once you get past the pain (Past the pain)
You'll learn to find your love again (Find your love again)
So keep your heart open
'Cause love will find a way, hey

Love will find a way
Love will find a way
Yeah, so now don't, don't be afraid of yourself
Just move on to something else
And let your love shine through again
Yes, 'cause it's alright (Alright)
Once you get past the pain (Past the pain)
You'll learn to find your love again (Find your love again)
So keep your heart open
'Cause love will find a way
It's alright (Alright)
Once you get past the pain (Past the pain)
You'll learn to find your love again (Find your love again)
So keep your heart open
'Cause the love will find a way, oh
Yes, it's alright (Alright)
Don't be afraid 'cause it's alright (Alright)
Oh yes, it's alright (Alright)
Keep your heart open
'Cause the love will find a way
Yes, it's alright (Alright)
Oh, 'cause it's alright (Alright)
Don't be afraid to just open up your heart
That's right, and your love will find a way","soft rock, rock, 70s, Classic Soft, classic rock"
44,45,"""An Everlasting Love""",Andy Gibb,"6 ContributorsAn Everlasting Love Lyrics
I've been here all your life
Watching your cryin' game
You were the heaven in my lonely world
And he was your sun and your rain

I was losing you before I ever held you tight
Before you ever held me in your arms
And I won't make you blue
And maybe an everlasting love will do

Ah, we got an everlasting love
So tall, so wide, so high above
The rumble of thunder down below
It's your love I need, it's the only show
And it's you want an everlasting dream
Can take us anywhere are the tears of yesterday?
We killed the pain, we blew away
The memories of the tears we cried
And an everlasting love will never die

Take me out of the cold
Give me what I've hungered for
If it's the pleasure of takin' my heart that you need
Then it only makes me love you more

I was yours before the stars were born, and you were mine
I could have saved you all the pain you knew
And I won't make you cry
And maybe an everlasting love can try

Ah, we got an everlasting love
So tall, so wide, so high above
The rumble of thunder down below
It's your love I need, it's the only show
And it's you want an everlasting dream
Can take us anywhere are the tears of yesterday?
We killed the pain, we blew away
The memories of the tears we cried
And an everlasting love will never die

Ah, we got an everlasting love
So tall, so wide, so high above
The rumble of thunder down below
It's your love I need, it's the only show
And it's you want an everlasting dream
Can take us anywhere are the tears of yesterday?
We killed the pain, we blew away
The memories of the tears we cried
And an everlasting love will never die

Ah, we got an everlasting love
So tall, so wide, so high above
The rumble of thunder down below
It's your love I need, it's the only show
And it's you want an everlasting dream
Can take us anywhere are the tears of yesterday?
We killed the pain, we blew away
The memories of the tears we cried
And an everlasting love will never die...","Disco, pop, 70s, classic rock, australian"
45,46,"""Love Is in the Air""",John Paul Young,"11 ContributorsLove Is in the Air LyricsA disco classic from ‘77, “Love Is In The Air” would go on the soundtrack the feelgood scenes of romantic comedies, not to mention a million ads, in years to come.
Love is in the air
Everywhere I look around
Love is in the air
Every sight and every sound
And I don't know if I'm being foolish
Don't know if I'm being wise
But it's something that I must believe in
And it's there when I look in your eyes

Love is in the air
In the whisper of the trees
Love is in the air
In the thunder of the sea
And I don't know if I'm just dreaming
Don't know if I feel sane
But it's something that I must believe in
And it's there when you call out my name

Love is in the air
Love is in the air
Oh-oh-oh
Mm-ooh, ooh-ooh

Love is in the air
In the risin' of the sun
Love is in the air
When the day is nearly done
And I don't know if you're an illusion
Don't know if I see it true
But you're something that I must believe in
And you're there when I reach out for you

Love is in the air
Everywhere I look around
Love is in the air
Every sight and every sound
And I don't know if I'm being foolish
Don't know if I'm being wise
But it's something that I must believe in
And it's there when I look in your eyes

Love is in the air
Love is in the air
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh

Oh, love is in the air
Love is in the air
Oh-oh-oh
Ooh-ooh-ooh-ooh","pop, Disco, 70s, australian, glam rock"
46,47,"""Goodbye Girl""",David Gates,"7 ContributorsGoodbye Girl LyricsGates' biggest solo hit was released to accompany the 1977 romantic comedy entitled The Goodbye Girl but is now better remembered than the film. The song peaked at No. 15 on the Billboard Hot 100 chart.
All your life you've waited
For love to come and stay
And now that I have found you
You must not slip away
I know it's hard believing
The words you've heard before
But darlin', you must trust them
Just once more

'Cause baby, goodbye doesn't mean forever
Let me tell you goodbye doesn't mean we'll never be together again
If you wake up and I'm not there, I won't be long away
'Cause the things you do, my goodbye girl, will bring me back to you

I know you've been taken
Afraid to hurt again
You fight the love you feel for me
Instead of giving in
But I can wait forever
A helping you to see
That I was meant for you
And you for me

So remember, goodbye doesn't mean forever
Let me tell you goodbye doesn't mean we'll never be together again
Though we may be so far apart you still will have my heart
So forget your past, my goodbye girl
'Cause now you're home at last","male vocalists, Sentimental, 70s pop, gentle, melancholia"
47,48,"""Slip Slidin' Away""",Paul Simon,"9 ContributorsSlip Slidin’ Away LyricsThis gem from 1977 reached No. 5 in the charts, one of the very few to succeed without being introduced first in an album, nor included later in a studio one, but only in a compilations.

The song is a… Read More {Intro}

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

I know a man
He came from my hometown
He wore his passion for his woman
Like a thorny crown
He said, ""Delores, I live in fear
My love for you's so overpowering
I'm afraid that I will disappear""

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

And I know a woman
Became a wife
These are the very words she uses to describe her life
She said, ""A good day
Ain't got no rain""
She said, ""A bad day's when I lie in bed
And think of things that might have been""

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

And I know a father
Who had a son
He longed to tell him all the reasons
For the things he'd done
He came a long way
Just to explain
He kissed his boy as he lay sleeping
Then he turned around and headed home again

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

God only knows
God makes his plan
The information's unavailable
To the mortal man
We're working our jobs
Collect our pay
Believe we're gliding down the highway
When in fact we're slip slidin' away

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away
{Outro}","singer-songwriter, folk, classic rock, acoustic, rock"
48,49,"""The Groove Line""",Heatwave,"9 ContributorsThe Groove Line Lyrics
Pack your grip
Takin' you on a trip
Ain't no seats
All we got's dancin' feet

Leave your worries behind
'Cause rain, shine
Won't mind
We're ridin' on the groove line tonight

Get this train
Know you'll be glad you came
Hit the track
Party hard there and back

Leave your worries behind (Leave your worries behind)
'Cause rain, shine
Won't mind
We're ridin' on the groove line tonight

Check out, the wheels are turnin'
You know we won't stop
We got this boiler burnin'
We're keepin' it hot

So grab your friends
Get the train comin' through
Climb on board
Where you leave's up to you

Leave your worries behind (Leave your worries behind)
'Cause rain, shine
Won't mind
We're ridin' on the groove line tonight
Leave you worries behind (Leave your worries behind)
'Cause rain, shine
Won't mind
We're ridin' on the groove line tonight

Check out the wheels are turnin'
You know we won't stop
We got this boiler burnin', yeah
We're keepin' it hot

So grab your friends
Get the train comin' through
Climb on board
Where you leave's up to you

Leave your worries behind (Leave your worries behind)
'Cause rain, shine
Won't mind
We're ridin' on the groove line tonight

We can ride
Rain, shine
Don't mind
We're ridin' on the groove line tonight
We can ride
Rain, shine
Don't mind
We're ridin' on the groove line tonight
We can ride
Rain, shine
Don't mind
We're ridin' on the groove line tonight
We can ride
Rain, shine
Don't mind","funk, Disco, soul, rnb, 70s"
49,50,"""Thunder Island""",Jay Ferguson,"6 ContributorsThunder Island Lyrics“Thunder Island” is the title track and lead single from Jay Ferguson’s second studio album. Released in October 1977, it became Ferguson’s first hit as a solo artist, peaking at #9 on the Billboard Hot 100.… Read More 
Ooh, yeah
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)

Sha-la-la-la-la-la, my lady
In the sun with your hair undone
Can you hear me now callin' your name
From across the bay?
A summer's day laughin' and a-hidin'
Chasin' love out on Thunder Island

(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
Hey, hey, hey, hey
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)

She was the color of the Indian summer
And we shared the hours without number
Until one day when the sky turned dark
And the winds grew wild
Caught by the rain and blinded by the lightning
We rode the storm out there on Thunder Island


I held her close until the storm passed
And we fell down laughing in the wet grass
Both our bodies drying in the sunshine
Sweet sunshine

So sha-la-la-la-la-la, my lady
In the sun with your dress undone
Now every mile away and every day
Cuts a little bit deeper
I'll remember the nights in the cool sand
Makin' love out on Thunder Island

(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
Hey, hey, hey, hey
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
Goodbye, Thunder Island
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)
(Do-do-do-do, do-do-do, do-do-do, do-do-do-do-do)","rock, Soundtrack, composer, classic rock, 70s"
50,51,"""Imaginary Lover""",Atlanta Rhythm Section,"7 ContributorsImaginary Lover LyricsImaginary lovers never turn you down
When all the others turn you away, they're around
It's my private pleasure, midnight fantasy
Someone to share my wildest dreams with me
Imaginary lover, you're mine anytime
Imaginary lovers, oh yeah
When ordinary lovers don't feel what you feel
And real life situations lose their thrill
Imagination's unreal
Imaginary lover, imaginary lover
You're mine anytime
Imaginary lovers never disagree
They always care
They're always there when
You need satisfaction guaranteed
Imaginary lover, imaginary lover
You're mine all the time
My imaginary lover
You're mine anytime","Southern Rock, classic rock, rock, 70s, blues"
51,52,"""Still the Same""",Bob Seger & The Silver Bullet Band,"15 ContributorsStill the Same Lyrics
You always won every time you placed a bet
You're still damn good, no one's gotten to you yet
Every time they were sure they had you caught
You were quicker than they thought
You'd just turn your back and walk

You always said the cards would never do you wrong
The trick, you said, was never play the game too long
A gambler's share, the only risk that you would take
The only loss you could forsake
The only bluff you couldn't fake

And you're still the same, I caught up with you yesterday
(Still the same, still the same)
Moving game to game, no one standing in your way
Turning on the charm long enough to get you by
(Still the same, still the same)
You're still the same
You still aim high

(Still the same, still the same)
(Still the same, still the same)
There you stood, everybody watched you play
I just turned and walked away
I had nothing left to say

'Cause you're still the same (Still the same)
(Baby, babe, you're still the same)
You're still the same (Still the same)
(Baby, babe, you're still the same)
Moving game to game (Still the same)
(Baby, babe, you're still the same)
Some things never change (Still the same)
(Baby, babe, you're still the same)
Oh, you're still the same (Still the same)
(Baby, babe, you're still the same)
Still the same (Still the same)
(Baby, babe, you're still the same)","classic rock, rock, singer-songwriter, american, 70s"
52,53,"""My Angel Baby""",Toby Beau,"6 ContributorsMy Angel Baby LyricsWe've got troubles
Something's just not right
Just this morning you cried about last night
You said that something's bound to break this time
What's breaking is my heart
I can read between the lines
It's tearing me apart
You've got leaving on your mind
But you're my angel baby
Yes, you're my angel baby
Whoa, you're my angel baby
For the rest of the night
Do you remember how it used to be?
Loving was easier when you were loving me
I guess you found someone and now I find
What's breaking is my heart
You've got leaving on your mind
But you're my angel baby
Yes, you're my angel baby
Oh, you're my angel baby
For the rest of the night

What's breaking is my heart
I can read between the lines
It's tearing me apart
You've got leaving on your mind
But you're my angel baby
For the rest of the night (Angel baby)
The rest of the night (Angel baby)
(Angel baby) The rest of the night
(Angel baby) The rest of the night
(Angel baby) The rest of the night...","70s, rock, pop, west coast, christian"
53,54,"""Disco Inferno""",The Trammps,"38 ContributorsDisco Inferno Lyrics“Disco Inferno” is a 1976 song by The Trammps. At its original release it reached 53 on the Billboard Top 100. It did not find major success until being released on the “Saturday Night Fever” motion picture… Read More 
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn, burning

To my surprise, listen, one hundred stories high
People getting loose, y'all, getting down on the roof, do ya hear?
The funk was flaming, out of control
It was so entertaining when the boogie started to explode, I heard somebody say

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down (Burning)

Satisfaction (Ooh-ooh-ooh)
Came in the chain reaction (Burning)
I couldn't get enough
'Til I had to self-destruct (Ooh-ooh-ooh)
The heat was on (Burning)
Rising to the top, mm
Everybody's going strong (Ooh-ooh-ooh)
And that is when my spark got hot, I heard somebody say

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down, y'all
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Mother down (Burning)

Up above my head
I hear music in the air (I hear music)
That makes me know
There's a party somewhere

Satisfaction, mm, came in a chain reaction, do ya hear?
I couldn't get enough, so I had to self-destruct, mm
The heat was on, rising to the top, mm
Everybody going strong, that is when my spark got hot, I heard somebody say

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down (Burning)

Ow, uh
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot


Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
I wanted you to understand what I'm talking about
I'm not talking about burning down a building
It's coming from the soul (Just can't stop)
Soul funk (When my spark gets hot)
Burning in my soul (Just can't stop)
Ow (When my spark gets hot), now, listen
Don't you rescue me (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Don't you rescue me, no (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Everybody say ""ow"" (Ow)
Say ""ow"" (Ow)
You feel the spirit, say ""ow"" (Ow)
Disco funk (Ow)
Come out here on the floor, uh
Let's rock some more, uh
I'm on fire (Burning, burning)
I'm on fire (Burning, burning)
Let the good times roll (Burning, burning)
Aw, yeah (Burning, burning)
Hah, get out there, alright (Burning)
Feel pretty good, y'all (Burning)
People getting loose, mm (Burning)
Getting down on the groove, y'all (Burning)
The flame is higher, mm (Burning, burning)
It's higher (Burning, burning)
Alright (Burning, burning), uh, Lord have mercy
I can't get enough (Burning, burning)
I want some more, mm (Burning, burning)
I want some more (Burning, burning)
I'm burning (Burning, burning)
I'm burning (Burning, burning)
Burning in the soul, y'all (Burning, burning)
Burning, burning
Burning, burning
Burning


Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot

(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn)","Disco, funk, soul, 70s, pop"
54,55,"""On Broadway""",George Benson,"11 ContributorsOn Broadway Lyrics
They say the neon lights are bright on Broadway
They say there's always magic in the air
But when you're walking down that street
And you ain't had enough to eat
The glitter rubs right off and you're nowhere

They say the women treat you right on Broadway
But looking at them just gives me the blues
'Cause how you gonna make some time
When all you got is one thin dime
And one thin dime won't even shine your shoes

They say I won't last too long on Broadway
I'll catch a Greyhound bus for home, they all say
But they're dead wrong, I know they are
'Cause I can play this here guitar
And I won't quit 'til I'm a star on Broadway

I won't quit 'til I'm a star on Broadway
No, no, no, no
Not gon' quit 'til I'm a star, 'cause I know I can, can, can, can now
On Broadway
On Broadway
Ooh, on Broadway
Broadway, yeah, yeah-yeah-yeah, mmm
On Broadway","jazz, Smooth Jazz, soul, funk, guitar"
55,56,"""Come Sail Away""",Styx,"32 ContributorsCome Sail Away LyricsThe fourth track from Styx’s 1977 album The Grand Illusion. The single peaked at eighth in the Billboard Hot 100 and is one of the band’s most popular songs.
I'm sailing away
Set an open course for the Virgin Sea
'Cause I've got to be free
Free to face the life that's ahead of me

On board I'm the captain
So climb aboard
We'll search for tomorrow
On every shore
And I'll try, oh Lord I'll try
To carry on

I look to the sea
Reflections in the waves spark my memory
Some happy, some sad
I think of childhood friends, and the dreams we had

We lived happily forever
So the story goes
But somehow we missed out
On the pot of gold
But we'll try best that we can
To carry on

A gathering of angels
Appeared above my head
They sang to me this song of hope
And this is what they said

They said, ""Come sail away, come sail away
Come sail away with me, lads
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me, babe
Come sail away, come sail away
Come sail away with me""



I thought that they were angels
But to my surprise
We climbed aboard their starship
We headed for the skies

Come sail away, come sail away
Come sail with me, lads
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me
Come sail away, come sail away
Come sail away with me","classic rock, Progressive rock, rock, hard rock, 80s"
56,57,"""(Every Time I Turn Around) Back in Love Again""",L.T.D.,"5 Contributors(Every Time I Turn Around) Back in Love Again Lyrics
Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love

I get mixed emotions
It's the way my feelings flow
Excuse me, I'm only human
Sometimes I, I just don't know

Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love again
(Doo-doo-doo-doo-doo)
Back in love again
(Doo-doo-doo-doo-doo)
Back in love

When you put your arms around me
I feel so satisfied
I want to love you forever
I just can't, I can't decide

Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love again
(Right back, right back in love again)
Alright
(Seems like, seems like)
Back in love again

Now it's your lover
I know it's hard just to be a friend
That's something else I discovered
I guess I just don't ever want it to end

Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love again
(Right back, right back in love again)
(Seems like, seems like)
That I'm back in love again
(Right back, right back in love again)
Oh yeah, alright
(Seems like, seems like)
I'm back in love again

I just don't believe it
Back in love again
(Right back, I'm back)
I can't believe it
(Right back, I'm back)
Every time I turn around
Back in love again
(Right back, I'm back)
I get so many mixed emotions
I'm back in love again
(Right back, I'm back)
Every time I turn around
Oh, my love Jones coming down
Back in love again
(Right back, I'm back)
Alright, alright, alright
(I'm back, I'm back)
Help me, help me, help me, back in love
(I'm back, I'm back)
Oh yeah, back in love again
(Right back, I'm back)
I get so many mixed emotions, yes I do
(Right back, I'm back)
Yeah, hey, hey, hey, hey
(Right back, I'm back)
Hey, hey, hey, hey, hey, yeah
(Right back, I'm back)
Hear me, hear me, hear me, I'm back in love again
(Right back, I'm back)
Back in love again
(Right back, I'm back)
I was once your lover, I was once your lover
And then I'm just your friend, yeah
Oh, I'm back in love
(Right back, I'm back)
I'm back in love, I'm back in love, I'm back in love again
(Right back, I'm back)","soul, funk, Disco, 70s, rnb"
57,58,"""This Time I'm in It for Love""",Player,"4 ContributorsThis Time I’m in It for Love LyricsI heard the weatherman
Predict a sunny day
He did not mean to lie
I look outside it's raining anyway
I guess I can live with a rainy day
Cause in the scheme of things
You're bound lose a few
Even your best-made plans
Before you know it, they are falling through
But that couldn't happen to me oooh and you
This time I'm in it for love
This time I'm in it to win
It's crazy to do it again
But how could I possibly lose
How could I lose
This time I'm in it for you
My Ma she used to say
Beware the tender trap
If you get caught in one
Be sure you notice where your heart is at
Don't take chances with things
Things like that, oh, oh

This time I'm in it for love
This time I'm in it to win
It's crazy to do it again
But how could I possibly lose
How could I lose
This time I'm in it for you
This time I'm in it for love
Baby, this time I'm in it to win
It's crazy to do it again
But how could I possibly lose
How could I lose
This time I'm in it for you
This time I'm in it for love
This time I'm in it to win
It's crazy to do it again
Crazy, baby
But how could I possibly lose
Ain't no way I could I lose
This time I'm in it for you
This time I'm in it for love","soft rock, 70s, rock, classic rock, pop"
58,59,"""You Belong to Me""",Carly Simon,"14 ContributorsYou Belong to Me Lyrics
Why'd you tell me this?
Were you looking for my reaction?
What do you need to know?
Don't you know I'll always be your girl

You don't have to prove to me you're beautiful to strangers
I've got loving eyes of my own

(You belong to me) Tell her, tell her you were fooling
(You belong to me) You don't even know her
(You belong to me) Tell her that I love you
(You belong to me)

You belong to me
Can it be, honey, that you're not sure?
You belong to me
Thought we'd closed the book, locked the door

You don't have to prove to me that you're beautiful to strangers
Well I've got loving eyes of my own, my own
And I can tell, I can tell, darling

(You belong to me) Tell her, tell her that I love you
(You belong to me) You belong, you belong, you belong to me
(You belong to me) Tell her you were fooling
(You belong to me) Tell her she don't even know you


(You belong to me) Tell her, tell her you were fooling
(You belong to me) I've known you from a long time ago, baby
(You belong to me) Don't leave me to go to her now
(You belong to me)
(You belong to me)

You belong to me
(Baby, I really love you)
You belong to me
(Tell her, tell her, tell her she don't know you)
You belong to me
(You belong to me)
You belong to me
You belong to me
(Cuz you belong to me)
You belong to me
You belong to me
(I love you, you belong to me)
You belong to me
(Oh, oh baby)
You belong to me
(You belong, you belong to me)
You belong to me
(Oh, no, oh no baby)
You belong to me
(Don't wanna hurt you baby, I love you so)
You belong to me
You belong to me
You belong to me","female vocalists, pop, singer-songwriter, 70s, rock"
59,60,"""Here You Come Again""",Dolly Parton,"16 ContributorsHere You Come Again Lyrics
Here you come again
Just when I'd begun to get myself together
You waltz right in the door
Just like you've done before
And wrap my heart 'round your little finger

Here you come again
Just when I'm about to make it work without you
You look into my eyes
And lie those pretty lies
And pretty soon I'm wondering' how I came to doubt you

All you got to do is smile that smile
And there go all my defenses
Just leave it up to you and in a little while
You're messing' up my mind and filling' up my senses

Here you come again
Looking' better than a body has a right to
And shaking' me up so that all I really know
Is here you come again
And here I go


All you got to do is smile that smile
And there go all my defenses
Just leave it up to you and in a little while
You're messing' up my mind and filling' up my senses

Here you come again
Looking' better than a body has a right to
And shaking' me up so
That all I really know
Is here you come again
And here I go
Here I go
And here I go
And here I go
Here you come again
And here I go
Here I go
And here I go
Here I go","country, female vocalists, singer-songwriter, folk, bluegrass"
60,61,"""Blue Bayou""",Linda Ronstadt,"16 ContributorsBlue Bayou LyricsRonstadt’s most successful single–a cover of Roy Orbison’s “Blue Bayou”–reached Gold status and no. 3 in the charts.

The single’s B-side, “Poor Poor Pitiful Me”, was written by a newcomer to the scene… Read More 
I feel so bad, I got a worried mind
I'm so lonesome all the time
Since I left my baby behind
On Blue Bayou

Saving nickels, saving dimes
Working 'til the sun don't shine
Looking forward to happier times
On Blue Bayou

I'm going back someday
Come what may to Blue Bayou
Where the folks are fun
And the world is mine on Blue Bayou
Where those fishing boats with their sails afloat
If I could only see
That familiar sunrise through sleepy eyes
How happy I'd be

Gonna see my baby again
Gonna be with some of my friends
Maybe I'll feel better again
On Blue Bayou

Saving nickels, saving dimes
Working 'til the sun don't shine
Looking forward to happier times
On Blue Bayou

I'm going back someday
Come what may to Blue Bayou
Where the folks are fun
And the world is mine on Blue Bayou
Where those fishing boats with their sails afloat
If I could only see
That familiar sunrise through sleepy eyes
How happy I'd be


Oh, that boy of mine by my side
The silver moon
And the evening tide
Oh, some sweet day gonna take away
This hurting inside

Well, I'll never be blue
My dreams come true
On Blue Bayou","country, female vocalists, folk, classic rock, rock"
61,62,"""Peg""",Steely Dan,"55 ContributorsPeg Lyrics“Peg” is the tale of an aspiring actress with “starlet fever” as told by the boyfriend she ditched to chase that dream:
Imagine that “Peg” takes place at a seedy photo shoot in L.A. in the 1950s. All of the… Read More 

I've seen your picture
Your name in lights above it
This is your big debut
It's like a dream come true
So won't you smile for the camera?
I know they're gonna love it
Peg

I like your pin shot
I keep it with your letter
Done up in blueprint blue
It sure looks good on you
And when you smile for the camera
I know I'll love you better

Peg, it will come back to you
Peg, it will come back to you
Then the shutter falls
You see it all in 3-D
It's your favorite foreign movie


I like your pin shot
I keep it with your letter
Done up in blueprint blue
It sure looks good on you
And when you smile for the camera
I know I'll love you better

Peg, it will come back to you
Peg, it will come back to you
Then the shutter falls
You see it all in 3-D
It's your favorite foreign movie
Peg, it will come back to you
Peg, it will come back to you
Then the shutter falls
You see it all in 3-D
It's your favorite foreign movie
Peg, it will come back to you
Peg, it will come back to you
Then the shutter falls
You see it all in 3-D
It's your favorite foreign movie
Peg, it will come back to you
Peg, it will come back to you
Then the shutter falls
You see it all in 3-D
It's your favorite foreign movie","Jazz Rock, classic rock, rock, 70s, jazz"
62,63,"""You Needed Me""",Anne Murray,"12 ContributorsYou Needed Me Lyrics
I cried a tear
You wiped it dry
I was confused
You cleared my mind
I sold my soul
You bought it back for me
And held me up
And gave me dignity
Somehow, you needed me

You gave me strength
To stand alone again
To face the world
Out on my own again
You put me high
Upon a pedestal
So high that I could almost see eternity
You needed me
You needed me

And I can't believe it's you I can't believe it's true!
I needed you
And you were there
And I'll never leave, why should I leave? I'd be a fool
'Cause I finally found someone who really cares

You held my hand
When it was cold
When I was lost
You took me home
You gave me hope
When I was at the end
And turned my lies
Back into truth again
You even called me friend

You gave me strength
To stand alone again
To face the world
Out on my own again
You put me high
Upon a pedestal
So high that I could almost see eternity
You needed me
You needed me

You needed me
You needed me","country, female vocalists, pop, Canadian, classic country"
