Unnamed: 0,No.,Title,Artist(s),lyrics,genres
77,78,"""Love Shack""",The B-52's,"60 ContributorsLove Shack LyricsThe B-52s’ 1989 smash “Love Shack” is about a secluded place where lovers can meet to get it on. But that’s merely the most obvious meaning. The title also refers to the venues the B-52s performed at when… Read More 
If you see a faded sign at the side of the road that says
“15 miles to the
Love Shack”
Love Shack, yeah, yeah
I'm heading down the Atlanta highway
Looking for the love getaway
Headed for the love getaway
I got me a car that's as big as a whale
And we're heading on down to the Love Shack
I got me a Chrysler that seats about 20
So hurry up and bring your jukebox money
The Love Shack is a little old place where we can get together
Love Shack, baby (a-Love Shack, baby)
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack (Love, baby, that's where it's at)
Love Shack, baby, Love Shack (Love, baby, that's where it's at)
Sign says (woo!), “Stay away, fools
'Cause love rules at the Love Shack”
Well, it's set way back in the middle of a field
Just a funky old shack and I gotta get back
Glitter on the mattress
Glitter on the highway
Glitter on the front porch
Glitter on the highway

The Love Shack is a little old place where we can get together
Love Shack, baby (Love Shack, baby)
Love Shack, that's where it's at
Love Shack, that's where it's at
Hugging and a-kissing
Dancing and a-loving
Wearing next to nothing
'Cause it's hot as an oven
The whole shack shimmies
Yeah, the whole shack shimmies
The whole shack shimmies
When everybody's moving around
And around and around and around
Everybody's moving, everybody's grooving, baby
Folks lining up outside just to get down
Everybody's moving, everybody's grooving, baby
Funky little shack
Funky little shack

Hop in my Chrysler, it's as big as a whale, and it's about to set sail
I got me a car, it seats about 20
So come on and bring your jukebox money

The Love Shack is a little old place where we can get together
Love Shack, baby (a-Love Shack, baby)
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack (Love, baby, that's where it's at)
Love Shack, baby, Love Shack (Love, baby, that's where it's at)
Bang, bang, bang on the door, baby
Knock a little louder, baby
Bang, bang, bang on the door, baby
I can't hear you
Bang, bang, bang on the door, baby
Knock a little louder, sugar
Bang, bang, bang on the door, baby
I can't hear you
Bang, bang, bang on the door, baby (Knock a little louder)
Bang, bang, bang on the door, baby
Bang, bang (On the door, baby)
Bang, bang (On the door)
Bang, bang (On the door, baby)
Bang, bang
Your what?
Tin roof, rusted
Love Shack, baby, Love Shack
Love Shack, baby, Love Shack (Love, baby, that's where it's at, yeah)
Love Shack, baby, Love Shack (Love, baby, that's where it's at)
Love Shack, baby, Love Shack
Hugging and a-kissing
Dancing and a-loving
At the Love Shack","new wave, 80s, pop, alternative, rock"
78,79,"""All or Nothing""",Milli Vanilli,"7 ContributorsAll or Nothing LyricsThe game of love is to live it up and, baby, not too high
Don't you know, if you wanna get down with Mister P
You gotta go and let your backbone slide
What a feeling when you push it up, push it down
You gotta push it up, push it down, feel good
George Michael or Marvin Gaye
It still is the same in you
Baby, don't tease, ooh, just please
'Cause you know it's just me and you
All or nothing (hush)
It's got to be
Something gotta show when you're livin' under heat
All or nothing (hush)
Girl, let it be
Take it from the pro who's rockin' to the beat
I'm under heat, oh, baby, please take it slow
Give me some time and maybe our love will grow
I want a suitor, baby, and make it right
Take it from me, babe, I wanna rock all night
If it's good for me, it's good for you
You gotta never let your mood get dry
Just keep it wet and my 740 jet
Is pushing right on high

George Michael or Marvin Gaye
It still is the same in you
Baby, don't tease, ooh, just please
'Cause you know it's just me and you
All or nothing (hush)
It's got to be
Something gotta show when you're livin' under heat
All or nothing (hush)
Girl, let it be
Take it from the pro who's rockin' to the beat
I'm under heat, oh, baby, please take it slow
Give me some time and maybe our love will grow
I want a suitor, baby, and make it right
Take it from me, babe, I wanna rock all night
Push it up, push it down
Push it where it feels real good
On my lips, my sweet bumble bee
Sting me like I knew you could
All or nothing (hush)
It's got to be
Something gotta show when you're lyin' under me
All or nothing (hush)
Girl, let it be
Take it from the pro who's rockin' to the beat","pop, 80s, german, rnb, Hip-Hop"
79,80,"""Romeo""",Dino,"3 ContributorsRomeo LyricsCheck this out
I want the best
I won't settle for less
Since Cupid shot my heart
I'm stressed
The love I feel is real strong
I can't prolong
Drop the beat and let's do this
I can't believe the way
I fell in love with you, girl
You caught me by surprise
A dream come true
It was you
I didn't even know your name
Oh, no
Now you've got me thinking
Bout you every single day, girl
I can't get you off my mind
Cupid shot his arrow in my heart
And I'm not the same, no, no

Just like a fairytale
I would sail oceans blue
To get to you
Valentine, please be mine
I want you, girl
(CHORUS)
I'll be your Romeo
I love you so, I can't let go
(I can't let go) of these
Feelings in my heart
I'll be your Romeo
I love you so, I can't let go
(I can't let go) of these
Feelings in my heart
I like the way you give me
Your affection every night, girl
You really turn me on
It makes my day when you say
You're never gonna let me go
Oh, no
Now everything around me
Just reminds me more of you, girl
I miss you when you're gone

Cupid shot his arrow in my heart
And there's something
You should know
You should know, know, know
Just like a movie screen
A love scene of me and you
The things we do
Casanova, move over
I want you, girl
(CHORUS)
I'll be your Romeo
I love you so, I can't let go
(I can't let go) no, no, no
Hello, fly girl
How you doing
It's Dr.Ice and Dino
With the love just for you
And hey, I'm coming
Right and exact
Gonna be your romeo
To state a fact

? to express
How I feel about you
Don't move slow
Just kinda go with the flow
And let your hair down low
For me, your Romeo
(CHORUS)
I'll be your Romeo
I really love you so
I'll never let you go
I really, really love you","House, pop, kurdish, electronic, progressive trance"
80,81,"""Everybody Everybody""",Black Box,"16 ContributorsEverybody Everybody Lyrics“Everybody Everybody” is a song by the Italian music group Black Box featuring singer Martha Wash. It was the third single from their debut album Dreamland (1990), and was released in March 1990 in most… Read More 
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody

You won't belong to me
I let you down
I walk around and see your night skyline
I feel the light but you don't want to stay
So lonely now, just let me off downtown
Set it free, set it free
Set it free, set it free

When I said it was over, you aimed at my heart
Won't be long for I'm leavin', oh my love
But I feel it forever no times in my life
You can call that no livin' on my own so free

Everybody everybody
Everybody everybody
Everybody everybody (Oh everybody)
Everybody everybody (Oh everybody)
Everybody everybody (Everybody)
Everybody everybody (Oh everybody)
Everybody everybody (Oh everybody)
Everybody everybody

You took me easy and then let me go
I never was you see, that cheatin' kind
You feel alright, you never look for me
So long, it's time I gotta get on back
Set it free, set it free
Set it free, set it free
When I said it was over, you aimed at my heart
Won't be long for I'm leavin', oh my love
But I feel it forever no times in my life
You can call that no livin' on my own so free

Everybody everybody
Everybody everybody
Everybody everybody (Oh everybody)
Everybody everybody (Oh everybody)
Everybody everybody (Everybody)
Everybody everybody (Oh everybody)
Everybody everybody (Oh everybody)
Everybody everybody

Everybody
Oh everybody
Oh everybody
Everybody
Everybody
When I said it was over, you aimed at my heart
Won't be long for I'm leavin', oh my love
But I feel it forever no times in my life
You can call that no livin' on my own so free

Everybody everybody
Everybody everybody
Everybody everybody (Oh everybody)
Everybody everybody (Oh everybody)

Everybody everybody (Everybody)
Everybody everybody (Oh everybody)
Everybody everybody
Everybody everybody
Everybody everybody (Everybody)
Everybody everybody
Everybody everybody (Oh everybody)
Everybody everybody
Everybody everybody (Everybody)
Everybody everybody (Oh everybody)
Everybody everybody (Oh everybody)
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody
Everybody everybody","dance, House, 90s, eurodance, female vocalists"
81,82,"""I Go to Extremes""",Billy Joel,"18 ContributorsI Go to Extremes LyricsThe second single from the 1989 hit album Storm Front, “I Go to Extremes” peaked at the number six position on the Billboard Hot 100, and at #70 on the UK chart. The song was also a top ten hit on both the… Read More 
Call me a joker, call me a fool
Right at this moment I'm totally cool
Clear as a crystal, sharp as a knife
I feel like I'm in the prime of my life
Sometimes it feels like I'm going too fast
I don't know how long
This feeling will last
Maybe it's only tonight

Darling, I don't know
Why I go to extremes
Too high or too low
There ain't no in-betweens
And if I stand or I fall
It's all or nothing at all
Darling, I don't know
Why I go to extremes

Sometimes I'm tired, sometimes I'm shot
Sometimes I don't know
How much more I've got
Maybe I'm headed over the hill
Maybe I've set myself up for the kill
Tell me how much
Do you think you can take
Until the heart in you
Is starting to break?
Sometimes it feels like it will

Darling, I don't know
Why I go to extremes
Too high or too low
There ain't no in-betweens
You can be sure when I'm gone
I won't be out there too long
Darling, I don't know
Why I go to extremes

Out of the darkness, into the light
Leaving the scene of the crime
Either I'm wrong
Or I'm perfectly right every time
Sometimes I lie awake, night after night
Coming apart at the seams
Eager to please, ready to fight
Why do I go to extremes?

And if I stand or I fall
It's all or nothing at all
Darling, I don't know
Why I go to extremes

Oh, I don't know
Why I go to extremes
Too high or too low
There ain't no in-betweens
You can be sure when I'm gone
I won't be out there too long
Darling, I don't know
Why I go to extremes

I don't know why, I don't know why
I don't know why, I don't know why
I don't know why, I don't know why
Out of the dark, into the lights
Whether I'm wrong, perfectly right
I don't know why","classic rock, singer-songwriter, rock, pop, piano"
82,83,"""Whip Appeal""",Babyface,"15 ContributorsWhip Appeal Lyrics“Whip Appeal” was released as the third single from Babyface’s sophomore album, Tender Lover. The song is about a couple keeping the fire burning by communicating in a non-verbal way that only they can… Read More 
Work it, baby
Yeah
Yeah, do that, do that right there
Yeah

Somebody told me
There'd be trouble at home
'Cause we never talk a lot
When we spend time alone
So how are we supposed to know
Know when something is wrong
Well, we've got a way to communicate
It keeps a happy home

And no one does it like me
And no one but you
Has that kind of whip appeal on me

Keep on whippin' on me
Work it on me
Whip all your sweet, sweet lovin' on me
Keep on whippin' on me
Work it on me
Whip all your sweet, sweet lovin' on me

When we go to work
How the day seems so long
The only thing I think about
Can't wait 'til we get home
'Cause we got a way of talking
And it's better than words
It's the strangest kind of relationship
Oh, but with us, it always works

And no one does it like me
And no one but you
Has that kind of whip appeal on me

Whatever you want (Whatever you want, babe)
It's all right with me (It's all right with me)
'Cause you've got that whip appeal
So work it on me (Yes)
It's better than love
Sweet as can be
You've got that whip appeal
So whip it on me (Baby)

Keep on whippin' on me
Work it on me
Whip all your sweet, sweet lovin' on me
Keep on whippin' on me
Work it on me
Whip all your sweet, sweet lovin' on me

And no one does it like me
And no one but you
Has that kind of whip appeal on me

Whatever you want (Whoo!)
It's all right with me (All right with me)
You've got that whip appeal
So work it on me (Oh want to work it on me)
It's better than love (Better than love)
Sweet as can be (Sweet as can be)
You've got that whip appeal (Oh you got that whip appeal)
So whip it on me (Come and whip it on me)
Whatever you want (Ever you want)
It's alright with me (It's all right with)
'Cause you've got that whip appeal (You've got that whip appeal)
So work it on me (Come and work it on me)
It's better than love (better than love)
Sweet as can be (Sweet as can be)
You've got that whip appeal
Oh, you got it
Oh, you got it
Oh, you got it you got it you got it you got it

Whatever you want (?)
It's alright with me (Just you and me, yeah)
'Cause you've got that whip appeal
(We got a good way of talkin', baby)
So work it on me
(It's better than words)
It's better than love
(Oh, we've given up on words)
Sweet as can be
(Don't wanna take it from me, baby)
You've got that whip appeal
So whip it on me
Oh, no way, no way
No, way
Whatever you want (Whatever you want)
It's alright with me (It's all right with me)
'Cause you've got that whip appeal (You've got that whip appeal)
So work it on me (Come and work it on me)
It's better than love (Better than love)
Sweet as can be (Sweet as can be)
You've got that whip appeal
Oh you've got it
Oh you've got it
Oh, you've got it
So whip it on me

Keep on whippin' on me
Work it on me
Whip all your sweet, sweet lovin' on me
Keep on whippin' on me
Work it on me
Whip all your sweet, sweet lovin' on me","rnb, soul, male vocalists, pop, rhythm and blues"
83,84,"""Oh Girl""",Paul Young,"3 ContributorsOh Girl LyricsOh Girl is a cover version of The Chi-Lites‘ 1972 hit song.
Paul Young’s version of the song peaked at #8 on the Billboard Hot 100 and topped Billboard’s Adult Contemporary chart for 3 weeks in 1990.Oh, girl
I'd be in trouble
If you left me now
Cause I don't know where
To look for love
I just don't know how
Oh, girl
How I depend on you
To give me love when I need it
Right on time
You would always be
All my friends call me a fool
They say
Let the woman take care of you
And so I
I try to be hip
And think like the crowd
But even the crowd can't help me now
Oh, whoa, oh, oh, oh
Oh, girl
Tell me what am I gonna do
I know I've got a guilty face
Girl
I feel so out of place

Ooh, ooh
(Ooh)
Yeah, yeah
(Doo-doo doo-doo doo-doo)
I don't know
I don't know where to go
Who to see
Oh, oh, oh
(Ooh, doo, doo, doo, doo, doo, doo)
All my friends call me a fool
They say
Let the woman take care of you
But
Oh, whoa
(Oh, whoa, oh, whoa, oh, oh, oh)
Oh, girl
I guess I better go
I can save myself a lot of useless tears
Girl
I've gotta get away from here
Oh, girl
Pain will double if you leave me now
'Cause I don't know where
To look for love
(And I don't)
I don't know how

(Ooh)
I don't know how
(Doo, doo, doo, doo, doo, doo)
Better be on my way
I can't stay here
(Ooh)
Ooh, ooh
(Doo, doo, doo, doo, doo, doo)
Have you ever seen such a helpless man?
Oh, oh
(Ooh, doo, doo, doo, doo, doo, doo)
Just don't know
I don't know where to go
No, no
(Ooh, doo, doo, doo, doo doo, doo)","80s, pop, new wave, british, male vocalists"
84,85,"""C'mon and Get My Love""",D Mob with Cathy Dennis,,
85,86,"""(It's Just) The Way That You Love Me""",Paula Abdul,"9 Contributors(It’s Just) The Way That You Love Me LyricsWhen “(It’s Just) The Way That You Love Me” was first released in 1988, it peaked at a low #88 on the Billboard Hot 100, but after it was re-released a year later, it peaked at #3 on the Billboard Hot 100.
The way that you love me
The way that you love me
The way that you love me
It's just the way that you love me (Uh!)
Way that you love me
It's just the way that you love me
The way that you love me
It's just the way that you love me

It ain't the clothes that you wear, uh
It ain't the things that you buy
It ain't your house on the hill
It ain't the plane that you fly
It ain't your black limousine
It ain't your ninety-foot, aah, yacht
It ain't the things that you'll get, ah
It ain't the things that you got

It ain't the money or the diamond rings
Honey, I ain't impressed with your material things

It's just the way that you love me
It's just the way that you love me (Baby)
The way that you love me
It's just the way that you love me (Babe)

It ain't your friends at the top, uh
It ain't their fortune and fame
It ain't your heavy connections
It ain't the Hollywood game

Ain't famous people or the parties they throw
Honey, I ain't impressed with all the people you know

It's just the way that you love me (In the heat of the night)
It's just the way that you love me (Baby), uh
The way that you love me (When you're lovin' me right)
It's just the way that you love me (Baby)
It's just the way that you love me (And the things that you do)
It's just the way that you love me (Baby), uh
It's just the way that you love me (Make me crazy for you)
It's just the way that you love me, uh (Baby)

Break it down, huh
That's right (Woo!)
Keep it right there
Ow! I like that
Ha...
Guitar

It ain't the money or the diamond rings
Honey, I ain't impressed with those material things

It ain't the trips to Brazil, uh
It ain't the weekends in Rome (Baby)
It ain't the French Riviera
You know I'd rather stay home

Ain't the Bahamas, it ain't Monaco
Honey, I ain't impressed with all the places we go

It's just the way that you love me
The way that you love me (Baby), uh
The way that you love me
It's just the way that you love me (Baby)
The way that you love me (It ain't the money)
It's just the way that you love me (Or the diamond rings)
The way that you love me (Ain't what you buy me, baby)
It's just the way that you love me (Ain't material things)
The way that you love me (Ain't your Maserati)
It's just the way that you love me (Your house on the hill)
The way that you love me (It ain't the parties)
It's just the way that you love me (Or the trips to Brazil)

Watch me dancin', watch me dancin'
Watch me dancin' (I'm watchin' you, girl)
Go!
Watch me dancin' (Keep a-rockin' the world)
Go, now!
Watch me dancin' (You go, go Paula)
Watch me dancin' (Oh, you move)
Go!
Watch me dancin' (I'm watchin' you, girl)
Go, girl!
Watch me dancin'","pop, 80s, female vocalists, dance, 90s"
86,87,"""We Can't Go Wrong""",The Cover Girls,"4 ContributorsWe Can’t Go Wrong Lyrics“We Can’t Go Wrong” peaked at #8 on the Billboard Hot 100 in 1990.
Music Video
For so long
I kept these feelings for you locked up inside
And there were nights that
I would cry myself to sleep and wonder why
Now I don't wanna tell you how to live
Don't wanna put the blame
But don't you think
It's time for you and I
To try to make a change

We can't go wrong
(Loving one another)
We can't go wrong
(Caring for each other)
We can't go wrong
If the love we have is real
We can't go wrong

There was a time when things were better
Than the way they are today
But we forgot the vows we made
And love got lost along the way

Now I can tell just by the way
You look at me that you feel the same
So don't you think it's time for
You and I to try to make a change

We can't go wrong
We can't go wrong
We can't go wrong
We can't go wrong
We can't go wrong
We can't go wrong
If the love we have is real","freestyle, 80s, pop, dance, female vocalists"
87,88,"""When I'm Back on My Feet Again""",Michael Bolton,"8 ContributorsWhen I’m Back on My Feet Again Lyrics
Gonna break these chains around me
Gonna learn to fly again
May be hard, may be hard, but I'll do it
When I'm back on my feet again
Soon these tears will all be dryin'
Soon these eyes will see the sun
Might take time, might take time,but I'll see it
When I'm back on my feet again

When I'm back on my feet again
I'll walk proud down that street again
And they'll all look at me again
And they'll see that I'm strong, oh

Gonna hear the children laughing
Gonna hear the voices sing
Won't be long, won't be long 'til I hear them
When I'm back on my feet again
I'm gonna feel the sweet light of heaven
Shining down its light on me
One sweet day, one sweet day I will feel it
When I'm back on my feet again

When I'm back on my feet again
I'll walk proud down that street again
And they'll all look at me again
And they'll see, that I'm strong

And I'm not gonna crawl again
I will learn to stand tall again
No, I'm not gonna fall again
Cause I'll learn to be strong

Soon these tears will all be dryin'
Soon these eyes will see the sun
Won't be long, won't be long
'Til I see it
When I'm back on my feet again
When I'm back on my feet again
I'll be back on my feet again","pop, soft rock, soul, male vocalists, rock"
88,89,"""Make You Sweat""",Keith Sweat,"6 ContributorsMake You Sweat Lyrics
Ooh baby, give it to me now, girl, yeah

There's nobody here, baby
But me and you, yeah, girl
I wanna pull down the shade, dim the lights
And do what I wanna do to you, yeah girl
Don't tell me no, baby
I think you're trying to play hard to get, girl
Oh girl, before the night is over
I bet, I bet I can make you sweat

You say no, I say yes
Girl, I bet, I can make you sweat
You say no, I say yes
Girl, I bet, I can make you sweat

Ooh yeah, girl
Let me kiss you here and there
I'll do anything you want me to, yeah baby
I wanna drive you wild, baby
Let me please, let me, let me drive you wild, baby
Ooh yeah, lady

You say no, I say yes
Girl, I bet, I can make you sweat
You say no, I say yes
Girl, I bet, I can make you sweat

All alone tonight, just me and you
I wanna do you right
And baby that's what I wanna do
Just put your arms in the air
Let me kiss ya everywhere

You say no, I say yes
Girl, I bet, I can make you sweat
You say no, I say yes
Girl, I bet, I can make you sweat

Come on, baby
You're doing something to me, baby
You're doing something real to me, baby
Think about it
Baby, please think about it
Say yes
Ooh yes, I say yes, yes, yes, yes, yes, yes, yes
Please yes, oh yes, yes, ya, ya, ya, ya
Sweat, all night long, girl
Yeah, just you and me, come on
Just right now, baby, now
Come on, come on baby, come on
Right now, baby, you, you, you all night long, girl

You say no, I say yes
Girl, I bet, I can make you sweat","rnb, soul, slow jams, new jack swing, 90s"
89,90,"""This One's for the Children""",New Kids on the Block,"4 ContributorsThis One’s for the Children Lyrics
This is a very serious message
So all of you please listen

There are some people living in this world
They have no food to eat
They have no place to go
But we all are God’s children
We’ve got to learn to love one another
Just remember, they could be us
Remember, we all are brothers

I’m not trying to darken up your day
But help others in need
And show them there’s a better way

This one’s for the children
The children of the world
This one’s for the children
May God keep them in His throne

Many people are happy
And many people are sad
Some people have many things
That others can only wish they had
So for the sake of the children
Show them love’s the only way to go
‘Cause they are tomorrow
And people, they’ve got to know

I’m not trying to darken up your day
But help others in need
And show them there’s a better way

This one’s for the children
The children of the world
This one’s for the children
May God keep them in His throne
This one’s for the children
The children of the world
This one’s for the children
May God keep them in His throne

This one’s, for the children
(It’s only for the children, the children of the world)
This one’s, for the children
This one’s, for the children
(Only for the children)
This one’s, for the children
(The children of the world)
This one’s, for the children
(Many people are happy
Many people are sad)
This one’s, for the children
(But this one’s for the children
And I’m so glad)
This one’s, for the children
(The children of the world)
This one’s, for the children
(Many people are happy
Many people are sad)
This one’s, for the children
(But this one’s for the children
And I’m so glad)","pop, boybands, 80s, 90s, NKOTB"
90,91,"""What It Takes""",Aerosmith,"24 ContributorsWhat It Takes Lyrics
Ooooh, yeah

There goes my old girlfriend
There's another diamond ring
And all those late night promises?
I guess they don't mean a thing
So, baby, what's the story?
Did you find another man?
Is it easy to sleep in the bed that we made?
When you don't look back
I guess the feelings start to fade away

I used to feel your fire
But now it's cold inside
And you're back on the street
Like you didn't miss a beat, yeah

Tell me what it takes to let you go
Tell me how the pain's supposed to go
Tell me how it is that you can sleep in the night
Without thinking you lost everything that was
Good in your life to the toss of the dice
Tell me what it takes to let you go

Yeah
Girl, before I met you
I was F.I.N.E, fine
But your love made me a prisoner
Yeah, my heart's been doing time
You spent me up like money
Then you hung me out to dry
It was easy to keep all your lies in disguise
'Cause you had me in deep with the devil in your eyes

Tell me what it takes to let you go
Tell me how the pain's supposed to go
Tell me how it is that you can sleep in the night
Without thinking you lost everything that was
Good in your life to the toss of the dice
Tell me what it takes to let you go
Aw, guitar!


Tell me that you're happy that you're on your own, yeah, yeah, yeah
Tell me that it's better when you're all alone
Tell me that your body doesn't miss my touch
Tell me that my loving didn't mean that much
Tell me you aren't dying when you're crying for me

Tell me what it takes to let you go (Ooh)
Tell me how the pain's supposed to go (Oh yeah)
Tell me how it is that you can sleep in the night
Without thinking you lost everything that was
Good in your life to the toss of the dice

Tell me who's to blame for thinking twice
No, no, no, no, 'cause I don't want to burn in paradise
Ooo
Let go, let go, let go
Let it go, let it go, let it go, let it go, let it go
Let it go, let it go, let it go
Let it go, let it go, let it go, let it go, let it go
I don't want to burn, I don't want to burn
Let it go, let it go, let it go, let it go, let it go
Yeah","hard rock, classic rock, rock, 80s, 70s"
91,92,"""Forever""",Kiss,"12 ContributorsTranslationsEspañolForever Lyrics
I gotta tell you what I'm feeling inside
I could lie to myself, but it's true
There's no denying when I look in your eyes
Girl, I'm out of my head over you
I lived so long believing all love is blind
But everything about you is tellin' me this time

It's forever
This time I know and there's no doubt in my mind
Forever
Until my life is through
Girl, I'll be loving you forever

I hear the echo of a promise I made
When you're strong, you can stand on your own
Those words grow distant as I look at your face
No, I don't want to go it alone
I never thought I'd lay my heart on the line
But everything about you is telling me this time

It's forever
This time I know and there's no doubt in my mind
Forever
Until my life is through
Girl, I'll be loving you forever

Yeah

Oh, I see my future when I look in your eyes
It took your love to make my heart come alive
'Cause I lived my life believing all love is blind
But everything about you is telling me this time

It's forever
This time I know and there's no doubt in my mind
Forever
Until my life is through
Girl, I'll be loving you forever
Oh, it's forever
This time I know and there's no doubt in my mind
Forever
Until my life is through
Girl, I'll be loving you forever
Yeah","hard rock, glam rock, classic rock, Disco, 80s"
92,93,"""Jerk Out""",The Time,"8 ContributorsJerk Out Lyrics
Band
Uh, I don't know it's... It's just a thing with me you know
If I see somethin' that I like, it's a... I have to go for it
And I like what I see, baby
Ah, come here

I got real bored on a friday night
I couldn't find a damn thing to do
So I pulled out a suit about the same color as my BMW
I drove to the party and I stepped on in
Just to see what I could see
Everybody knew what I was lookin' for, 
I was lookin' for some company – that's right!

Jerk out
Jerkin' everything in sight
And you know that I'm talkin' about the Jerk out
(I got the cash, I got the ride, Oh Lawd)
Got to make some love tonight
And you know I got the look

I saw a real fine thing sittin' by the bar, 
She looked kinda all alone
So I slid on over and I asked her name
The Stella was bad to the bone

I showed her my stash and I kissed her cheek
The only kind of rap it takes
She knew I was bad when I jerked her to my ride
She said, ""How much money you make?""
Let's just say it'll be more money...

Jerk out
(...Than you'll ever see in your lifetime, ha ha)
Jerkin' everything in sight
I'm talkin' about the Jerk out
Got to make some love tonight

Jerk it, jerk it
I'm talkin' about the Jerk it, jerk it
Jerk out
Jerk it, jerk it
I'm talkin' about the Jerk it, jerk it
Jerk out

I took her to my crib and I laid her down
Her body felt kinda right
Maybe I was wrong but what the hell
I figured that was what she liked

I said ""Baby, don't get too comfortable
'Cause I really like to sleep alone
Leave your number on the table by my data bank
I love you, but you got to go""
(What?)

Jerk out
(You ain't got to go home, but you got to get the hell outta here)
Jerkin' everything in sight
I'm talkin' about the Jerk out
Got to make some love tonight, all night
Jerk out (What's your number girl?)
Jerkin' everything in sight
The master of the Jerk out
Gotta make some love tonight
All night
Oh, I got to make some love

Jerk it, jerk it
I'm talkin' about the Jerk it, jerk it
Jerk out
Jerk it, jerk it
I'm talkin' about the Jerk it, jerk it
Jerk out, Terry

Nasty
Cut 'em, Jessie

Jerk out (whoa, that's right)
Jerkin' everything in sight
(You look so satisfied)
I'm talkin' about the Jerk out
(Ha ha ha ha! That's it)
Got to make some love tonight
Jerk Out
(Please, who ever told you, you could sing?)

Yeah, baby
Jerome, stop at the instant teller so I can get me some cash
Got to make some love to night
Yes
Fellas, y'all play somethin'?
That's it
You know I think I feel the need for a change
Cross over
There's so many things we can do
You like, ah, Raviolios, Cheerios, Spaghettios
You can just never have enough O's, uh!

Jerk out (Hey, oh)
Jerkin' everything in sight
(Everybody) Jerk out (No, oh)
Gotta make some love to night (Whoa)
Jerk out
(Don't you all just hate it when we walk in y'all's joint?)
Jerkin' everything in sight
(And just jerk out everything in sight? Don't it make you mad?)
Jerk out
(Don't it make you mad?)
Gotta make some love tonight?
(It'd make me mad)

Fellas? (Yeah?)
What's the move? (We're jerkin' everything in sight)
Fellas? (Yeah?)
What's the groove? (Make a little love tonight)
That's right, fellas? (Yeah?)
What's the move? (We're jerkin' everything in sight)
Fellas? (Yeah?)
What's the groove? (Make a little love tonight)
Look out, fellas? (Yeah?)
What's the move? (We're jerkin' everything in sight)
Fellas? (Yeah?)
What's the groove? (Make a little love tonight)
Fellas? (Yeah?)
What's the move? (We're jerkin' everything in sight)
Fellas? (Yeah?)
What's the groove? (Make a little love tonight)
Somebody bring me a mirror
What suit should I wear tonight?
If you think I'm cool, you're right
Somebody say Kool-Aid! - Kool-Aid!
Jerk it.... uh!
Make a little love tonight. - What?
Jerkin' everything in sight. - Oh, that's right
Make a little love tonight. - Oh Lawd
Jerkin' everything in sight. That's frightenin'
Make a little love tonight. - We can do this
Jerkin' everything in sight. - Oh Lawd
Make a little love tonight. - Fellas
Jerkin' everything in sight. - Yes
Make a little love... - Oh
Make a little love... - Yeah
Make a little love tonight. - Ha ha!

Jerk out
I'm the master of the jerk out
.... Ha, them's your drawers, Morris
Now tell me somethin' that I don't already know J.B
Jerk out. - It's just one of them things you know, huh
Got to make some love tonight. - Money, clothes, cars, credit cards, houses
Jerk out. - You know what I'm talkin about, ha ha!
Jerkin' everything in sight
.... What's he talkin' about?
You should see my home. It's... so nice
.... Girl, he is kinda sexy
.... Girl, please!
Oh, well, if you're not doin' anything. We could go there right now
.... Can my friend come?
Oh, I'd love that
.... Girl!
Uh, that sure is a lovely blouse you have on
.... Thank you
Can I take it off?
.... No
Oh, I just wanna..., oh, I just wanna touch it
.... Stop
So nice, so nice
.... No. Stop
Oh, that was so nice","funk, 80s, pop, Minneapolis funk, prince"
