Unnamed: 0,No.,Title,Artist(s),lyrics,genres
77,78,"""21 Guns""",Green Day,"109 ContributorsTranslationsFrançaisTürkçe21 Guns Lyrics“21 Guns”, the second single off 21st Century Breakdown, is a power ballad that questions war and shows a narrator looking for peace. When taken on its own out of the 21st Century Breakdown story-arc, the… Read More 
Do you know what's worth fightin' for
When it's not worth dyin' for?
Does it take your breath away
And you feel yourself suffocatin'?
Does the pain weigh out the pride
And you look for a place to hide?
Did someone break your heart inside?
You're in ruins

One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I

When you're at the end of the road
And you lost all sense of control
And your thoughts have taken their toll
When your mind breaks the spirit of your soul
Your faith walks on broken glass
And the hangover doesn't pass
Nothing's ever built to last
You're in ruins

One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I

Did you try to live on your own
When you burned down the house and home?
Did you stand too close to the fire
Like a liar looking for forgiveness from a stone?


When it's time to live and let die
And you can't get another try
Somethin' inside this heart has died
You're in ruins

One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I","punk rock, rock, alternative rock, punk, green day"
78,79,"""Turn My Swag On""",Soulja Boy Tell 'Em,,"Hip-Hop, rap, Crunk, hip hop, snap music"
79,80,"""Rockin' That Thang""",The-Dream,"1 ContributorRockin’ that thang - single version Lyrics(feat. Fabolous, Juelz Santana, Rick Ross & Ludacris)

Girl I'm in love with you baby
And I want you to know
That I'm hooked on your body
And I'm trying to be yours

Radio killa

Now she the definition of fine
But I told her that her body looks better with mine. 

I like the way she rock, her hips
Them rockin' hips
Told her we can take off like rocket ships
Straight jacket jeans, you look crazy in em'
The way you rockin' that, I thought they were jay z denim
Let me drop a jewel on ya, put a roc in air
Can I call you nana cause you got that rockin' chair
It go back & forth- then forth & back
When I'm on patron or off the yak
Cnt get off the fact I'm off my mac
Goldie prolly wouldn't, but I would trick off of that
And I'm sick with the money, I can cough a stack
I can sneeze some g's so baby let's roll

She rockin' that shit like
The way you rockin' that up in this club
I swear you gonna make a nigga fall in love
She rockin' that shit like
The way you rockin' that up in this club
There's nothing I can say 
She rockin' that shit like

Whoa, whoa
Look how shorty roll, roll
She rockin' that shit
I'm like look at shorty go, go
She rockin' to the beat, she rockin' it for me
And all I can think about is rockin' it to sleep
Her face is like a model
Body shape just like a bottle
Girl I wanna hit that more than I wanna hit the lotto
She revvin' me up, I got my hand on my throttle
I wanna get on top of her, zoom on the yamaha
So you can call it switchin' gears
Zoom inside of her
And if it taste how it look I'm a try to swallow her
Call me Mr. Shoe- shine, baby I'm a polish ya
And I leave ya spit clean, I dnt use no polisher
Demolition man, tell your friends I demolish ya
Plus I'm that nigga, baby I could make you popular
So get another shot of ciroc in ya
Cause I'm gon' be rockin' ya
Treat you like my first ladt
I'll put my barack in ya

She rockin' that shit like
The way you rockin' that up in this club
I swear you gonna make a nigga fall in love
She rockin' that shit like
The way you rockin' that up in this club
There's nothing I can say 
She rockin' that shit like

Fresh as a black president one
Air force ones in my air force one (obama)
Is it all a dream? (no) sorry my reality
See me rockin' that shit is complementing my salary
Complementary balance, told em' what we tally
Spinning like it's ballet & I touched the budget ballot (boss)
See the girl, & holla (eyy)
Told me that she from the (a)
So you know I had to (eyy) classify my case

She rockin' that shit like
The way you rockin' that up in this club
I swear you gonna make a nigga fall in love
She rockin' that shit like
The way you rockin' that up in this club
There's nothing I can say 
She rockin' that shit like

Now let me take you to a place far beyond
In a whole nother galaxy
Travel in your mind, explore your sexuality
Melt your imagination, & mold it into reality
Your hearts me art gallery girl
Can you feel the pictures that I painted
Cause all of them are related like a mother & a son
But none of them overrated
There no others, you the one
Our destiny is to make it
Gotta thank you just for sharing your world
It's so real, an inspiration for no reason
But thinking that I'm incapable of taking on the duty of making you interchangable
The thought is sensational, it's perfect bliss
I'm ready to take the milky way to your hershey's kiss
You know my tongue's got batteries in it
The bedroom, we lose calories in it & start families in it
And dnt worry cause the situations under control
So let me dive in your heart & swim around in your soul (luda)

Take me, I'm yours, shorty
As we rock to the left, rock to the right
Lend me your body & we'll rock it all nite
Tell the niggas hollaback, tell your girls goodnite
The way you rockin' that up in this club
I swear you gonna make a nigga fall in love ","rnb, r&b, male vocalists, urban, Hip-Hop"
80,81,"""Chicken Fried""",Zac Brown Band,"36 ContributorsChicken Fried LyricsBrown began to write “Chicken Fried” with Wyatt Durrette several years before the song’s release. The two met when Brown was playing at a tavern in Atlanta, Georgia. According to Country Weekly, Brown had… Read More 
You know I like my chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up

Well I was raised up beneath the shade of a Georgia Pine
And that's home, you know
Sweet tea, pecan pie, and homemade wine
Where the peaches grow
And my house, it's not much to talk about
But it's filled with love that's grown in southern ground

And a little bit of chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love

It's funny how it's the little things in life
That mean the most
Not where you live, what you drive
Or the price tag on your clothes
There's no dollar sign on a piece of mind
This I've come to know
So if you agree, have a drink with me
Raise your glasses for a toast

To a little bit of chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love

I thank God for my life
And for the stars and stripes
May freedom forever fly, let it ring
Salute the ones who died
The ones that give their lives
So we don't have to sacrifice
All the things we love

Like our chicken fried
And cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love
Get your little chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've done seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love","country, modern country, zac brown band, Southern Country, Love"
81,82,"""Diva""",Beyoncé,"69 ContributorsTranslationsМакедонскиDiva Lyrics“Diva” is a Hip Hop/ R&B record written and produced by Bangladesh, Sean Garrett, and Beyoncé herself. It is on her third studio album, I Am… Sasha Fierce (2008). It was released as the album’s third overall… Read More 
I'm a, a diva (Hey), I'm a, I'm a, a diva (Hey)
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a div—

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh, first)

Stop the track, let me state facts
I told you, give a minute and I'll be right back (First)
Fifty million 'round the world and they say that I couldn't get it
I done got so sick and filthy with Benjis, I can't spend it (First)
How you gon' be talkin' shit? You act like I just got up in it
Been the number one diva in this game for a minute (First)
I know you read the paper, the one that they call the Queen
Every radio 'round the world know me 'cause that's where I be (First)

I'm a, a diva (Hey), I'm a, I'm a, a diva (Hey)
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a div—

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh, first)

When he pull up (Up), wanna pop my hood up (Up)
Bet he better have a six-pack in the cooler (First)
Gettin' money (Money), diva's gettin' money (Money)
If you ain't gettin' money, then you ain't got nothin' for me (First)
Tell me somethin', (Tell me somethin')
Where yo boss at? (Where yo' boss at?)
Where my ladies up in here
That like to talk back? (That like to talk back, first)
I wanna see her (I wanna see her)
I'd like to meet ya (I'd like to meet her)
What you say? (Not to me)
She ain't no diva (She ain't no diva, first)

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)

Since 15 in my stilettos, been struttin' in this game (Game)
""What's yo' age?"" was the question they ask when I hit the stage (Stage)
I'm a diva, best believe her, you see how she gettin' paid? (Paid)
She ain't callin' him to greet her, don't need him, her bed's made (Made)
This is a stick-up, stick-up, I need them bags, all that money
We're gonna stick-up, stick-up, you see them ask, ""Where that money?""
All my ladies get it up, I see you, I do the same
Take it to another level, no passengers on my plane

I'm a, a diva (Hey), I'm a, I'm a, a diva (Hey)
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
This is a stick-up, stick-up, I need them bags, all that money
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
Stick-up, stick-up, you see the mask, ""Where that money?""
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a div—

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)

I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
(Hey)","rnb, pop, female vocalists, soul, Hip-Hop"
82,83,"""Replay""",Iyaz,"102 ContributorsTranslationsDeutschReplay LyricsA chart-topping single released by Iyaz on July 7th, 2009. It didn’t get popular until later in the year, leading into 2010.
This was the first single off his debut album, also entitled Replay, first… Read More 
Shawty's like a melody in my head
That I can't keep out, got me singing like​
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay (J-J-J-JR), replay

Remember the first time we met?
You was at the mall with your friend
I was scared to approach ya, but then you came closer
Hoping you would give me a chance
Who would have ever knew
That we would ever be more than friends?
We're real worldwide, breaking all the rules
She like a song played again and again

(That girl) like something off a poster
(That girl) is a dime they say
(That girl) is a gun to my holster
And she's running through my mind all day, ayy

Shawty's like a melody in my head
That I can't keep out, got me singing like​ (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay

See you been all around the globe
Not once did you leave my mind
We talk on the phone, from night 'til the morn'
Girl, you really changed my life
Doin' things I never do
I'm in the kitchen cooking things she likes
We're real worldwide, breaking all the rules
Someday I wanna make you my wife

(That girl) like something off a poster
(That girl) is a dime they say (Hey)
(That girl) is a gun to my holster
And she's running through my mind all day, ayy

Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay (Oh)
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, everyday
It's like my iPod stuck on replay, replay-ay-ay-ay

I can be your melody
Oh, girl, I could write you a symphony
The one that could fill your fantasies
So come baby girl, let's sing with me, ayy
I can be your melody
Oh, girl, I could write you a symphony
The one that could fill your fantasies
So come baby girl let's sing with me, ayy
Na, na-na, na-na, na-na
Na-na, na-na, na-naa
Shawty got me singing
Na, na-na, na-na, na-na
Na-na, na-na, na-naa
Now she got me singing

Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay (Ayy)
Shawty's like a melody (Like a melody) in my head
That I can't keep out, got me singing like (Hey, ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay","rnb, Hip-Hop, pop, rap, male vocalists"
83,84,"""Then""",Brad Paisley,"14 ContributorsThen Lyrics“Then” is the lead single off Paisley’s 2009 album, American Saturday Night. Brad shows how much his love for his girl has grown since they started dating.
I remember trying not to stare
The night that I first met you
You had me mesmerized
And three weeks later
In the front porch light
Taking 45 minutes to kiss goodnight
I hadn't told you yet
But I thought I loved you then

And now you're my whole life
Now you're my whole world
I just can't believe
The way I feel about you girl
Like a river meets the sea
Stronger than it’s ever been
We've come so far since that day
And I thought I loved you then

And I remember taking you back
To right where I first met you
You were so surprised
There were people around
But I didn't care
I got down on one knee right there
And once again
I thought I loved you then

Now you're my whole life
Now you're my whole world
I just can't believe
The way I feel about you girl
Like a river meets the sea
Stronger than it’s ever been
We've come so far since that day
And I thought I loved you then

I can just see you
With a baby on the way
I can just see you
When your hair is turning grey
What I can't see
Is how I'm ever going to love you more
But I've said that before

And now you're my whole life
Now you're my whole world
I just can't believe
The way I feel about you girl
We'll look back someday
At this moment that we're in
And I'll look at you and say
And I thought I loved you then
And I thought I loved you then

Ooo ooo ooo ooo ooo
Ooo ooo ooo ooo ooo
Ooo ooo ooo ooo ooo
Ooo ooo ooo ooo ooo","country, modern country, singer-songwriter, male vocalists, brad paisley"
84,85,"""Her Diamonds""",Rob Thomas,"10 ContributorsHer Diamonds LyricsCradlesong’s lead single is a metaphor for a woman’s tears.
Thomas explained in an interview with The Canadian Press that his goal is always for his lyrics to transcend the personal, stating:
“My wife has… Read More 
""Oh, what the hell?"" she says ""I just can't win for losin'""
And she lays back down
Man, there's so many times
I don't know what I'm doin'
Like I don't know now

And by the light of the moon, she rubs her eyes
Says it's funny how the night can make you blind
I can just imagine (Imagine)
And I don't know what I'm supposed to do
But if she feels bad, then I do, too
So, I let her be

And she says, ""Ooh
I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best and now she can't win
It's hard to see them on the ground
Her diamonds fallin' down
Way down

Well, she sits down and stares into the distance
And it takes all night
And I know I could break her concentration
Oh, but it don't feel right

'Til by the light of the moon, she rubs her eyes
Sits down on the bed and starts to cry
And there's something less about her
And I don't know what I'm supposed to do
So, I sit down and I cry, too
But don't let her see

And she says, ""Ooh
I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best and now she can't win
It's hard to see them on the ground
Her diamonds fallin' down

She shuts out the night
And tries to close her eyes
If she can find daylight
Then she'll be all right
She'll be all right
Just not tonight

And she says, ""Ooh
I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best, and now she can't win
It's hard to see them on the ground
Her diamonds fallin'
""Ooh, I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best, and now she can't win
It's hard to see them on the ground
Her diamonds fallin' down

(I can't take no more)
(Diamonds on the floor)
(No more, no more, no more)
Diamonds fallin' down
(I can't take no more)
(Diamonds on the floor)
(No more, no more, no more)
Diamonds fallin' down, yeah
(I can't take no more)
(Diamonds on the floor)
(No more, no more, no more)
Her diamonds fallin', all her diamonds fallin' down (Oh, oh, oh)
I can't take these diamonds fallin' down","pop, rock, singer-songwriter, alternative, alternative rock"
85,86,"""How Do You Sleep?""",Jesse McCartney featuring Ludacris,"6 ContributorsHow Do You Sleep? (Remix) Lyrics“How Do You Sleep?” is a remix of Jesse McCartney’s 2008 single of the same name.
About joining forces with Ludacris and Sean Garrett on this occasion, McCartney stated:
I’ve been a fan of Luda’s throughout… Read More 
Oh-oh, oh-oh, oh-oh, oh-oh

It's been about a year now
Ain't seen or heard from you
I've been missing you crazy
How do you, how do you sleep?
I found the letter you wrote me
It still smells just like you
Damn, those sweet memories
How do you, how do you sleep? (How do you sleep?)

Tried my best at movin' on
Have yet to find a girl like you (Uh-huh)
See, things now I didn't before
Now wishing I had more time with you (Uh-huh)
How do you stay awake knowing all I do is think of you? (Uh-huh)
All the things we thought about
Then never will have done happen again
If I could just see you

If I had my way, I'd come and getcha, girl
In your favorite car with the missing top
Remember 'round my way where we used to park
And did all those things to steal your heart

It's been about a year now
Ain't seen or heard from you
I've been missing you crazy
How do you, how do you sleep?
I found the letter you wrote me
It still smells just like you
Damn, those sweet memories
How do you, how do you sleep? (How do you sleep?)

Baby, all that I hear from my friends again, again
And again (Come and ask 'bout you)
They say, ""We saw your girl at the game, and damn, we gotta say a big mistake by you""
Not only does your body bang, but I miss the conversation too
Tell me that you're gettin' no sleep
Can't think, can't eat, 'til I come see you

If I had my way, I'd come and getcha, girl
In your favorite car with the missing top
Remember 'round my way where we used to park
And did all those things to steal your heart

It's been about a year now
Ain't seen or heard from you
I've been missing you crazy
How do you, how do you sleep?
I found the letter you wrote me
It still smells just like you
Damn, those sweet memories
How do you, how do you sleep? (How do you sleep?)

Look, now it's been about a year and I'm tryin to figure out, how could ya?
Forget about who loves you the most, why would ya?
Heal my heart (Heart), heal my brain (Brain)
Oh, how I wish you could feel my pain
'Cause I couldn't get you off my mind if I tried (Hey)
Twenty-four seven (Three, six, five)
And my nights so cold (Cold), days so long (Long)
They say you don't know what you got 'til it's gone
Well, it's gone and I'm trippin' how much I miss it
And you steady walkin 'round like I never existed
And it's hard to understand (Hey), you got another plan (Hey)
Tryin' to play harder, you got another man
But you'll never find another like moi (Moi)
That have you ridin' 'round in a drop top car (Car)
Baby, you a star and it's time that you know it
So much love and it's time that we show it (Luda!)

It's been about a year now
Ain't seen or heard from you
I've been missing you crazy
How do you, how do you sleep?
I found the letter you wrote me
It still smells just like you
Damn, those sweet memories
How do you, how do you sleep? (How do you sleep?)

Oh-oh, oh-oh, oh-oh, oh-oh

It's been about a year now
Ain't seen or heard from you (Oh)
I been missing you crazy (Crazy)
How do you, how do you sleep? (Ooh)
I found the letter you wrote me
It still smells just like you (Ooh)
Damn, those sweet memories (Memories)
How do you, how do you sleep? (Oh-oh-oh, how do you sleep?)

Oh-oh, oh-oh, oh-oh, oh-oh","pop, male vocalists, pop rock, Jesse McCartney, american"
86,87,"""3""",Britney Spears,"48 Contributors3 Lyrics“3” is a song recorded by American singer Britney Spears for her second greatest hits album, The Singles Collection, released also as its lead single.
The song achieved commercial success by topping the… Read More 
One, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)
Countin'
One, two, one-one-one-one, two, three
Countin', one, two, countin', one-one, two, three

Babe, pick a night to come out and play
If it's alright, what do you say?
Merrier the more, triple fun that way
Twister on the floor, what do you say?

Are you in?
Living in sin is the new thing, yeah
Are you in?
I am countin'

One, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)
Countin' one, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)

Three is a charm, two is not the same
I don't see the harm, so are you game?
Let's make a team, make them say my name
Loving the extreme, now are you game?

Are you in?
Living in sin is the new thing, yeah
Are you in?
I am countin'

One, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)
Countin' one, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)

What we do is innocent
Just for fun and nothing meant
If you don't like the company
Let's just do it, you and me
You and me
Or three
Or four, on the floor

One, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)
Countin' one, two, three, not only you and me
Got one-eighty degrees, and I'm caught in between
Countin', one, two, three, Peter, Paul, and Mary
Getting down with 3P, everybody loves— (Oh)","pop, dance, female vocalists, Britney Spears, legend"
87,88,"""Forever""","Drake featuring Kanye West, Lil Wayne and Eminem","2 ContributorsTranslationsEnglishPortuguêsDeutschDrake, Kanye West, Lil Wayne & Eminem - Forever (Traducción al Español) Lyrics

Puede que no signifique nada para todos ustedes
Pero entiende, no se hizo nada por mi
Así que no planeo detenerme en absoluto
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena
Estoy cerrando mierda en el centro comercial
Y diciéndole a cada chica que ella es la única para mí
Y ni siquiera estoy planeando llamar
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena

Apellido ""Siempre"", primer nombre 'El Mejor""
Como un esguince de tobillo, chico, no tengo nada con lo que jugar
Comenzó localmente, pero gracias a todos los haters
Conozco a los pilotos de G-IV por su nombre de pila
En tu ciudad, se desvaneció del marrón, Nino
Ella insiste en que tiene más clase, lo sabemos
Nadando en el dinero, ven a buscarme, Nemo
Si estuviera en el club, sabes que hice una bola, quimio
Solté el mixtape, esa mierda sonó como un álbum
¿Quién hubiera pensado que el resultado sería una gira por todo el país?
Las etiquetas quieren mi nombre junto a una X, como Malcolm
Todo el mundo consiguió un trato, lo hice sin uno
Sí, negro, estoy sobre mi negocio
Matando a todos estos raperos, juraría que tenía una lista de objetivos
Todos los que dudaron de mí están pidiendo perdón
Si no has sido parte de esto, al menos tienes que presenciarlo, perras

Puede que no signifique nada para todos ustedes
Pero entiende, no se hizo nada por mi
Así que no planeo detenerme en absoluto
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena
Estoy cerrando mierda en el centro comercial
Y diciéndole a cada chica que ella es la única para mí
Y ni siquiera estoy planeando llamar
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena

Siempre-siempre, Mr. West está en el edificio
No hay duda de quién está a punto de matarlos
Solía ​​tener sueños de campana, grandes falsificaciones, grandes cadenas
Metí mi polla dentro de esta vida hasta que llegó esa perra
Y fue duro, todos cayeron como los equipos de pelota
Solo para poder hacer que llueva toda la primavera
Todos han visto mi historia, mi gloria
Violé el juego cuando era joven, puedes llamarlo legal
Cuando un negro explote, me construirán estatuas
Dinero viejo, Benjamin Button, ""¿Qué?"" nada
Ahora son chicas súper malas dándome lo McLovin
Pensarías que manejaba el mundo como el esposo de Michelle
Pensarías que estos negros me conocen cuando en realidad no lo hacen
Como si estuvieran deprimidos con el viejo yo, no, joder, no lo estabas
Um, eres un maldito perdedor
Ni siquiera ha ido a clase, Bueller
Cambia las placas de los Grammy solo para recuperar a mi abuela
¿Recuerdas que tenía esa cadera mala como una riñonera?
Persiguiendo el estrellato te convertirá en un maníaco
Todo el camino en Hollywood y ni siquiera puedo actuar
Sacan las cámaras y maldita sea, chasquea
Solía ​​querer esto para siempre, todos pueden recuperarlo

Puede que no signifique nada para todos ustedes
Pero entiende, no se hizo nada por mi
Así que no planeo detenerme en absoluto
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena
Estoy cerrando mierda en el centro comercial
Y diciéndole a cada chica que ella es la única para mí
Y ni siquiera estoy planeando llamar
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena

Ok, hola, es el marciano, Jordan de Space Jam
Quiero esta mierda para siempre, despierta y huele el jardín
Más fresco que la cosecha, da un paso hacia el objetivo
Si tuviera una suposición, entonces supongo que solo soy de Nueva Orleans
Y nunca me detendré como si estuviera huyendo de la policía
Sube a mi auto y le dije a mi chofer: ""Hasta la cima""
La vida es una maldita montaña rusa, luego cae
Pero, ¿por qué debería gritar? Este es mi parque temático
Mi mente brilla incluso cuando mis pensamientos parecen oscuros
Pistola de mi lado, no quieres escuchar a esa cosa hablar
Deja que el rey hable, mira el precio y presta atención
Lil Wayne, eso es lo que tienen que decir o mencionar
Soy como nevada en medio del verano
Estoy descansando a la cabeza, necesito una almohada y una funda
Shhh, mi pie está durmiendo en el gas
No hay pastillas de freno, no hay nada como lo último, uh

Puede que no signifique nada para todos ustedes
Pero entiende, no se hizo nada por mi
Así que no planeo detenerme en absoluto
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena
Estoy cerrando mierda en el centro comercial
Y diciéndole a cada chica que ella es la única para mí
Y ni siquiera estoy planeando llamar
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena

Ahí van, empacando estadios mientras Shady escupe su ritmo
Se vuelven locas, Macadamian, se vuelven tan balísticos, wow
Él puede hacer que parezcan tontos
Se pregunta si debería escupir así de lento, mierda, no
Anda a por todas, su copa simplemente se derrama, oh no
Él no le ha tenido un zumbido como este
Desde la última vez que tuvo una sobredosis
Estaban esperando pacientemente a que Pinocho metiera la nariz
De vuelta al juego y ellos lo saben
El rap nunca volverá a ser el mismo que antes
Sentimientos en el cerebro de estas putas
Y estableciendo un nombre a medida que avanza
La pasión en la llama se enciende
No puedes apagarlo una vez que lo encendemos
Esta mierda es exactamente lo jodido
De que estoy hablando cuando nos rebelamos
Estás lidiando con algunos verdaderos villanos
Que están dentro de una cabina, derramando la verdad
Y escupiendo sentimientos verdaderos hasta que nuestros empastes dentales
Vayan volando de nuestras bocas, ahora, repitelo
Venganza, hijo de puta
Por la forma en que dudaste de mí, ¿a qué sabe?
Cuando saco el sabor de tu boca
Con el bajo tan fuerte que sacude el lugar
Soy Hannibal Lecter, así que en caso de que estés pensando en salvar su cara
No vas a tener rostro que salvar
Para cuando termine con este lugar, entonces Drake

Puede que no signifique nada para todos ustedes
Pero entiende, no se hizo nada por mi
Así que no planeo detenerme en absoluto
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena
Estoy cerrando mierda en el centro comercial
Y diciéndole a cada chica que ella es la única para mí
Y ni siquiera estoy planeando llamar
Quiero esta mierda para siempre, melena, siempre, melena, siempre, melena","Hip-Hop, hip hop, Eminem, Kanye West, Lil Wayne"
