Unnamed: 0,No.,Title,Artist(s),lyrics,genres
79,80,"""So Anxious""",Ginuwine,"36 ContributorsSo Anxious Lyrics“So Anxious” was released as the third single of 100% Ginuwine on June 1, 1999.
The lyrics describe a narrative who is “so anxious” for his lover to return his calls so they can meet up, as in, “meet up”.
Nine o'clock (Nine o'clock)
Home alone (Home alone)
Paging you (Paging you)
Wishing you'd come over, my place (My place)
After while (After while)
Let me know (Let me know)
We can just keep talking 'bout the last time (Last time)
You were here (You were here)
What we did (What we did)
No sleep 'til morning
Only bubble baths (Bubble baths)
And back rubs (And back rubs)
Hit me back (Hit me back)
Girl, I hope you hurry 'cause I'm so

So anxious
So meet me at 11:30
I love the way you're talkin' dirty, said I'm
So anxious
So girl, could you quit this stallin'?
You know I'm a sexaholic, said I'm
So anxious
So meet me at 11:30
I love the way you're talkin' dirty, said I'm
So anxious
Girl, could you quit this stallin'?
You know I'm a sexaholic, said I'm—

It's 10:10 (10:10)
Where you been? (Where you been?)
Did you get my message? (Did you get my message?)
Your expressions is telling me that you've been thinkin' the same thang
The same thang I've been thinkin' (I've been thinkin')
You say you're working (You say you're working)
Well, hit me just as soon as your shift is over (Over)
And I'll be waitin' (I'll be waitin')
'Cause I can't sleep ('Cause I can't sleep)
For reminiscing, reminiscing about you (About you)
And what we do (And what we do)
Hit me back (Hit me back)
Ooh (And I hope you hurry)

So anxious
So meet me at 11:30
I love the way you're talkin' dirty, said I'm
So anxious
So girl, could you quit this stallin'?
You know I'm a sexaholic, said I'm
So anxious
So meet me at 11:30
I love the way you're talkin' dirty, said I'm
So anxious
Girl, could you quit this stallin'?
You know I'm a sexaholic, said I'm—

Said as soon as you hit the door
I'ma pull you down on the floor
And before we get to touch the bed
Baby, back up every word you said
And before we get to hit the lights
And before we start the candlelight
Baby girl, I wanna bump and grind
This is something that is on my mind

So anxious
So meet me at 11:30
I love the way you're talkin' dirty, said I'm
So anxious
Girl, could you quit this stallin'?
You know I'm a sexaholic, said I'm
So anxious
So meet me at 11:30
I love the way you're talkin' dirty, said I'm
So anxious","rnb, soul, Ginuwine, 90s, Hip-Hop"
80,81,"""Faded Pictures""",Case featuring Joe,"13 ContributorsFaded Pictures LyricsUh, uh, uh, uh
That's right (Yo)
(Oh yeah)
Life is funny ain't it (Yeah)
Oh yeah, oh yeah
Sometimes you can end up with
Come on, come on now
Somebody you really don't wanna be with
Oh, baby, mm
And others left to figure it out
Check it

She was more than a women, a goddess for all it seems
All I ever needed was her right here loving me
For a while we were cool and the groovin' love was on
But I still remember how it felt when our love was gone

In a tattered picture book
Was a photograph she took years ago
(Secret memories in her mind)
Secret memories in her mind
How could love be so unkind?
Heartbreak time (my heart is breaking)

Faded pictures in a broken glass (broken glass)
Like a mirror revealing (I see... I see)
What the woman is feeling
Was it someone from a distant past? (way back long ago)
'Cause it's breaking my heart
To watch her stare into the glass (Joe help me out!)

As she turned through the pages the tears rolled down her face
I could see her reminiscing, why her life had to be this way
Then she stopped and she came to a page where her diary ends
To smell the scent of an old rose, from her lover I suppose

In a tattered picture book (tattered picture book)
Was a photograph she took (she took) years ago
(Secret memories in her mind)
Secret memories in her mind, (oh oh)
How could love be so unkind? (unkind)
Heartbreak time

Faded pictures in a broken glass (Oh baby)
Like a mirror revealing (Like a mirror revealing)
What the woman is feeling
(was it someone from a distant past?)
Was it someone from a distant past? (Oh oh)
'Cause it's breaking my heart (it's breaking my heart)
To watch her stare into the glass (stare into the glass)

(Oh na na na na)
Just keep spinning
As she stares into the glass, I'll be waiting
'Cause she's lost inside the past
(lost inside the past)
Faded pictures in a broken glass (in a broken glass)
Like a mirror revealing (I feel it)
What the woman is feeling
Was it someone from a distant past? (way back long ago)
'Cause it's breaking my heart
(You're breaking my... breaking my...)
To watch her stare into the glass (my heart is broke girl...)
Faded pictures in a broken glass","rnb, soul, case, Oi, r&b"
81,82,"""Back at One""",Brian McKnight,"30 ContributorsBack at One Lyrics
It's undeniable that we should be together
It's unbelievable how I used to say that I'd fall never
The basis is need to know, if you don't know just how I feel
Then let me show you now that I'm for real
If all things in time, time will reveal
Yeah

One, you're like a dream come true
Two, just wanna be with you
Three, girl, it's plain to see
That you're the only one for me, and
Four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I start back at one
Yeah, yeah

It's so incredible, the way things work themselves out
And all emotional, once you know what it's all about, babe
And undesirable for us to be apart
Never would've made it very far
'Cause you know you've got the keys to my heart
'Cause

One, you're like a dream come true
Two, just wanna be with you
Three, girl, it's plain to see
That you're the only one for me, and
Four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I start back at one

Say farewell to the dark of night, I see the coming of the sun
I feel like a little child whose life has just begun
You came and breathed new life into this lonely heart of mine
You threw out the lifeline just in the nick of time

One, you're like a dream come true
Two, just wanna be with you
Three, girl, it's plain to see
That you're the only one for me, and
Four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I start back at one","soul, rnb, Brian McKnight, rhythm and blues, r&b"
82,83,"""When a Woman's Fed Up""",R. Kelly,"25 ContributorsWhen a Woman’s Fed Up Lyrics“When a Woman’s Fed Up” is a single from R. Kelly’s album R.
The song is a continuation from his protégée Sparkle’s song “Be Careful”. It peaked at #22 on the Billboard Hot 100 and #5 on Billboard’s R&B… Read More 
I'm standing here looking in the mirror
Saying ""damn"" to myself
I should have known the day would come
That she would find somebody else
And all the things I took her through
Shit, I shouldn't have lasted this long
Now I'm at this telephone booth calling Tyrone

'Cause when a woman's fed up
(No matter how you beg, no)
It ain't nothing you can do about it
(Nothing you can do about it)
It's like running out of love
(No matter what you say, no)
And then it's too late to talk about it
(Too late to talk about it)

Now let's talk about how it all goes down
I used to make love to you daily
When the night fell the same
And anytime that you were hurt
I could feel your pain
And if I had a dollar
It was yours, yeah
And whenever we would go out
I would front the bill
But now the up is down
And the silence is sound
I hurt you too too many times
Now I can't come around

'Cause when a woman's fed up
(No matter how you beg, no)
It ain't nothing you can do about it
Nothing you can do about it
It's like running out of love
(No matter what you say, no)
Running out of love
And then it's too late to talk about it
(Too late to talk about it)
Oh yeah, oh yeah

La da da da da la la da da
La da da da da la la da da
Whoa, listen...
If you don't want to find out the hard way
Then listen to this song while the record plays

When a woman's...
'Cause when a woman's fed up
(No matter how you beg, no)
Mama taught me a long time ago
It ain't nothing you can do about it
Nothing you can do about it
Oh no, oh no
It's like running out of love
(No matter what you say, no)
Running out of love
And then it's too late to talk about it
(Too late to talk about it)

 (throughout repeating chorus)
""You can cry a river
'Til an ocean starts to form, yeah
But she will always remember
'Cause she's a woman scorned
And if you ever get her back
It will never be the same, no, no
She's cuttin' the corners of her eyes
Every time she see your face
Now your trust is out the door
She don't want you no more
You used to tell your boys, not me
And she would always be there for you
If you had took the time to see
What that woman meant to you""
Is what the mirror said to me, whoa
She was raised in Illinois
Right outside of Chicago
Some of the best cookin' you ever had
Yes, it was and I miss her
Hey woman, if you're listening
I said I miss you baby
Whoa, oh yeah","rnb, soul, Hip-Hop, rap, hip hop"
83,84,"""How Forever Feels""",Kenny Chesney,"7 ContributorsHow Forever Feels Lyrics
Big orange ball, sinking in the water
Toes in the sand, couldn't get much hotter
Little umbrella shaped margaritas
Coconut oil, tanning señoritas
Now I know how Jimmy Buffet feels
Hands on the wheel, cruising down the interstate
Gas pedal sticks, carries my car away
I was going as fast as a Rambler goes
I could feel the speed from my head to my toes
Now I know how Richard Petty feels

I've been around the block a time or two
Done almost everything a boy can do
I've done some living, yeah I've had fun
But there is one thing that I haven't done

Saved two months, bought a little diamond
Tonight’s the night, feels like perfect timing
Down on one knee on momma's front steps
Man I'm going to die if she really says yes
I want to know how forever feels

I've been around the block a time or two
Done almost everything a boy can do
I've done some living, yeah I've had fun
But there is one thing that I haven't done

I want to know how forever feels
Hey, I want to know how forever feels
Girl, I want to know how forever feels","country, Kenny Chesney, modern country, rock, pop"
84,85,"""Amazed""",Lonestar,"26 ContributorsAmazed LyricsAmazed was released in March of 1999 but got popular when it was re-released in 2000. In 2000 it reached #1 for two weeks.
Every time our eyes meet
This feeling inside me
Is almost more than I can take
Baby, when you touch me
I can feel how much you love me
And it just blows me away

I've never been this close to anyone, or anything
I can hear your thoughts
I can see your dreams

I don't know how you do what you do
I'm so in love with you
It just keeps getting better
I want to spend the rest of my life
With you by my side
Forever and ever
Every little thing that you do
Baby, I'm amazed by you

The smell of your skin
The taste of your kiss
The way you whisper in the dark
Your hair all around me
Baby, you surround me
You touch every place in my heart

Oh, it feels like the first time every time
I want to spend the whole night in your eyes

I don't know how you do what you do
I'm so in love with you
It just keeps getting better
I want to spend the rest of my life
With you by my side
Forever and ever
Every little thing that you do
Baby, I'm amazed by you


Every little thing that you do
I'm so in love with you
It just keeps getting better
I wanna spend the rest of my life
With you by my side
Forever and ever
Every little thing that you do (Every little thing that you do)
Every little thing that you do
Baby, I'm amazed by you","country, modern country, lonestar, pop, rock"
85,86,"""Sometimes""",Britney Spears,"42 ContributorsTranslationsItalianoΕλληνικάEspañolPortuguês日本語 (Japanese)Sometimes Lyrics“Sometimes” is a song recorded by Britney Spears for her debut studio album, …Baby One More Time. It was released as the second single of the album on April 30, 1999.
“Sometimes” attained worldwide success… Read More 
You tell me you're in love with me
Like you can't take your pretty eyes away from me
It's not that I don't wanna stay
But every time you come too close, I move away

I wanna believe in everything that you say
'Cause it sounds so good
But if you really want me, move slow
There's things about me you just have to know

Sometimes I run
Sometimes I hide
Sometimes I'm scared of you
But all I really want is to hold you tight
Treat you right
Be with you day and night
Baby, all I need is time

I don't wanna be so shy, uh-oh
Every time that I'm alone, I wonder why
Hope that you will wait for me
You'll see that you're the only one for me

I wanna believe in everything that you say
'Cause it sounds so good
But if you really want me, move slow
There's things about me you just have to know
Sometimes I run (Sometimes)
Sometimes I hide
Sometimes I'm scared of you
But all I really want is to hold you tight
Treat you right
Be with you day and night
All I really want is to hold you tight
Treat you right
Be with you day and night
Baby, all I need is time

I'll just hang around and you'll see
There's nowhere I'd rather be
If you love me, trust in me
The way that I trust in you
Ah, ooh, yeah

Sometimes I run (Sometimes)
Sometimes I hide
Sometimes I'm scared of you (Ooh, oh)
But all I really want is to hold you tight (Hold you tight)
Treat you right
Be with you day and night (Day and night, ooh, yeah)
Sometimes I run (Sometimes)
Sometimes I hide
Sometimes I'm scared of you (Ooh, oh)
But all I really want is to hold you tight
I'll treat you right
I'll be with you day and night (Day and night)

All I really want is to hold you tight
Be with you day and night
Sometimes I run (Sometimes)
Sometimes I hide
Sometimes I'm scared of you
But all I really want is to hold you tight
I'll treat you right
I'll be with you day and night","pop, dance, female vocalists, Britney Spears, legend"
86,87,"""Ghetto Cowboy""",Mo Thugs,"22 ContributorsGhetto Cowboy Lyrics“Ghetto Cowboy” was one of the hit tracks off of the second Mo-Thugs Album, “Chapter II: Family Reunion.”  This song included a white rapper named Powder-P during a time where white rappers weren’t very well… Read More 
You betta count your money (Cowboy)
You betta count your money, boy (Ghetto cowboy)
You betta count your money (Cowboy)
You betta count your money, boy (Ghetto cowboy)
You betta count your money (Cowboy)
You betta count your money, boy (Ghetto cowboy)
You betta count your money (Cowboy)
You betta count your money, boy

The name is Krayzie, big bad-ass Bone
Wanted up north for all the gold that I stole
Along with some cash, even took the mayor's daughter
Now that there's kidnap, but she was with it, so I brought her
Done got myself into a whole heap of trouble
Double-crossed by the law, so there's nobody to run to
Yeah, it's just me and my sawed-off shotgun
Outlaw call him Leather Face
I'm headed for the West
Heard they got a couple banks in town that ain't been held up yet
Well, uh, I oughta make it by sundown
I figure that's enough time for me to get the whole run down
So I continue my mission
Its gettin' dark so now now I'm watchin' for them damn injuns
They like to catch us, then they rob and split
I be a rootin', tootin', shootin' damn fool, protecting my chips
All of the sudden I heard somebody rumble in the bushes
Stop my horse ""Woah, Nelly""
Who in the bushes? You betta speak out or I'ma let my shotgun song sing out
Who is this? Hope this ain't the law, jar out the bushes with my sawed-off shotgun
Come on out right now, I'm gettin' angry
Took a step back 'cause it could get dangerous
Please don't shoot, it's just me, Thug Queen, the horse stealer
Then why the hell is you hidin' in them bushes?
I'm wanted in four counties
For armed robberies
Killed two sheriffs, six of his best men want my head
Stole two horses
Thought you was the law, that's why I jumped in them bushes
Goodness, now she was hotter than the barrel of fire
But I could use her for the job, so I told her to ride come on
May I ask you what you headed to the West for?
I got a partner, got a plan for some dough
And if you down, you can pick up yourself a pretty penny
Be in town in a minute, now be sure if you with it
We out before the sunrise
Got a stallion for ya partner to ride
Hit the saloon for the moonshine
Down for whatever, let's ride, let's ride
These directions say we go to Tucson, Arizona
When we arrive, we'll cop a place we can bunk
And meet my boy in the morning for details and hookups

You betta count your money (Ghetto)
You betta count your money (Cowboy)
You betta count your money (Ghetto)
You betta count your money (Cowboy)

Rise and shine, good morning, howdy
Nine o' clock, we meet my boy in the saloon in the valley
Now I done came a long way, I don't wanna be late
Tell him we make it to him
You know where we at (Move out!)

Giddy up, giddy up, giddy up (Move out!)
Giddy up, giddy up, giddy up (Move out!)
Giddy up, giddy up, giddy up (Move out!)
Giddy up, giddy up
You betta count your money (Ghetto)
You betta count your money (Cowboy)

I'm peepin' Krazyie's warning poster in the saloon
So I assume it'll be trouble 'round here pretty soon
Glance across the room, I see this youngster gettin' ready to fight
But if he mess up the night, I think that Krayzie just might take his life
So I approach him and I pause
""Look, man, I really don't wanna brawl
But won't you chill before them laws
Come messing up this master plan?""
Since he already rowdy, I just asked the man, hey
""You want some work? Well, partna, put in ya bid
Now, by the way, what's your name? They call me Layzie the Kid""
""The names Powder P, can I get a 12-gauge?
Outlaw everyday on the front page
Mr Kid, if you give me the low down
Me and Blackjack, we ready for the showdown
With two double barrels pointed at whatever
We'll stick together, I'm perdy clever""
So saddle up jump on the bandwagon
Because its all goin' down
I heard a guy run in the bar screaming Krayzie's in town
Now when we get to the saloon, you don't worry
Wait outside and don't be stealin' nobody's damn horses
Stepped inside the bar, Layzie Kid, you son of a gun!
Hey, man, I'm glad you made it safely
Now let's go have some fun
And this my partner powder he's a young gun
Howdy
Mighty glad to meet ya, son
Oh yeah, you know, I also brought a friend along
Meet Thug Queen, the horse peddler
Straggler, just met her
Howdy partner
Already got the horses saddled up
I hope you good at robbing banks
Like you rustle that cattle
Now y'all
It's gon' be gettin' dark real soon
I think you right
I say we move, come on, let's move out!

Giddy up, giddy up, giddy up (Move out!)
Giddy up, giddy up, giddy up (Move out!)
Giddy up, giddy up, giddy up (Move out!)
Giddy up, giddy up
You betta count your money (Ghetto cowboy)
You betta count your money
You betta count your money (Yeah)
You betta count your money (Mm)
You betta count your money (Money, money, money, money)
You betta count your money (Give me some of that ghetto cowboy now)
You betta count your money (Ghetto cowboy)
Ghetto cowboy, ghetto cowboy, ghetto cowboy
Yeah
Ghetto cowboy","midwest rap, rap, rnb, hip hop, Bone thugs"
87,88,"""Out of My Head""",Fastball,"16 ContributorsOut of My Head LyricsThis Paul McCartney-esque ballad was released as the final single off of the band’s sophomore album. The track features gospel-inspired organs as lead singer Tony Scalzo sings about a past relationship, and… Read More 
Sometimes I feel like I am drunk behind the wheel
The wheel of possibility, however it may roll
Give it a spin, see if you can somehow factor in
You know there's always more than one way
To say exactly what you mean to say
Was I out of my head? Was I out of my mind?
How could I have ever been so blind?
I was waiting for an indication
It was hard to find
Don't matter what I say, only what I do
I never mean to do bad things to you
So quiet, but I finally woke up
If you're sad, then it's time you spoke up, too


Was I out of my head? Was I out of my mind?
How could I have ever been so blind?
I was waiting for an indication
It was hard to find
Don't matter what I say, only what I do
I never mean to do bad things to you
So quiet, but I finally woke up
If you're sad, then it's time you spoke up, too
Was I out of my head? Was I out of my mind?
How could I have ever been so blind?
I was waiting for an invitation
It was hard to find
Don't matter what I say, only what I do
I never mean to do bad things to you
So quiet, but I finally woke up
If you're sad, then it's time you spoke up, too","rock, alternative, alternative rock, 90s, pop"
88,89,"""Hard Knock Life (Ghetto Anthem)""",Jay-Z,"126 ContributorsHard Knock Life (Ghetto Anthem) LyricsThe song that made Jay-Z a superstar. Famously sampling “It’s a Hard Knock Life” from the Annie movie (1982), Jay raps about his rags-to-riches story (it’s slightly different than Annie’s). Jay-Z transposes… Read More 

Take the bass line out
Uh-huh, Jigga
Uh-huh, uh-huh, uh-huh, yeah
Let it bump though

It's the hard knock life for us
It's the hard knock life for us
Instead of treated, we get tricked
Instead of kisses, we get kicked
It's the hard knock life!

From standin' on the corners, boppin'
To drivin' some of the hottest cars New York has ever seen
From droppin' some of the hottest verses rap has ever heard
From the dope spot, with the smoke Glock
Fleein' the murder scene, you know me well
From nightmares of a lonely cell, my only hell
But since when y'all niggas know me to fail? Fuck naw
Where all my niggas with the rubber grips, bust shots
And if you with me, mama, rub on your tits, and what-not
I'm from the school of the hard knocks, you must not
Let outsiders violate our blocks and my plot
Let's stick up the world and split it 50/50, uh-huh
Let's take the dough and stay real jiggy, uh-huh
And sip the Cris' and get pissy-pissy
Flow infinitely like the memory of my nigga Biggie, baby!
You know it's hell when I come through
The life and times of Shawn Carter, nigga, Volume 2
Y'all niggas get ready!

It's the hard knock life for us
It's the hard knock life for us
Instead of treated, we get tricked
Instead of kisses, we get kicked
It's the hard knock life!

I flow for those 'dro'ed out
All my niggas locked down in the 10 by four, controllin' the house
We live in hard knocks
We don't take over, we borrow blocks
Burn 'em down and you can have it back
Daddy, I'd rather that
I flow for chicks wishin', they ain't have to strip to pay tuition
I see your vision, mama
I put my money on the longshots
All my ballers that's born to clock
Know I'ma be on top whether I perform or not
I went from lukewarm to hot
Sleepin' on futons and cots to King Size
Green machines, to green 5's
I've seen pies, let the thing between my eyes analyze life's ills
Then I put it down type Braille
I'm tight grill with the phony
Rappers, y'all might feel we homies
I'm like, ""Still, y'all don't know me.""
Shit, I'm tight grill when my situation ain't improvin'
I'm tryna murder everything movin' – feel me?

It's the hard knock life for us
It's the hard knock life for us
Instead of treated, we get tricked
Instead of kisses, we get kicked
It's the hard knock life!
It's the hard knock life for us
It's the hard knock life for us
Instead of treated, we get tricked
Instead of kisses, we get kicked
It's the hard knock life!

I don't know how to sleep, I gotta eat, stay on my toes
Got a lotta beef, so logically, I prey on my foes
Hustlin' is still inside of me, and as far as progress
You'd be hard-pressed to find another rapper hot as me
I gave you prophecy on my first joint, and y'all lamed out
Didn't really appreciate it 'til the second one came out
So I stretched the game out, etched your name out
Put Jigga on top and dropped albums non-stop for ya, nigga!

It's the hard knock life for us
It's the hard knock life for us
Instead of treated, we get tricked
Instead of kisses, we get kicked
It's the hard knock life!","Hip-Hop, rap, hip hop, east coast rap, jay-z"
89,90,"""Jamboree""",Naughty by Nature featuring Zhané,"10 ContributorsJamboree LyricsThe first single from Nineteen Naughty Nine: Nature’s Fury, Jamboree was a chart success in 1999 and was the group’s third highest selling single
The beat is built on two samples: a percussion loop from… Read More 
I wanna see y'all who wanna plan with me
Wave your hands across the land if we family
Say hot-damn, hot-damn, we wanna jamboree
This is for my peeps here I stand for you 'cause you stand for me

C'mon, I know I jam, I know I jam, jam, while oh damn
I know I jam, I know I jam, jam boree
I know I jam, I know I jam, jam, while oh damn, why don't you Jamboree for me?
Yes, Indeed

Kaboom, kaboom, the platoon came on in eight limbs and timbs
Broke rims smoked sims whoop dogs with bent rims
For the real and the raw from whoo'd up with the law
I never kill for the thrill but I cut for the cause
Smokin' budda with a hoota' get better prices from looters
Shake my shell with the shooters leed a luga with duga
Some say modeling and acting mean Treach is selling (man, he's sellin')
While I'm yelling first a felon with my gat at ya melon (BOOYAH)
Hella heated, I'm too ill for them to beat it
We the most cheated most weeded most needed
You best believe it
Let's take the tapes jam for me, stand for me
You're damned to be without the jamboree


We've put it down since the days of high school
And everywhere we Mark we rule
Naughty's about to raise our stock
And we didn't come to brag about what we got nigga
We came to rock
We blew the spot taking the streets to Pac
You'd be thug-style for a while then cold rolled our jock
Using the last few years as our evidence
Niggas been tryin' to duplicate the mixture ever since
You live in value reprimanding
If you challenge me I guarantee
When we finish I'll be the last man standing
Fuck what you heard, naughty is forever in demand
When Kay drop tracks all the party people jammin'

I wanna see y'all who wanna plan with me
Wave your hands across the land if we family
Say hot-damn, hot-damn, we wanna jamboree
This is for my peeps here I stand for you 'cause you stand for me


I ask the thugs who have mercy in these days is dirty
I'm still sturdy and flirty till my derby for jersey
The funk is pass-booted lights-camera-shoot it
I just did it to do it that's why I suit it and boot it
Here's the graphic niggas is just tattered and added
Orgy's are automatic from back-traffic to addicts
Crush the cabbage straight from the savage to lavish
We rip those who rat it, that's why your click had it
(dog?) cats to cuchies for me its lootchie then hootchies
'Cause we'll drop a cuzzie that leaves your whole label woozy
And shitty and dizzy because your whole city miss me
And whip out they titties
And from they kiddies throw me 50's in bundles of 100's
And make every hater want it
Drunk and blunt it knock onto the hottest nigga comin'
Kay scratch and cut ya no matta what you make or
Wanna come and touch her the punani rusher like Usher

Jam on it (Jam-Jam-Jam)
(Jam-Jam-Jam)
Jam on it",
90,91,"""Take Me There""","Blackstreet featuring Mýa, Mase and Blinky Blink","16 ContributorsTake Me There LyricsThe popular 1998 hit single from the movie, The Rugrats Movie. The song peaked on the Billboard Hot 100 at #14. This song actually samples the theme song from Rugrats which is probably why the song isn’t on… Read More 
R-U-G-R-A-T-S

Take me there, I wanna go there
Take me there, let's go there
Take me to that great place
With wonders and wishes
Take me there, I wanna go there
Take me there, you know where
Just take me to that great place
With wonders and wishes

Sittin' here thinking about yesterday
About what we did and how we used to play
Just the thought of you brings a smile upon my face
That's how it makes me feel to see you everyday, whoa

Oh, where we go, nobody knows
And what we do is between me and you
So come on and take my hand, to that special place
Where smiles come to life and dreams come true, ooh

Take me there, I wanna go there
Take me there, let's go there
Take me to that great place
With wonders and wishes
Take me there, I wanna go there
Take me there, you know where
Just take me to that great place
With wonders and wishes

Let's make a wish
Close your eyes and count to five
Cause you know that everything will be alright
I see the magic in your eyes
Strong enough you know to bring your dreams to life, whoa, yeah

Oh, where we go, nobody knows
And what we do is between me and you (You, you, you, you)
So come on and take my hand, to that special place
Don't want this dream to ever go away, oh, yeah

Take me there, I wanna go there
Take me there, let's go there (All the way)
Take me to that great place
With wonders and wishes (I wanna go, I gotta go, take me there)
Take me there, I wanna go there
Take me there, you know where (All the way, oh)
Just take me to that great place
With wonders and wishes (Yeah, yeah, yeah, yeah)

Angelica the one with all the exposure
Dil is the one they drive in the stroller
And Tommy got the whole world on his shoulders
While Dil cried to sleep till his eyes are beat
And I couldn't bring Chuckie, Chuckie too petro
Chuckie get scared, Chuckie says, ""Let's go""
If I was a Rugrat, it would of been so real
Me and my twin would've been just like Phil and Lil

Now with one wish, Blink grant you one trip
Where we going this adventure
Who you wanna come with?
See and you're my little brother that I'll come get
Run with, but it gotta be done quick
Though Chuckie is scared
And Tommy is sad
And Phil and Lil misses their mommy and dad
So pick a time and date
And find a place
And I guarantee you that we all get home safe
Just take me there

Take me there, I wanna go there (Take me there)
Take me there, let's go there (To that special place)
Take me to that great place (Special place)
With wonders and wishes (I wanna go, I gotta go)
Take me there, I wanna go there (I wanna go there)
Take me there, you know where (I wanna go there)
Just take me to that great place (Can we go there?)
With wonders and wishes (Can you come t-t-t-t-take me?)
Take me there, I wanna go there
Take me there, let's go there
Take me to that great place
With wonders and wishes
Take me there, I wanna go there
Take me there, you know where
Just take me to that great place
With wonders and wishes

Just take me there
Me there
To that special place, To that special place
I wanna go, I gotta go
Let's go, Let's go
I wanna go there, I wanna go there
Can we go there? Can we go there?
Can you come t-t-t-t-take me?
I wanna go, I gotta go, I wanna go, I gotta go
Can we go there?
Then let's go, Let's go
Then let's go, Let's go
Oh-oh yeah, Oh-oh yeah
Take me there Take me there
Can you take me there?",
91,92,"""Stay the Same""",Joey McIntyre,"3 ContributorsStay the Same Lyrics
Don’t you ever wish
You were someone else?
You were meant to be
The way you are exactly
Don’t you ever say
You don’t like the way you are?
When you learn to love yourself
You’re better off by far
And I hope you always stay the same
‘Cause there’s nothing ‘bout you I would change

I think that you could be whatever you wanted to be
If you could realize all the dreams you have inside
Don’t be afraid if you got something to say
Just open up your heart and let it show you the way

Don’t you ever wish
You were someone else?
You were meant to be
The way you are exactly
Don’t you ever say
You don’t like the way you are?
When you learn to love yourself
You’re better off by far
And I hope you always stay the same
‘Cause there’s nothing ‘bout you I would change

Believe in yourself
Reach down inside
The love you find will set you free
Believe in yourself
You will come alive
Have faith in what you do
You’ll make it through, whoa, oh
Hey

Don’t you ever wish
You were someone else?
You were meant to be
The way you are exactly
Don’t you ever say
You don’t like the way you are?
When you learn to love yourself
You’re better off by far
And I hope you always stay the same
‘Cause there’s nothing ‘bout you I would change

No, there’s nothing ‘bout you I would change
Don’t change","pop, male vocalists, nostalgia, singer-songwriter, american"
92,93,"""A Lesson in Leavin'""",Jo Dee Messina,,"country, female vocalists, Jo Dee Messina, modern country, Female country"
93,94,"""Iris""",Goo Goo Dolls,"107 ContributorsTranslationsDeutschÍslenskaČeskyItalianosrpskiPolskiIris Lyrics“Iris” was written for the 1998 film City of Angels starring Nicolas Cage. John Rzeznik explained:
When I wrote it, I was thinking about the situation of the Nicolas Cage character in the movie. This guy is… Read More 
And I'd give up forever to touch you
'Cause I know that you feel me somehow
You're the closest to heaven that I'll ever be
And I don't wanna go home right now
And all I could taste is this moment
And all I can breathe is your life
And sooner or later, it's over
I just don't wanna miss you tonight

And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am


And you can't fight the tears that ain't comin'
Or the moment of truth in your lies
When everything feels like the movies
Yeah, you bleed just to know you're alive

And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am


And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am
And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am
I just want you to know who I am
I just want you to know who I am
I just want you to know who I am","rock, alternative rock, alternative, 90s, pop"
