Unnamed: 0,No.,Title,Artist(s),lyrics,genres
78,79,"""Knockin' Boots""",Luke Bryan,"15 ContributorsKnockin’ Boots Lyrics
This truck needs a half tank
These wheels need a two-lane
This radio needs three songs to play
To get me 'cross town to you
That dress needs to slip off
That hair needs to come down
Friday nights need to do
What Friday nights need to do
That's the truth

Yeah, birds need bees and ice needs whiskey
Boys like me need girls like you to kiss me
""Fishin' in the Dark"" needs Nitty Gritty
Under that pale moon
Sweet tea needs that sugar stirrin'
Small town nights need both ends burnin'
Shades need drawin', hearts need fallin'
Boots need knockin', knockin' boots
Knockin' boots, me and you, oh

Long weeks need a weekend
Cheap drinks need a-slingin'
That dance floor needs some me on you
And you on me tonight
Singalongs need to be sung
Tip bells need to be rung
Last calls need a call that cab
And backseats need I want you so bad

Yeah, birds need bees and ice needs whiskey
Boys like me need the girls like you to kiss me
""Fishin' in the Dark"" needs Nitty Gritty
Under that pale moon
Sweet tea needs that sugar stirrin'
Small town nights need both ends burnin'
Shades need drawin', hearts need fallin'
Boots need knockin', knockin' boots
Knockin' boots, girl, me and you

Doors need shuttin'
Lights need cuttin'
Lips need lockin'
Boots need knockin'

And birds need bees and ice needs whiskey
Boys like me need girls like you to kiss me
""Fishin' in the Dark"" needs Nitty Gritty
Under that pale moon
Sweet tea needs that sugar stirrin'
Small town nights need both ends burnin'
Shades need drawin', hearts need fallin'
Boots need knockin', knockin' boots
Mmm, knockin' boots, me and you, oh
Knockin' boots","country, new country, modern country, male vocalists, country rock"
79,80,"""Trip""",Ella Mai,"86 ContributorsTrip LyricsAfter charting a top-five hit with “Boo’d Up” on the Hot 100, Ella Mai attempts to strike gold again with her new record “Trip.”
The piano-laden song finds Mai deeply entranced by the love she’s receiving in… Read More 
Ooh, yeah, yeah

I put my feelings on safety
So I don't go shootin' where your heart be
'Cause you take the bullet tryna save me
Then I'm left to deal with makin' you bleed

And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

My bad, my bad for, trippin' on you (Trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you)

Boy, you know we cool when I ain't waitin'
But I act a fool when I don't get it
And I'm steady bruisin' just to save this
But I tripped on your love, now I'm addicted

And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)

That's some kind of love, baby (Drip, drip)
That's the type of love, make me (Trip, trip, trippin' on you)
It's big enough, make me (Drip, drip)
It's big enough, got me (Trip, trip, trippin' on you)

I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

My bad, my bad for, trippin' on you (My bad, my bad, my bad, trippin' on you, yeah)
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you, baby)
My bad, my bad for, trippin' on you (Trippin' on you)
Said I admit I was wrong when I did it
My bad, my bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)

Trippin' on you, yeah, yeah
Ooh, yeah, yeah","rnb, soul, british, Hip-Hop, pop"
80,81,"""Rumor""",Lee Brice,"13 ContributorsRumor Lyrics
Girl you know I've known you forever
How many nights we hung out together
Same little crowd, little bar, little town
Round this old dance floor
My boys are laughing and tap me on the shoulder
Making a motion like ""'Could y'all get any closer?""
They wanna know what's up why I'm still holding ya
Even when the song is over

There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, don't you feel it too?
There's a rumor going round, and round, and round
What d'you say we make it true?
We make it true
Oh, we make it true

Well I can shut 'em down, tell them all they're crazy
I can do whatever you want me to do, baby
Or you could lay one on me right now
We could really give them something to talk about

There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, don't you feel it too?
There's a rumor going round, and round, and round
What d'you say we make it true, baby?

Oh be honest girl now
Do you want to do this or not?
Should we keep them talking, girl
Or should we just make them stop?

There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, and you feel it too
There's a rumor going round, and round, and round
Whatd'you say we make it-
Make it true?
Whatd'you say we make it true?
Come on over here
Let's really give them something to talk about, baby
There's a rumor going round","country, singer-songwriter, Lee Brice, modern country, male vocalists"
81,82,"""Swervin""",A Boogie wit da Hoodie featuring 6ix9ine,"85 ContributorsSwervin LyricsSeemingly as a reimbursement for his carrying verses and hook on “WAKA” off of DUMMY BOY, A Boogie reunites with 6ix9ine on a London On Da Track production to rap about their wild and explicit life, parties… Read More 
Uh
Yeah
Oh, that's London On Da Track, run that shit back
We got London On Da Track

Swervin’
How you look so perfect on your worst days?
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty), and in person
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I’m all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, you be swervin'

I fuck you from the back and leave you turnin' (Turnin')
The type to make you feel like I'm so worth it (Worth it)
Blame my ex, that bitch, she did me dirty (Did me dirty)
Had me fall in love and then she curved me
(On God, swear to God, I don't wanna leave you, no)
New Louboutin, you would think I'm bleedin’ from my toes
Dick all inside of you, make you freeze, make you pose
I want you to get up on your knees and your toes
I see one of my enemies, they gon’ freeze like they cold
I swear I ain't no killer, but test me if you want
You don’t want my adrenaline rushin', leave me alone (Leave me alone)
So much shit up on my mind, I can't think straight
All my niggas rock designer like they scream (Grrat)
Got the AP covered, diamonds with baguettes, yeah
I thought everything was right, that's when you left, yeah

Swervin’ (Swervin')
How you look so perfect on your worst days? (Worst days)
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty), and in person (Person)
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I'm all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, you be swervin'

Where these bitches at? I'm in the V with the tints
Got the FN on my body and a clip with hollow tips
Niggas say they gon' rob me and they still ain't do shit
Catch her waitin' in the lobby, and I'ma give her this dick
Man, where these niggas at? Man, where these niggas at?
We gon' pull up big bodies with the Rugers in the back
I got Rugers and the MAC's, pump leave a nigga flat
Talkin' hot, we spin the block, we gon' leave him where he at

Like, where these niggas at? Ayy, where these niggas at?
I'ma pull up in the big body with the fuckin' MAC
If the opps try to turn my song off, run it back
Used to have the pack in my long johns, now I rap

If a nigga wanna act out, got the MAC out
I ain't got no fuckin' back-up, that's a man down
I ain't got the fuckin' forty, knock his teeth off
Spin back with the Ruger, air the block out

Swervin' (Swervin')
How you look so perfect on your worst days? (Worst days)
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty), and in person (Person)
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I'm all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, you be swervin'

The way that I live my life is amazing
Back-to-back big bodies, no more dreams, yeah
So much shit up on my mind, I couldn't think, yeah
All my niggas rock designer like they scream, yeah
Got the AP covered, diamonds with baguettes, yeah
Say my name in your song and it's lit, yeah
They been waiting for a nigga like this, yeah
We got London On Da Track",
82,83,"""How Do You Sleep?""",Sam Smith,"71 ContributorsTranslationsEspañolFrançaisNederlandsفارسیHow Do You Sleep? LyricsAfter weeks of teasing on Sam’s social media sites, this song was released on July 19th 2019. Sam said that they wanted to move on from heartbreak ballads, we can assume after slowly recovering from a painful… Read More 
I'm done hatin' myself for feelin'
I'm done cryin' myself awake
I gotta leave and start the healin'
But when you move like that, I just wanna stay

What have I become now?
Lookin' through your phone now
Oh now, love to you is just a game
Look what I have done now
Dialling up the numbers on you
I don't want my heart to break

Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

(Tell me, how do you—)
Love will keep you up tonight
(Tell me, how do you—)

Oh, no, how did I manage to lose me?
I am not this desperate, not this crazy
There's no way I'm stickin' 'round to find out
I won't lose like that, I won't lose myself

Look what I have done (Done)
Diallin' up the numbers on you
I don't want my heart to break

Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

(Tell me, how do you—)
Yeah, yeah, yeah
Love will keep you up tonight
(Tell me, how do you—)
Oh, love will keep you up tonight

Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me? (Oh)
All that fear and all that pressure (Oh)
I'm hopin' that my love will keep you up tonight
(Tell me, how do you—)","soul, pop, british, electronic, dance"
83,84,"""Baby""",Lil Baby and DaBaby,"2 ContributorsTranslationsEnglishРусский (Russian)EspañolPortuguêsPop Smoke - For the Night ft. Lil Baby & DaBaby (Türkçe Çeviri) Lyrics
CashMoneyAP
Öldür onları, al onları, al onları, oh
Onları almaya çalışıyorum
Oh, oh al onları
Oh, oh, oh, oh
Ne istiyorsun ? Dediğimi tekrarlamayacağım
Gece gelen bir hırsızım (Gece olunca hırsızım)

Bazı yanlışlar yaptım, ama her zaman haklıydım
Nasıl ateş edildiğini bildiğimi söylemiştim ve nasıl kavga edeceğimi de biliyorum
Bir defa söylemişsem yeterli, İkinci kere söylemeyeceğim
Ben fark edilemeyen biriyim, gece gelen bir hırsız gibi

Sana bebeğim dersem, sadece bir günlüğüne öylesindir
Veya sadece bir geceliğine, sen benim karım olamazsın
Bütün gece sevişmek için bir katil arıyor
Ben ise bir fahişe, tüm gece sakso çeksin bana
Saatim AP, büyük parçacıklı, ekibimle birlikte mahallemdeyim
5.000 harcadım akşam yemeğine, bir 300 de sen ateşle torbacıya

Bazı yanlışlar yaptım, ama her zaman haklıydım
Nasıl ateş edildiğini bildiğimi söylemiştim ve nasıl kavga edeceğimi de biliyorum
Bir defa söylemişsem yeterli, İkinci kere söylemeyeceğim
Ben fark edilemeyen biriyim, gece gelen bir hırsız gibi

Zenginim ama sürüyorum, alışmakta sıkıntı çekiyorum, Öfkelenip daha fazlasını kazanmak üzereyim
Böylesini görmemiştim, tonla para üstümde, Yüz binlerim çantamda bu çok tatlı bir iş
Baby OG, koşuşturuyordum bu sokaklarda, Lashawn'dan öğrendim piyasayı, ben annemin oğluyum
Gençken dinim hakkında bir şeyler öğrendim, İşlerin yürümediğini biliyordum ve kaptım elime silahı
Sırf Dior alabilmek için Paris'e gittim
Hatun ilgi için yalvarıyor, siklemiyorum onu
Huzur içinde yat Pop, keşke bizi görebilseydin
Ben ve CashMoney ne zaman gitsem buluşuyoruz
Caddelerde adamlarım gezer, beni yenemezsin
Ben olmaya çalışan bir endüstri var
Ray Charles'a gidiyorum, beni göremiyorlar
RiRi ile Rolls-Royce'dayım

Bazı yanlışlar yaptım, ama her zaman haklıydım
Nasıl ateş edildiğini bildiğimi söylemiştim ve nasıl kavga edeceğimi de biliyorum
Bir defa söylemişsem yeterli, İkinci kere söylemeyeceğim
Ben fark edilemeyen biriyim, gece gelen bir hırsız gibi

Geceleri bir hırsız gibi
Uğradım ve ona bu gecelik için D verdim
Arabanın içinde sevişmeye çalışıyor, bu kadar yeter
Koltuklarımın üstünde yapamayız çünkü beyaz renkteler (Bunlar benim koltuklarım orospu çocuğu koltuklarıma bak)
''Thriller'' klibinde gibi yaşıyorum hayatı sadece gece vakti dışarı çıkıyorum
Hatun likör kullanmıyor, içkili olmayı sevmiyor
Hatun Hennesy içmiyor, sadece beyaz şarap
Patlattım Pinot Grigio marka şarabı
Porsche ile yanaşıyorum, yanımda fena bir kaltak
Porshce'u park edip Lambo'ya atlıyorum
İniyorum, Major Payne, kamuflaj giyiniyorum
Sevimli hatunu sevişmeye zorladım, sevgilisini bıraktı
Ateş etmeyi ve seni sevindirmeyi severim, ben Ramboyum
Cuban Chain elmaslarla dolu, boynumu boğuyor adeta
Huzur içinde yat Pop, ölümün yaktırdı bana bir cigara

Bazı yanlışlar yaptım, ama her zaman haklıydım
Nasıl ateş edildiğini bildiğimi söylemiştim ve nasıl kavga edeceğimi de biliyorum
Bir defa söylemişsem yeterli, İkinci kere söylemeyeceğim
Ben fark edilemeyen biriyim, gece gelen bir hırsız gibi",
84,85,"""Look What God Gave Her""",Thomas Rhett,"18 ContributorsLook What God Gave Her Lyrics
Don't even want the attention
But, yeah, that's all that she's gettin'
Her song is on and she's spinnin' around, yeah
She got me drunk like Corona
Heart racin' like it's Daytona
Ooh, I'm in Heaven, I swear, right now

And those eyes can hypnotize
Was designed to blow my mind

Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

It's like I heard angels singin'
Like she came down from the ceilin'
When she walked in here this evenin', I thought, yeah
That girl one in seven billion
Got everyone in here feelin'
Like there's a fire in this buildin', so hot

Got a smile on her angel face
I know I'll never lose my faith

Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

Got that look in her eyes
Swear she fell right out the sky
Yeah, I think I've seen the light
Every kiss, I could die
It's like the heavens opened wide
Man, I swear I've seen the light

Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

(Ooh, ooh)
Ooh, look what God gave her (Look what God gave her)
(Ooh, ooh)
Oh, oh yeah, look what God gave her","country, male vocalists, contemporary country, american, pop country"
85,86,"""Good as You""",Kane Brown,"18 ContributorsGood As You Lyrics“Good as You” is a song recorded by American country music singer Kane Brown. It is the second single to his second major-label album Experiment. Brown wrote the song with Brock Berryhill, Shy Carter, Taylor… Read More 
See the way you're taking care of your Mama
The way you’re taking care of me
The way you light up any room, girl
You're what this world should be

Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you

Girl, you’re more than just the surface
Yeah, you got that heart of gold
So when it comes to loving you, babe
No, it will never get old

Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Good as you, baby


I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
In my take a hundred lifetimes to do
But baby, I just wanna be good as you
I just wanna wake up everyday here in this bed (Yeah with you baby)
Never leave ""I love you left"" unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Baby, I just wanna be good as you","country, country pop, bro-country, contemporary country, electropop"
86,87,"""Clout""",Offset featuring Cardi B,"126 ContributorsTranslationsPortuguêsРусский (Russian)Clout LyricsOn this couple’s duet, Offset and Cardi B come together as a fortified unit to denounce those who act impulsively to receive clout. There have been various attacks on their marriage by individuals like Celina… Read More 
Diamonds on fleek
Bitch, I ain't talking about the heat, oh
Put it on, streets
We straight out the streets
We straight out the streets
Straight out the streets to a penthouse

Straight out the streets to a penthouse, Miami beach (Yayo)
Niggas talk crazy on tweets (Who)
They don't want it 'cause I come to defeat (They don't wanna)
I peep, these niggas all sweet (Weak)
Bamboo sticks all in the Jeep (Brr, brr)
There's a new weirdo every week (Weirdo)
Get the whip, put it up for my seeds (Put it up)
No cure for the IG disease (No cure)

Do anything for clout (Anything)
They do anything for clout (Anything)
Do anything for clout (Anything)
They do anything for clout (Clout)
Do anything for clout (Clout, do this, woo woo)
They do anything for clout (Anything)
Do anything for clout (Hey)

Bitch, watch your mouth (Watch it)
Bitch, stay in your place (Place)
Bitch, get out the way (Move)
My bitch on your ass, Kim K (Yeah)
No disrespect (Nah)
The nigga be tripping, but we love Ye (He tripping)
Swapping out cars with my bitch
I bought her the Lambo, she bought me the Wraith (Swappin')
Practice, practice, practice make perfect
Nigga, it's never too late (Never, never, never)
I took the ssss outta the snake (I took the soul out the snake)
Then I take the bills up out of the bank (Racks)
The blog and the media fake (They fake)
Shorty DM me, I'm straight (I'm straight)
I'm not gon' bite on the bait (Nah)
Sippin' on toxic waste (Mud)
On the low with your bitch and it's great (On the low)
Mask on her face, Jason
Run to the set, we in shape (Shape)
If I go broke she gon' leave, escape (She gon')
I put two mill' in the safe just in case, don't go my way (No cap)
My kids gotta have money, not just me (Facts)
That's selfish (It's selfish)
Oh, I took the crown off the king like Mike did Elvis (Oh, I took it)
Ooh, the world is wild, he dying
Don't lie, that don't help him (World is wild)
Ooh, your bitch want to eat up the drip, and you cannot help it

Straight out the streets to a penthouse, Miami beach (Yayo)
Niggas talk crazy on tweets (Who)
They don't want it 'cause I come to defeat (They don't wanna)
I peep, these niggas all sweet (Weak)
Bamboo sticks all in the Jeep (Brr, brr)
There's a new weirdo every week (Weirdo)
Get the whip, put it up for my seeds (Put it up)
No cure for the IG disease (No cure)

Do anything for clout (Anything)
They do anything for clout (Anything)
Do anything for clout (Anything)
They do anything for clout (Clout)
Do anything for clout (Clout, do this, woo woo)
They do anything for clout (Anything)
Do anything for clout (Hey)

Look, whole lotta people need to hear this (Facts)
It's a lotta names on my hit list (Bap, bap)
Mouth still say what it wants to (Woo)
Pussy still wet like a big bitch (Facts, facts)
I should run a whole blog at this rate (Phew)
They using my name for clickbait (Clickbait)
Bitches even wanna start fake beef (Fake beef)
To sell their little weave and a mixtape (Woo)
They know I'm the bomb, they ticking me off
Say anything to get a response
I know that mean they traffic is low
Somebody just gotta practice to launch
So fuck being tamed, I'd rather be wild
Bitches is Brandy, they wanna be down
Soon as these bitches got something to sell
They say my name, say my name, Destiny Child
Everybody wanna be lit, everybody wanna be rich
Everybody wanna be this, if I was you, I'd hate me bitch
Free my Primes, nigga, suck my dick
All of that talk and I'm calling it out
Public opinions from private accounts
You not a check, then you gotta bounce
I got the drip, come get an ounce
They do anything for clout (Clout)
Do anything for clout (Whoo)
Bitches is mad, bitches is trash (Errr)
Oscar the Grouch (Grouch)
Seeing me win, it gotta hurt
Ooh, ooh, ouch
Said when they see me, what they gon' do?
Bitch, not from the couch, bah

Do anything for clout (Anything)
They do anything for clout (Anything)
Do anything for clout (Anything)
They do anything for clout (Clout)
Do anything for clout (Clout, do this, woo woo)
They do anything for clout (Anything)
Do anything for clout",
87,88,"""Love Lies""",Khalid and Normani,"81 ContributorsTranslationsEspañolLove Lies Lyrics“Love Lies” is an original song featured in the movie Love, Simon (2018). This is the first collaboration between artists Khalid and Fifth Harmony’s Normani Kordei, and serves as Normani’s official solo… Read More 
Sorry if it's hard to catch my vibe, mm
I need a lover to trust, tell me you're on my side
Are you down for the ride?
It's not easy for someone to catch my eye
But I've been waitin' for you for my whole damn life
For my whole lifetime

Don't be afraid to tell me if you ain't with it (If you ain't with it)
I see you're focused, yeah, you're so independent (Independent)
It's hard for me to open up, I'll admit it (I'll admit it)
You've got some shit to say and I'm here to listen, so baby

Tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lie

I've been so into your mystery
Is it because of our history?
Are you into me?
When it feels so good, but it's bad for you (Bad for you)
Can't say I don't want it 'cause I know I do
Come on over, I need your company
Cravin' that synergy

Don't be afraid to tell me if you ain't with it (If you ain't with it)
I see you're focused, yeah, you're so independent (Independent)
It's hard for me to open up, I'll admit it (I'll admit it)
You've got some shit to say and I'm here to listen, so baby

Tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lie
Tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lie

If you're down, don't hide it
Feelin' me, you don't gotta deny it
Baby, you gon' make me overnight it (Oh)
Tell me, are you down?
If you're down, don't hide it (Yeah)
Feelin' me, you don't gotta deny it (Yeah)
Baby, you gon' make me overnight it
Tell me, are you down? (Tell me, yeah, yeah)

Tell me where your love lies (Tell me where your love lies)
Waste the day and spend the night (Waste the day, spend the night, no)
Underneath the sunrise (Underneath the sunrise)
Show me where your love lie (Tell me where your love lie)
Tell me where your love lies (Show me where your love lie)
Waste the day and spend the night (Yeah, yeah)
Underneath the sunrise (Ooh)
Show me where your love lie",
88,89,"""One Thing Right""",Marshmello and Kane Brown,"39 ContributorsOne Thing Right Lyrics“One Thing Right” is a first collaboration between Marshmello and Kane Brown and also marks Marshmello’s first collaboration with a country artist. The song primarily revolves around the idea that even though… Read More 
I've cheated and I’ve lied
I've broke down and I've cried
I’ve got nothing to hide no more
I've loved and I've hurt
Broken people down with words
More grace than I deserve, for sure

Known to be crazy, known to be wild
Mama had herself a little devilish child
Ain't no stranger to the troubles at my door

I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right
Been the kinda guy girls' mamas don’t like
Runnin’ with the wrong crowd on the wrong nights
'Cause I’ve been wrong about a million times
But I got one thing right, you

(Baby, I got one thing right)
Mmm
(Baby, I got one thing right)
Yeah, I got you
(Baby, I got one thing right)
I got one thing right

You saw right through my pain
Kept us patient while I changed
Never even crossed your mind to walk away (To walk away)

When I was gettin' crazy, reckless, and wild
Actin' like my mama's little devilish child
It took a heart like yours to find its place (Find its place)

I’ve been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right
Been the kinda guy girls' mamas don't like
Runnin' with the wrong crowd on the wrong nights
'Cause I've been wrong about a million times
But I got one thing right, you

(Baby, I got one thing right)
Oh
(Baby, I got one thing right)
Yeah, I got you
(Baby, I got one thing right)
I got one thing right

I've been wrong about a million times
But I got one thing right, I got one thing right

I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right (I got one thing right)
Been the kinda guy girls mamas don't like
Runnin' with the wrong crowd on the wrong nights
'Cause I've been wrong about a million times
But I got one thing right, you

(Baby, I got one thing right)
Oh
(Baby, I got one thing right)
Yeah, I got you
(Baby, I got one thing right)
I got one thing right
I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right (I got one thing right)",
89,90,"""Cash Shit""",Megan Thee Stallion featuring DaBaby,"48 ContributorsCash Shit LyricsReleased on Megan Thee Stallion’s debut mixtape Fever, the hit “Cash Shit” is the first of the numerous collaborations between Megan and Charlotte, North Carolina rapper Dababy.
Over a very simple beat… Read More 
Real hot girl shit
Yeah, I'm in my bag, but I'm in his too
And that's why every time you see me, I got some new shoes
Ah, mwah, ayy, look
Lil Ju made this beat

Bitch, I'm a star, got these niggas wishin'
He say he hungry, this pussy the kitchen
Yeah, that's my dawg, he gon' sit down and listen
Call him a trick and he don't get off', hold up
Bitch, I'm a star, got these niggas wishin'
He say he hungry, this pussy the kitchen
Yeah, that's my dawg, he gon' sit down and listen
Call him a trick and he don't get offended
He know he giving his money to Megan
He know it's very expensive to date me
Told him go put my name on that account
Because when I need money, I ain't tryna, hold up
He know he giving his money to Megan
He know it's very expensive to date me
Told him go put my name on that account
Because when I need money, I ain't tryna wait

I can't be fucked with, no
Ho, you can't touch this, ayy
Bitch, I do rich shit, huh
My money thick thick, ayy
Walk with a limp, limp, huh
I'm on some pimp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, huh
I'm in my bag, bitch, huh
I'm on your ass, bitch, huh
I'm in that new new shit
You on that last year, huh
Bitch, I do pimp shit, huh
Ho, you on simp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, ah

You know why these bitches love me? (Why?)
'Cause Baby don't give a fuck (What you do?)
I be fixin' her weave while she suckin' my dick
Pull it out, then I tittyfuck (Uh, uh)
I fuck her from the back and she nasty, killin' her
Know how I give it up (Yeah, yeah)
I be cool on 'em, bitch, ain't no pressure (Uh-uh)
'Til I met this lil' freak, her name Megan (Ooh)
This lil' thing here a stallion, look how she walk
Look how she talk, she sexy (Mwah)
I like when they pretty and ghetto (Uh-huh)
Type of bitch that don't even say hello (Yeah, yeah)
And whenever we fuck, she be fuckin' me back
Put her in the headlock with my elbow (Mmh)
Now she done reversed it
Got up on the dick and ride the shit like a Camaro, uh

I can't be fucked with, no
Ho, you can't touch this, ayy
Bitch, I do rich shit, huh
My money thick thick, ayy
Walk with a limp, limp, huh
I'm on some pimp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, huh
I'm in my bag, bitch, huh
I'm on your ass, bitch, huh
I'm in that new new shit
You on that last year, huh
Bitch, I do pimp shit, huh
Ho, you on simp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, ah (Hey, hey, look)

I don't be stressin' 'bout none of these niggas
When they be talkin', I don't even listen
Tellin' me secrets, I probably forget it
But I'ma tune in when he say he gon' lick it
He told 'em send me a pic 'cause he miss me
I told him send me a stack if he really
I don't be trusting these tricks 'cause they tricky
Send him a pic of somebody else titties
I'm a finesser and I'm a fly dresser
Move to the top floor and flew in my dresser
My bitches hustle, make money together
Your bitches birds and they flockin' together
I can't decide if I want the new Louis
Dapper Dan yellow, I'm always in Gucci
Your mama don't bring your dad to the mall
'Cause when he be in there she know he be choosin'

I can't be fucked with, no
Ho, you can't touch this, ayy
Bitch, I do rich shit, huh
My money thick thick, ayy
Walk with a limp, limp, huh
I'm on some pimp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, huh
I'm in my bag, bitch, huh
I'm on your ass, bitch, huh
I'm in that new new shit
You on that last year, huh
Bitch, I do pimp shit, huh
Ho, you on simp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, ah",
