Unnamed: 0,No.,Title,Artist(s),lyrics,genres
69,70,"""Evil Woman""",Electric Light Orchestra,"42 ContributorsEvil Woman LyricsAfter finishing “Face The Music” Jeff Lynne listened to the album and in his opinion there was no good single. According to an interview with the RollingStone magazine, it was the quickest song he ever wrote… Read More 
You made a fool of me
But them broken dreams have got to end

Hey woman, you got the blues
'Cause you ain't got no one else to use
There's an open road that leads nowhere
So just make some miles between here and there
There's a hole in my head where the rain comes in
You took my body and played to win
Ha, ha, woman, it's a cryin' shame
But you ain't got nobody else to blame

Evil woman
Evil woman
Evil woman
Evil woman

Rolled in from another town
Hit some gold, too hot to settle down
But a fool and his money soon go separate ways
You found a fool lyin' in a daze
Ha, ha, woman, what you gonna do?
You destroyed all the virtues that the Lord gave you
It's so good that you're feeling pain
But you better get your face on board the very next train
(Hey, hey-hey-hey)

Evil woman
Evil woman
Evil woman (You're an evil woman)
Evil woman

Hey, hey-hey-hey
Hey, hey-hey-hey
Hey, hey-hey

Evil woman
Evil woman
Evil woman (You're an evil woman)
Evil woman

Evil woman, how you done me wrong
But now you're tryin' to wail a different song
Ha, ha, funny how you broke me up
You made the wine, now you drink the cup
I came runnin' every time you cried
Thought I saw love smilin' in your eyes
Ha, ha, very nice to know
That you ain't got no place left to go
(Oh, oh-oh-oh)

Evil woman
Evil woman
Evil woman (You're an evil woman)
Evil woman
Evil woman
Evil woman (You're an evil woman)
Evil woman (Such an evil woman)
Evil woman (You're an evil woman)
Evil woman (Such an evil woman)
Evil woman (You're an evil woman)
Evil woman (Such an evil woman)","classic rock, Progressive rock, rock, 70s, british"
70,71,"""Wham Bam""",Silver,"30 ContributorsTranslationsPortuguêsWham Bam Shang-A-Lang Lyrics“Wham Bam Shang-A-Lang” (alternatively titled “Wham Bam”) is a song by American country rock band Silver, released as the lead single from their self-titled album in 1976. The lyrics describe a love that is… Read More 
Starry nights, sunny days
I always thought that love should be that way
Then comes a time that you're ridden with doubt
You've loved all you can and now you're all loved out
Ooh, ooh, baby, we've been a long, long way
And who's to say where we'll be tomorrow?
Well, my heart says no, but my mind says it's so
That we got a love, is it a love to stay?

We got a wham bam shang-a-lang
And a sha-la-la-la-la-la thing
Wham bam shang-a-lang
And a sha-la-la-la-la-la thing

Looking at you, I wanted to say
I think a little emotion goes a long, long way
Careful now, don't get caught in your dreams
Look out, baby, this is not what it seems
Ooh, ooh, baby, you've been so good to me
But please don't make it what it's not
Well, I thought we agreed on what we need
So listen to me, I'll tell you what we've got

We got a wham bam shang-a-lang
And a sha-la-la-la-la-la thing
Wham bam shang-a-lang
And a sha-la-la-la-la-la thing

I think you're seein' what I've been sayin'
'Cause I hear you singin' to the tune I'm playin'
Now that it's said and we both understand
Let's say our goodbyes before it gets out of hand
Bye, bye, baby, I'd really like to stay
But we'll remember the best time in our life

We had a wham bam shang-a-lang
And a sha-la-la-la-la-la thing
Wham bam shang-a-lang
And a sha-la-la-la-la-la thing
Wham bam shang-a-lang
And a sha-la-la-la-la-la thing
Wham bam shang-a-lang","rock, hard rock, punk, Drum and bass, norwegian"
71,72,"""I'm Easy""",Keith Carradine,"4 ContributorsI’m Easy LyricsThe Jim Croce sounding song was written and sung by actor turned singer Keith Carradine in 1976, hitting the top 20 on the Billboard charts.

The song was written for the film in which Carradine starred… Read More {Intro}
It's not my way to love you
Just when no one's looking
It's not my way to take
Your hand if I'm not sure
It's not my way to let you see
What's going on inside of me
When it's a love you
Won't be needing, you're not free
Please stop pulling at my sleeve
If you're just playing
If you won't take the things
You make me want to give
I never cared too much for games
And this one's driving me insane
You're not half as free
To wander as you claim
But I'm easy, yeah, I'm easy
Give the word, I'll play your game
As though that's how it ought to be
Because I'm easy

Don't lead me on
If there's nowhere
For you to take me
If loving you will have
To be a sometime thing
I can't put bars on my insides
My love is something I can't hide
It still hurts when I recall
The times I've tried
I'm easy, yeah I'm easy
Take my hand and pull me down
I won't put up any fight
Because I'm easy
Don't do me favors
Let me watch you from a distance
Cause when you're near
I find it hard to keep my head
When your eyes throw light at mine
It's enough to change my mind
Make me leave my
Cautious words and ways behind

That's why I'm easy, yeah, I'm easy
Say you want me, I'll come running
Without taking time to think
Because I'm easy
Take my hand and pull me down
I won't put up any fight
Because I'm easy
Yeah, I'm easy
Give the word, I'll play your game
As though that's how it ought to be
Because I'm easy","country, Soundtrack, 70s, soft rock, Guilty Pleasures"
72,73,"""Wake Up Everybody""",Harold Melvin & the Blue Notes,"20 ContributorsWake Up Everybody Lyrics“Wake Up Everybody” is the title track from American R&B group Harold Melvin & the Blue Notes album Wake Up Everybody, released in November of 1975. The song features Teddy Pendergrass on vocals and the… Read More 
Wake up, everybody
No more sleepin' in bed
No more backward thinkin'
Time for thinkin' ahead
The world has changed so very much
From what it used to be
There is so much hatred
War and poverty
Woah, oh

Wake up all the teachers
Time to teach a new way
Maybe then they'll listen
To whatcha have to say
'Cause they're the ones who's comin' up
And the world is in their hands
When you teach the children
Teach 'em the very best you can

The world won't get no better
If we just let it be, na, na, na, na, na, na
The world won't get no better
We gotta change it, yeah
Just you and me

Wake up all the doctors
Make the old people well
'Cause they're the ones who suffer
And who catch all the hell
But they don't have so very long
Before their judgment day
So won't'cha make them happy
Before they pass away

Wake up all the builders
Time to build a new land
I know we can do it
If we all lend a hand
The only thing we have to do
Is put it in our minds
Surely things will work out
They do it every time

The world won't get no better
If we just let it be, na, na, na, na, na, na
The world won't get no better
We gotta change it, yeah
Just you and me

Change it, yeah (Change it, yeah)
Just you and me
Change it, yeah (Change it, yeah)
Can't do it alone (Can't do it alone)
Need some help, y'all (Y'all)
Can't do it alone (Can't do it alone)
Yeah (yeah)
Wake up, everybody
Wake up, everybody
Need a little help, y'all (Yes I do)
Need a little help (Say it boy)
Need some y'all
Change the world
From what it used to be
Yeah, can't do it alone (Can't do it alone)
Need some help, yeah (Need some help, yeah)
Wake up, everybody
Get up, get up, get up, get up
Wake up
Come on, come on
Wake up, everybody
Teach a new way
Maybe then they'll listen
To what you have to say
Wake up, everybody
No more sleepin' in bed
No more backward thinkin'
Time for thinkin' ahead
Come on, now
Wake up, everybody
I'm talkin' 'bout the dope pusher
Stop pushin' that dope
Dope users
Stop usin' the dope
Wake up, yeah
Oh my, hey, hey
Wonder what you tell me now (Wonder what you tell me now)
False lyin'
False preachin', yeah, yeah
False teachin', oh yeah
Wake up, y'all
Come on
You preachers
Start preachin' what you teach
Teach the truth
Wake up, preachers
All liars (All liars)
Politicians
Stop lyin' (Stop lyin')
Oh, oh, oh, oh lord, my lord, my lord
Well, why don't somebody help the poor people?
Yeah, help the babies, yeah
Help the babies
You businessmen
Stop cheatin' (Stop cheatin')
Start treatin' (Start treatin')
Stop cheatin' (Stop cheatin')
Wake up, yeah
Wake up, yeah
Wake up, yeah
Wake up, yeah
Yeah, yeah
Now it don't matter
What race, creed or color
Everybody, we need each other
Wake up, everybody
Well, you see
We need
Wake up, everybody
We need (Come on now)
Wake up everbody
No more sleepin' in bed
No more backward thinkin'
Time for thinkin' ahead
Wake up all you teachers
Start to teach a new way
They're the ones that suffer
Each and every day
Teach the children
Teach the babies (Teach the babies)
Teach the children (Teach the children)
Teach the babies
Teach the children
Teach the babies
They're the ones who's coming up
In the world, in the world","soul, 70s, philly soul, oldies, rnb"
73,74,"""Summer""",War,"8 ContributorsSummer Lyrics
Ridin' 'round town with all the windows down
Eight track playin' all your favorite sounds
The rhythm of the bongos fill the park
The street musicians tryin' to get a start

'Cause it's summer
Summertime is here
Yes, it's summer
My time of year
Yes, it's summer
My time of year

Stretched out on a blanket in the sand (Ooh, ooh, ooh, ooh, ooh)
Kids of all ages diggin' Disneyland (Ooh, ooh, ooh, ooh, ooh)
Rappin' on the C.B. radio in your van (Ooh, ooh, ooh, ooh, ooh)
We'll give a big ""10-4"" to the truckin' man

'Cause it's summer
Summertime is here
Yes, it's summer
My time of year

In Atlantic City or out in Malibu (Ooh, ooh, ooh, ooh, ooh)
Or anywhere between, I'm telling you (Ooh, ooh, ooh, ooh, ooh)
When you feel those balmy breezes on your face (Ooh, ooh, ooh, ooh, ooh)
Summertime is the best time, any place (Oh yeah)

'Cause it's summer
Summertime is here
Yes, it's summer
My time of year (Oh, oh)

'Cause it's summer (Summertime is here)
Summertime is here (Yeah)
Yes, it's summer
My time of year","funk, soul, black metal, classic rock, rock"
74,75,"""Let Her In""",John Travolta,"5 ContributorsLet Her In LyricsI'm different today, hey-hey
Somethin' she said has stuck in my head
And I can't get away
Gonna let her in
Gonna let her in, um-hmm
Gonna let her in my life
You know what I find, I find
A look at her face and there isn't a trace
Of doubt in my mind
Gonna let her in
Gonna let her in, um-hmm
Gonna let her in my life
Let her in my life
Gonna open up
After so long
Gonna open up
After so long
With my feet stuck on the ground
And my head against the wall
I've been called
And I can't answer why, why-hy
Somethin' inside and it can't be denied
And I'm ready to try

Gonna let her in
Gonna let her in, um-hmm
Gonna let her in my life
Gonna let her in
Gonna let her in, um-hmm
Gonna let her in my life
Let her in my life
Gonna let her in, woah-woah
Gonna let her in my life
Let her in my li-fe
Gonna let her in, woah-woah
Gonna let her in my life
Let her in my li-fe","Soundtrack, pop, oldies, 70s, grease"
75,76,"""Fox on the Run""",Sweet,"34 ContributorsFox on the Run Lyrics“Fox On the Run” exists in two versions. One was included on the European edition of Desolation Boulevard, while the other version was released as the second and last single to support the US edition off… Read More 
I don't wanna know your name
'Cause you don't look the same
The way you did before
Okay, you think you got a pretty face
But the rest of you is out of place
You looked alright before

Fox on the run
You scream and everybody comes a-running
Take a run and hide yourself away
Foxy is on the run
F-foxy
Fox on the run
And hide away

You, you talk about just every band
But the names you drop are second-hand (second-hand)
I've heard it all before
I don't wanna know your name
'Cause you don't look the same
The way you did before

Fox on the run
You scream and everybody comes a-running
Take a run and hide yourself away
Fox is on the run
F-foxy
Fox on the run
And hide away

F-foxy
Fox on the run
You scream and everybody comes a-running
Take a run and hide yourself away
Fox is on the run
F-foxy
Fox on the run
And hide away
(Fox on the run)
(Fox on the run)
(Fox on the run)
(Fox)","glam rock, classic rock, 70s, hard rock, rock"
76,77,"""Rhiannon""",Fleetwood Mac,"54 ContributorsRhiannon LyricsFleetwood Mac’s singer Stevie Nicks' signature song, one of the many classic hits produced by the group in the mid ‘70s, constantly voted as one of the top all time 500. Based on the story of a legendary old… Read More 
Rhiannon rings like a bell through the night
And wouldn't you love to love her?
Takes to the sky like a bird in flight
And who will be her lover?

All your life you've never seen
Woman taken by the wind
Would you stay if she promised you heaven?
Will you ever win?

She is like a cat in the dark
And then she is the darkness
She rules her life like a fine skylark
And when the sky is starless 

All your life you've never seen
Woman taken by the wind
Would you stay if she promised you heaven?
Will you ever win?
Will you ever win?

Rhiannon
Rhiannon
Rhiannon
Rhiannon

She rings like a bell through the night
And wouldn't you love to love her?
She rules her life like a bird in flight
And who will be her lover?

All your life you've never seen
Woman taken by the wind
Would you stay if she promised you heaven?
Will you ever win?
Will you ever win?

Rhiannon
Rhiannon
Rhiannon
Taken by, taken by the sky
(Ah-ah)
Taken by, taken by the sky
(Ah-ah)
Taken by, taken by the sky
(Ah-ah)


Dreams unwind
Love's a state of mind
Dreams unwind
Love's a state of mind","classic rock, rock, 70s, blues, pop"
77,78,"""Got to Get You into My Life""",The Beatles,"60 ContributorsTranslationsEspañolGot to Get You into My Life LyricsVia Rolling Stone:

A drug song masquerading as a love song, “Got to Get You Into My Life” was written after McCartney’s first experiments with marijuana. “It’s actually an ode to pot,” he explained, “like… Read More 
I was alone, I took a ride
I didn't know what I would find there
Another road where maybe I
Could see another kind of mind there

Ooh, then I suddenly see you
Ooh, did I tell you I need you
Every single day of my life?

You didn't run, you didn't lie
You knew I wanted just to hold you
And had you gone, you knew in time
We'd meet again, for I had told you

Ooh, you were meant to be near me
Ooh, and I want you to hear me
Say we'll be together every day

Got to get you into my life

What can I do, what can I be?
When I'm with you, I want to stay there
If I'm true, I'll never leave
And if I do, I know the way there

Ooh, then I suddenly see you
Ooh, did I tell you I need you
Every single day of my life?

Got to get you into my life
I've got to get you into my life

I was alone, I took a ride
I didn't know what I would find there
Another road where maybe I
Could see another kind of mind there
And suddenly, I see you
Did I tell you I need you?
Every single day of my life?","classic rock, rock, british, 60s, pop"
78,79,"""Fanny (Be Tender with My Love)""",Bee Gees,"12 ContributorsFanny (Be Tender with My Love) LyricsFirst I rise
Then I fall
Seems like you don't want
The love of this man at all
And it's sure been a lonely time
Right up to the time I met you
So if you take a love like mine
Ooh, be tender with my love
You know how easy it is to hurt me
Fanny, be tender with my love
'Cause it's all that I've got
And my love won't desert me
So you say to yourself
""Boy,  you're out of your brain
Do you think I'm gonna stand here
All night in the rain?""
And it's the start of a love affair
The moment when I first met you
And if you want, I'll take you there
Ooh, be tender with my love
You know how easy it is to hurt me
Fanny, be tender with my love
'Cause it's all that I've got
And my love won't desert me
Ooh, ooh

With my love
Our love will seal it together
Oh, with our love
You made a promise
You'll always love me forever
Ah
Be tender with my love
You know how easy it is to break me
Fanny, be tender with my love
'Cause it's all that I've got
And my love won't forsake me
But be tender with my love (Tender, tender, with my love)
You know how easy it is to break me (Ooh)
Fanny, be tender with my love (Be tender, tender, with my love)
'Cause it's all that I've got
And my love won't forsake me
Be tender with my love (Tender, tender, with my love)
You know how easy it is to hurt me (Ah, yeah, ah)
Fanny, be tender with my love (Tender, tender, with my love)
'Cause it's all that I've got
And my love won't desert me (Ooh, tender, tender)
Ooh, ah

Be tender with my love (Tender, tender, with my love)
You know how easy it is to break me (Ooh)
Fanny, be tender with my love (Tender, tender, with my love)
'Cause it's all that I've got
And my love won't desert me
Be tender with my love (Tender, tender, with my love)
You know how easy it is to hurt me (Ooh)
Fanny, be tender with my love (Tender, tender)
'Cause it's all that I've got
And my love won't desert me (Ah)
Be tender with my love (Be tender, tender, with my love)
You know how easy it is to hurt me (Ooh)
Fanny, be tender with my love","Disco, pop, 70s, classic rock, oldies"
79,80,"""Getaway""","Earth, Wind & Fire","14 ContributorsGetaway LyricsGetaway
Let's leave today
Let's getaway
So you say you tried
But you just can't find the pleasure
People around you givin' you pressure
Try to resist all the hurt that's all around you
If you taste it, it will haunt you
So come, take me by the hand
We'll leave this troubled land
I know we can, I know we can, I know we can, I know we can
Getaway
Let's leave today
Let's getaway
Watch for the signs
That lead in the right direction
Not to heed them is a bad reflection
They'll show you the way
To what you have been seeking
To ignore them you're only cheating
So come, take me by the hand
We'll leave this troubled land
I know we can getaway
Getaway

Lay awake every night
'Til the sun comes up in the morning
Nothing exciting, it all seems boring
Make up your mind which way to go about it
To your road, you just don't doubt it
So come, take me by the hand
We'll leave this troubled land
I know we can, I know we can, I know we can, I know we can
Getaway
Let's leave today
Let's getaway
Let's leave today
Let's getaway
Let's getaway
Let's leave today
Let's getaway
Getaway, leave today, getaway, yeah, yeah, yeah, yeah
Getaway, leave today, yeah, yeah, yeah, yeah, yeah, yeah, yeah","funk, soul, Disco, 70s, rnb"
80,81,"""She's Gone""",Daryl Hall & John Oates,"20 ContributorsShe’s Gone Lyrics
Ooh, ooh
Ooh, ooh

Everybody's high on consolation
Everybody's trying to tell me what is right for me, yeah
My daddy tried to bore me with a sermon
But it's plain to see that they can't  comfort me

Sorry, Charlie, for the imposition
I think I got it Got it, I got the strength to carry on, oh yeah
I need a drink and a quick decision
Now it's up to me, ooh, what will be

She's gone,  she's gone
Oh I, oh I
I better learn how to face it
She's gone, she's gone
Oh I, oh I
I'd pay the devil to replace her
She's gone, and she's gone
Oh why, what went wrong?

Get up in the morning, look in the mirror
And one less toothbrush hanging in the stand, yeah
My face ain't looking any younger
Now I can see love taken her toll on me

She's gone,  she's gone
Oh I, oh I
I better learn how to face it
She's gone, she's gone
Oh I, oh I
I'd pay the devil to replace her
She's gone, and she's gone
Oh why, what went wrong?
Oh, oh


Think I'll spend eternity in the city
Let the carbon and monoxide choke my thoughts away, yeah
And pretty bodies help dissolve the memories
They can never be what she was was to  me

She's gone,  she's gone
Oh I, oh I
I better learn how to face it
She's gone, and she's gone
Oh I, oh I
I'd pay the devil to replace her
She's gone, and she's gone
Oh why, what went wrong?
Oh, oh


She's gone whoa whoa I
I better learn how to face it
She's gone, she's gone
I can't believe that she's gone
Oh I, I'd pay the devil to replace her
She's gone whoa whoa I
Oh I, I better learn how to face it
She's gone, she's gone
I can't believe that she's gone
Oh I, I'd pay the devil to replace her
She's gone, she's gone
She's gone, she's gone
She's gone, she's gone
She's gone, she's gone
She's gone, (And she- and she's she is)
She's gone, she's gone","80s, pop, soft rock, classic rock, rock"
81,82,"""Still the One""",Orleans,"10 ContributorsStill the One Lyrics
We've been together since way back when
Sometimes I never want to see you again
But I want you to know, after all these years
You're still the one I want whispering in my ear

You're still the one I want to talk to in bed
Still the one that turns my head
We're still having fun and you're still the one

I looked at your face every day
But I never saw it 'til I went away
When winter came, I just wanted to go (Wanted to go)
Deep in the desert, I longed for the snow

You're still the one that makes me laugh
Still the one that's my better half
We're still having fun and you're still the one
You're still the one that makes me strong
Still the one I want to take along
We're still having fun and you're still the one
Yes, you are

Ooh
Ooh

Changing, our love is going gold
Even though we grow old, it grows new

You're still the one that I love to touch
Still the one and I can't get enough
We're still having fun and you're still the one
You're still the one who can scratch my itch
(You're) Still the one that I wouldn't switch
We're still having fun and you're still the one
You are still the one that makes me shout
Still the one that I dream about
We're still having fun and you're still the one
You are still the one
You're still the one
We're still having fun and you're still the one","classic rock, soft rock, 70s, rock, pop"
82,83,"""You're My Best Friend""",Queen,"53 ContributorsTranslationsEspañolTürkçeYou’re My Best Friend Lyrics“You’re My Best Friend” was written by the band’s bass player, John Deacon, who has also written their mega-hit “Another One Bites the Dust”. Deacon composed this love song for his new wife, Veronica Tetzlaff… Read More 

Ooh, you make me live
Whatever this world can give to me
It's you, you're all I see
Ooh, you make me live now, honey
Ooh, you make me live

Oh, you're the best friend that I ever had
Been with you such a long time
You're my sunshine
And I want you to know
That my feelings are true
I really love you

(Ooh) Oh, you're my best friend

Ooh, you make me live

Ooh, I've been wandering round (Round)
But still come back to you
(Ooh, still come back to you)
In rain or shine, you've stood by me girl (Girl)
I'm happy at home
(I'm happy, happy at home)

You're my best friend

Ooh, you make me live
Whenever this world is cruel to me
I got you to help me forgive
Ooh, you make me live now, honey
Ooh, you make me live

Oh, you're the first one
When things turn out bad
You know I'll never be lonely
You're my only one
And I love the things
I really love the things that you do

Oh, you're my best friend (Oh)


Ooh, you make me live
(Live, live, live)
I'm happy at home

You're my best friend
Oh, you're my best friend

Ooh, you make me live, ooh
Ooh, you're my best friend","classic rock, rock, hard rock, glam rock, 80s"
83,84,"""With Your Love""",Jefferson Starship,"8 ContributorsWith Your Love Lyrics
Don't know what's happened to me since I met you
Feel like I'm falling in love since I met you

I got to know what you doing
Doing to me with your love
(With your love)
What you doing, doing to me with your love
(With your love)
What you doing, doing to me with your love
(With your love)
What you doing, baby
It feels so good, whatever it is

Knew from the start
It had to be you
You got my heart
I don't know what I'm gonna do
With your love

Heaven sent a sign that sent you
I'm going out of my mind since I met you

I got to know what you doing
Doing to me with your love
(With your love)
What you doing, doing to me with your love
(With your love)
What you doing, doing to me with your love
(With your love)
What you doing, baby
It feels so good, whatever it is

Whatever it is and
Whatever it's called
I know that it's you
I can't help gettin' involved
With your love
Baby, sweet baby

(With your love)
(With your love)
(With your love)

Whatever you did to me
Well, you sure did it good
My heart's filled with loving
And I knew that it would
With your love

Don't know what's happened to me since I met you
I feel like I'm falling in love since I met you

I got to know what you doing
Doing to me with your love
(With your love)
What you doing, doing to me with your love
(With your love)
What you doing, doing to me with your love
(With your love)
What you doing, baby
It feels so good, whatever it is

Knew from the start
It had to be you
You got my heart
I don't know what I'm gonna do
With your love

Baby, sweet baby
Ohhh
Woo ooh woo ooh ooh","classic rock, rock, psychedelic, 70s, 80s"
84,85,"""Slow Ride""",Foghat,"22 ContributorsSlow Ride Lyrics
Woo!
Slow ride, take it easy
Slow ride, take it easy
Slow ride, take it easy
Slow ride, take it easy
Slow ride, take it easy

I'm in the mood
The rhythm is right
Move to the music
We can roll all night

Ooh, slow ride
Ooh, ooh

Slow ride, take it easy
Slow ride, take it easy

Slow down, go down
Got to get your lovin' one more time
Hold me, roll me
Slow ridin' woman, you're so fine

Woo!

I'm in the mood
The rhythm is right
Move to the music, yeah
We can roll all night, yeah

Ooh-ooh

Slow ride, take it easy
Slow ride, take it easy

Slow down, go down
Got to get your lovin' one more time
Hold me, roll me
Slow ridin' woman, you're so fine

Slow ride, easy
Slow ride, sleazy
Slow ride, easy
Slow ride, sleazy

Slow down, go down
Got to get your lovin' one more time
Hold me, roll me
Slow ridin' woman, you're so fine

Slow ride, take it easy
Slow ride, take it easy

Slow down, go down
Slow down, go down

Ah, come on, baby
Take a slow ride with me
Come on, baby
Take a slow ride

Ah, feel good
Mmm, feels so good
I like it, yeah
I feel good
Oh, I feel all right

You know the rhythm is right
You know the rhythm is right
We've got to rock all night, mmm
We've got to rock all night
You know the rhythm is right, yeah
We've got to rock all night
You know the rhythm is right
We've got to rock all night
Whoa, come all night

Woo, yeah, woo
Your flamin' heart
Your flamin' heart
Your flamin' heart
Your flamin' heart

Wow!
Woo!
Woo!
Wow!
Wow!
Whoa
Whoa
Woo
Wow! Woo!
Slow ride!
Wah-how-how, yeah","classic rock, hard rock, rock, 70s, Southern Rock"
85,86,"""Who'd She Coo?""",Ohio Players,"5 ContributorsWho’d She Coo? LyricsAre you ready
Do what you wanna do
Do what you wanna do
We don't care what you do
Just as long as you
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Who'd she coo?
Who'd she coo?
Who'd she coo?

Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Who'd she coo?
Who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?

Who'd she coo?
Who'd she coo?
Everybody, everybody do it
Everybody do it, do the, who'd she coo?
Who'd she coo?","funk, soul, 70s, Disco, rhythm and blues"
86,87,"""The Boys Are Back in Town""",Thin Lizzy,"45 ContributorsThe Boys Are Back in Town LyricsThis track is the Irish hard rock band Thin Lizzy’s 1976 first top 10 hit song, which they would follow up with their arguably best hit “Whiskey in the Jar”.

It is from their sixth album Jailbreak, the… Read More 
Guess who just got back today?
Them wild-eyed boys that'd been away
Haven't changed, hadn't much to say
But man, I still think them cats are crazy
They were askin' if you were around
How you was, where you could be found
Told them you were livin' downtown
Drivin' all the old men crazy

The boys are back in town
The boys are back in town
(I said) The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town

You know that chick that used to dance a lot?
Every night, she'd be on the floor, shakin' what she's got
Man, when I tell ya she was cool, she was red hot
I mean she was steamin'
And that time over at Johnny's place
Well, this chick got up and she slapped Johnny's face
Man, we just fell about the place
If that chick don't wanna know, forget her

The boys are back in town
The boys are back in town
(I said) The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town

Spread the word around
Guess who's back in town
You spread the word around

Friday night, they'll be dressed to kill
Down at Dino's bar and grill
The drink will flow and blood will spill
And if the boys wanna fight, you better let 'em
That jukebox in the corner blastin' out my favourite song
The nights are gettin' warmer, it won't be long
Won't be long till summer comes
Now that the boys are here again

The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
The boys are back in town
(Spread the word around)
The boys are back in town
The boys are back in town
(The boys are back, the boys are back)


The boys are back in town again
Been hangin' down at Dino's
The boys are back in town again","hard rock, classic rock, rock, irish, heavy metal"
87,88,"""Walk Away from Love""",David Ruffin,"8 ContributorsWalk Away from Love Lyrics
(I'm gonna walk away from love
Gonna walk away, gonna walk away
I'm gonna walk away from love
Gonna walk away, gonna walk away
Gonna walk away, gonna walk away)

It's not that I don't love you
You know how much I do
And it's not that I've found someone
To take the place of you
It's just a fear that builds within me
Every time you touch my hand
And a dread that shakes my body
That even I don't understand

So I'm leaving (I'm leaving, yes I am)
This time I'm playing it smart (I'm leaving, yes I am)
I'm gonna walk away from love (Walk away from love)
Before love, breaks my heart
(I'm gonna walk away from love
Gonna walk away, gonna walk away
Gonna walk away, gonna walk away)

Ooo, you're clinging to me tighter
Than you ever have before, I don't understand it
But I know it's gonna take everything I've got
To keep walking out the door
But those arms you've got around me
Will let me go some day
And I'd rather leave you holding on
Than pushing me away

So I'm leaving, yes I am (I'm leaving, yes I am)
This time I'm playing it smart (I'm leaving, yes I am)
I'm gonna walk away from love (Walk away from love)
Before love, breaks my heart
(I'm gonna walk away from love
Gonna walk away, gonna walk away)


So I'm leaving, yes I am (I'm leaving, yes I am)
This time I'm playing it smart (I'm leaving, yes I am)
I'm gonna walk away from love (Walk away from love)
Before love, breaks my heart

Ooh baby
It's not that I don't love you (I'm gonna walk away from love)
You know how much I do (Gonna walk away, gonna walk away)
Oh baby (Gonna walk away, gonna walk away)
I'm leaving baby
This time I'm playing it smart (I'm gonna walk away from love)
Oh, don't break my heart (Gonna walk away, gonna walk away)
I'm walkin' away baby
(I'm gonna walk away from love)
Ooh, will you let me go someday, baby? (Gonna walk away, gonna walk away)
(Gonna walk away, gonna walk away)
I'd rather have you holdin' on, holdin' on' (I'm gonna walk away from love)
Oh, than pushin' me away, woohoo (Gonna walk away, gonna walk away)
Ooh wee, baby, yeah
So I'm leavin' (I'm gonna walk away from love)
I know you know, playin' it smart (Gonna walk away, gonna walk away)
Don't you break my heart, baby (Gonna walk away, gonna walk away)
I'm leavin' baby, yeah (I'm gonna walk away from love)
Ha ha, I don't wanna be the one to cry, no baby (Gonna walk away, gonna walk away)

And it's not that I've found someone new (I'm gonna walk away from love)
Oh, just to take the place of you (Gonna walk away, gonna walk away)
I've got to (Gonna walk away, gonna walk away)
I'm leavin' baby, whoo-hoo hoo (I'm gonna walk away from love)
Oh baby, I don't wanna do it, now (Gonna walk away, gonna walk away)
But I'm leavin'
This time I'm playin' it smart (I'm gonna walk away from love)
I'm gonna walk away from love (Gonna walk away, gonna walk away)
Before love breaks my heart (Gonna walk away, gonna walk away)","soul, motown, funk, rhythm and blues, rnb"
88,89,"""Baby, I Love Your Way (Live)""",Peter Frampton,"8 ContributorsBaby, I Love Your Way (Live) Lyrics
Thank you!

Shadows grow so long before my eyes
And they're moving across the page
Suddenly, the day turns into night
Far away from the city

But don't hesitate
'Cause your love won't wait, hey

Ooh, baby, I love your way, everyday
Wanna tell you I love your way, everyday
Wanna be with you night and day, hey

Moon appears to shine and light the sky
With the help of some fireflies
I wonder how they have the power to shine, shine, shine
I can see them under the pine

But don't hesitate
'Cause your love won't wait, hey

Ooh, baby, I love your way, everyday
Wanna tell you I love your way, ooh
Wanna be with you night and day, ooh yeah


Well, don't hesitate
'Cause your love won't wait

I can see the sunset in your eyes
Brown and gray, blue besides
Clouds are stalking islands in the sun
I wish I could buy one
Out of season

But don't hesitate
'Cause your love won't wait, hey

Ooh, baby, I love your way, everyday
Wanna tell you I love your way, ooh
Wanna be with you night and day
Ooh, baby, I love your way, everyday
Wanna tell you I love your way, ooh
Wanna be with you night and day, yeah","classic rock, rock, 70s, singer-songwriter, guitar"
