Unnamed: 0,No.,Title,Artist(s),lyrics,genres
59,60,"""That's the Way of the World""","Earth, Wind & Fire","22 ContributorsThat’s the Way of the World Lyrics
Hearts afire
Creates love desire
Take you high and higher
To the world you belong
Hearts afire
Creates love desire
High and higher
To your place on the throne

We've come together on this special day (Huh)
Sing a message loud and clear (Hmm, mm)
Looking back, we've touched on sorrowful days (Well!)
Future, past, they disappear (Haw, haaaw)

You will find (You will find)
Peace of mind (Yeah, ha)
If you look way down
In your heart and soul
Ahh, don't hesitate
'Cause the world seems cold
Stay young at heart
Ahh, 'cause you're never
Never old at heart (Never, never, never, never, never, never)
Oh, yeah, yeah, ha

That's the way (That's the way)
Of the world (Of the world)
Plant your flower (Gonna plant your flower)
And you grow a pearl (Heeey, ooh, ooh, ooh)
Child is born
With a heart of gold (Ooh, ah, ah, yeah)
Way of the world (Gonna plant your flower)
Makes his heart so cold
Oooh, ooh, ooh, ha, Lord
Can't you see me, y'all?
Say, hey
Hey, yeah, yeah, yeah
Mm, mm, mm, mm
Ahhh, luh


Hearts afire
Creates love desire
Take you high and higher
To the world you belong

Hearts afire
Love desire
High and higher
Yeah, yeah, yeah
Hearts afire
Love desire
High, higher
Mmm, mmm, mm, mm
Haw, haw

We've come together on this special day
Sing our message loud and clear (Ay, yah!)
Looking back, we've touched on sorrowful days
While future disappear

You will find (You will find)
Peace of mind (Ay, hey)
If you look way down
In your heart and soul
Ah, don't hesitate
'Cause the world seems cold
Stay young at heart ('Cause)
'Cause you're never, never, never, never, never, never, never
Ay, yee, ay, yee, ay, yee, yeah, ha

That's the way (Yaow!)
Of the world (Yaow! Hey, yeah!)
Plant your flowers
And you'll grow a pearl (Aaah, oooh)
Child is born (Child is born)
With a heart of gold
(Listen now with a heart of gold)
Way of the world (Way of the world)
Makes his heart so cold (Makes his heart so cold)

That love, that love
That love, that love
That love, that love
Th-...
Ooh, yeah!
Never!
Aaah, ah, ha, ah, ha
Well!
Uhhh, la, la, la
Don't you hear me now?
Don't you hear me now?
Lordy, won't you hear me now?
Lordy, won't you hear me now?!
Ay, yee, ay, yee, yeah!
Hearts afire (Hearts afire)
Love desire (Ohh, love desire)
High and higher
Aaah, oooh, ooh, oooh, hoo
Yeah
Yeah
Yeah
Hearts afire",
60,61,"""Lady""",Styx,"12 ContributorsLady LyricsStyx was written in 1972 by lead singer Dennis DeYoung as he sat down at the piano in his garage. (Source in video)
It originally premiered on Styx II, the–you guessed it–second album from the band.
The… Read More 
Lady, when you're with me I'm smiling
Give me all your love
Your hands build me up when I'm sinking
Touch me and my troubles all fade

Lady, from the moment I saw you
Standing all alone
You gave all the love that I needed
So shy, like a child who had grown

You're my lady of the morning
Love shines in your eyes
Sparkling, clear and lovely
You're my lady

Lady, turn me on when I'm lonely
Show me all your charms
Evenings when you lay down beside me
Take me gently into your arms

You're my Lady of the morning
Love shines in your eyes
Sparkling, clear and lovely
You're my lady

Lady of the morning
Love shines in your eyes
Sparkling, clear and lovely
You're my
Lady",
61,62,"""Bad Time""",Grand Funk,"6 ContributorsBad Time LyricsI'm in love with the girl that I'm talking about
I'm in love with the girl I can't live without
I'm in love but I sure picked a bad time
To be in love
To be in love
Well, let her be somebody else's queen
I don't want to know about it
There's too many others that know what I mean
And that's why I got to live without it
I'm in love with the girl I'm talking about
I'm in love with the girl I can't live without
I'm in love but I feel like I'm wearin' it out
I'm in love but I must have picked a bad time to be in love
A bad time to be in love
A bad time to be in love
A bad time to be in love
All the stories coming back to me
From my friends and the people I don't want to see
The things they say I know just couldn't be true
At least not until I hear it from you
'Cause I still love the little girl I'm talking about
I'm in love with the girl I can't live without
I'm in love but I feel like I'm wearin' it out
I'm in love but I must have picked a bad time to be in love
A bad time to be in love
A bad time to be in love
A bad time to be in love

You know that I love the little girl I'm talking about
I'm in love with the girl I can't live without
I'm in love but it feels like I'm wearin' it out
I'm in love but I must have picked a bad time to be in love
A bad time to be in love
A bad time to be in love
A bad time to be in love",
62,63,"""Only Women Bleed""",Alice Cooper,"17 ContributorsOnly Women Bleed Lyrics“Only Women Bleed” is the 5th track off Cooper’s 1975 album Welcome to My Nightmare. It was the lead single from the album, renamed to the less controversial “Only Women”, and became one of Cooper’s biggest… Read More 
Man got his woman to take his seed
He got the power, oh, she got the need
She spends her life through pleasing up her man
She feeds him dinner or anything she can
She cries alone at night too often
He smokes and drinks and don't come home at all

Only women bleed
Only women bleed
Only women bleed

Man makes your hair gray, he's your life's mistake
All you're really lookin' for's an even break
He lies right at you, you know you hate this game
Slaps you once in a while and you live in love and pain
She cries alone at night too often
He smokes and drinks and don't come home at all

Only women bleed
Only women bleed
Only women bleed

Man got his woman to take his seed
He got the power, oh, she got the need
She spends her life through pleasing up her man
She feeds him dinner or anything she can
She cries alone at night too often
He smokes and drinks and don't come home at all

Only women bleed
Only women bleed
Only women bleed

Black eyes all of the time
""Don't spend a dime"", ""Clean up this grime""
And you there, down on your knees
Begging me ""Please, come watch me bleed""

Only women bleed
Only women bleed
Only women bleed
Oh, only women bleed
Only women bleed
Only women bleed
Only women bleed

(Ah-ah-ahh)
(Ahh)",
63,64,"""Doctor's Orders""",Carol Douglas,"4 ContributorsDoctor’s Orders Lyrics“Doctor’s Orders” was originally sung by Sunny in 1974 which became a hit in the United Kingdom.
Carol Douglas‘ version peaked at #11 on the Billboard Hot 100, #2 on Billboard’s Disco Songs chart and #9 on… Read More 
:
(Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh)
Doctor's orders say there's only one thing for Me
Nothing He can do, 'cause only You can cure Me
It says in My condition love's the best physician
He's prescribed a potion full of warm emotion
Every day
A loving spoonful to be taken
It's the only way
To stop this empty heart of Mine from breaking
I won't get better until You're back again
He told Me, doctor's orders need Your loving arms to hold Me
Darling, now I know there is no doubt about it
I'm so fond of Your love, I can't live without it
You're away
But, please don't treat Me like a stranger
Doctor's orders say
One kiss from You and I am out of danger

:
(Ooh, ooh, ooh, ooh
Ooh, ooh, hey, hey, hey, hey)
Doctor's orders say there's only one thing for Me
Nothing He can do, 'cause only You can cure Me
It says in My condition God's My best physician
He's prescribed a potion full of warm emotion
I won't get better until You're back again
(Fade)",
64,65,"""Get Down Tonight""",KC and the Sunshine Band,"27 ContributorsGet Down Tonight LyricsGet Down Tonight topped the Billboard Hot 100 and Hot Soul Singles chart.
It also topped the Cashbox and Record World charts as well. In Canada, the song topped the CHUM and RPM Top Singles chart.
Baby, baby
Let's get together
Honey, honey, me and you
And do the things
Ah, do the things
That we like to do

Oh, do a little dance
Make a little love
Get down tonight, get down tonight
Do a little dance
Make a little love
Get down tonight, get down tonight

Baby, baby
I'll meet you
Same place, same time
Where we can all get together
And ease up our mind

Oh, do a little dance
Make a little love
Get down tonight, (Whoo) get down tonight (Hey)
Do a little dance
Make a little love
Get down tonight, get down tonight (Baby)


Oh, do a little dance
Make a little love
Get down tonight, (Whoo) get down tonight (Hey)
Do a little dance
Make a little love
Get down tonight (Whoo), get down tonight (Baby)


(Get down, get down)

Get down, get down, get down
Get down, get down tonight, baby (Oh-oh-oh-oh-oh-oh)
Get down, get down, get down
Get down, get down tonight, baby (Oh no-no-no-no-no)
Get down, get down, get down
Get down, get down tonight, baby (Oh-oh-oh-oh-oh-oh)
Get down, get down, get down
Get down, get down tonight, baby 
Get down, get down, get down
Get down, get down tonight, baby (Oh-oh-oh-oh-oh-oh)
Get down, get down, get down
Get down, get down tonight, baby (Come on, come on, come on child)
Get down, get down..",
65,66,"""One Man Woman/One Woman Man""",Paul Anka & Odia Coates,"8 ContributorsOne Man Woman / One Woman Man Lyrics
You caught me foolin' around
With somebody new
You caught me foolin' around
Now I'm losing you

'Cause you're a one man woman
You're a one man woman
You're a one man woman
But I'm a two timing man

The nights you left me alone
And you disappeared
The nights your voice on the phone
Said I'm waitin' here

'Cause I'm a one man woman
You're a one man woman
'Cause I'm a one man woman
But I'm a two timing man

Oh baby, you know I'm sorry
Oh sure, it's the same old story
I keep coming back And I let you
'Cause I'd rather forgive than forget you

Now I won't need no chains to tie me down
You lost you're way my fault
But now you've found that

'Cause I'm a one man woman
Yess, you're a one man woman
Oh, I'm a one man woman
But I'm a two timing man

I'm a one man woman
I'll be a one woman man
You're a one man woman
I'm a one woman man
Yes, you're a one man woman
You're a one woman man",
66,67,"""You Are So Beautiful""",Joe Cocker,"19 ContributorsYou Are So Beautiful LyricsWritten by Billy Preston, Bruce Fisher and Dennis Wilson, this song was first released in 1974 on Preston’s album The Kids & Me. Cocker’s heart-wrenching version also released in 1974 on the album “I Can… Read More 
You are so beautiful
To me
You are so beautiful
To me
Can't you see

You're everything I hoped for
You're everything I need
You are so beautiful to me
To me

You are so beautiful
To me
You are so beautiful
To me
Can't you see

You're everything I hoped for
You're everything I need
You are so beautiful to me",
67,68,"""Feel Like Makin' Love""",Bad Company,"15 ContributorsFeel Like Makin’ Love Lyrics“Feel Like Makin' Love” is a 1975 hit song by the British supergroup Bad Company. It reached #10 on the US Billboard Hot 100 and #20 on the UK Singles chart. VH1 called it the 78th greatest hard rock song of… Read More 
Baby, when I think about you, I think about love
Darlin', I don't live without you and your love
If I had, those golden dreams of my yesterday (Yesterday)
I would wrap you, in their heaven, but they lay dying (Dying, dying) on the way

Feel like makin'
Feel like makin' love
Feel like makin' love
Feel like makin' love
Feel like makin' love to you

Baby, if I think about you, I think about love
Darlin', if I live without you, I live without love
And if I had the sun and moon and they were shinin' (Shinin')
I would give you, both night and day, love satisfyin'

Feel like makin'
Feel like makin' love
Feel like makin' love
Feel like makin' love
Feel like makin' love to you


And if I had, those golden dreams of my yesterday (Yesterday)
I would wrap you in the heaven, but they lay dying (Dying, dying) on the way

Feel like makin'
Feel like makin' love
Feel like makin' love
Feel like makin' love
Feel like makin' love to you

Well, I feel like makin' love
Well, I feel like makin' love
Well, I feel like makin' love, woo
Feel like makin' love to you, yeah
Well, I feel like makin' love, yeah
Well, I feel like makin' love
Well, I feel like makin' love
Feel like makin' love to you, ooh
Well, I feel like makin' love, hmm, woo
Well, I feel like makin' love, yeah, yeah
Well, I feel like makin' love, yeah
Feel like makin' love to you, yeah, yeah
Yeah, feel like makin' love, love
Well, I feel like makin' love",
68,69,"""How Sweet It Is (To Be Loved by You)""",James Taylor,"11 ContributorsHow Sweet It Is (To Be Loved by You) Lyrics
How sweet it is to be loved by you
How sweet it is to be loved by you

I needed the shelter of someone's arms
There you were
I needed someone to understand my ups and downs
There you were
With sweet love and devotion
Deeply touching my emotion

I want to stop and thank you, baby
I want to stop and thank you, baby, yes, I do
How sweet it is to be loved by you, feels so fine
How sweet it is to be loved by you

I close my eyes at night
Wondering where would I be without you in my life
Everything I did was just a bore
Everywhere I went, it seems I'd been there before
But you brighten up for me all of my days
With a love so sweet in so many ways

I want to stop and thank you, baby
I just want to stop and thank you, baby, whoa, yes
How sweet it is to be loved by you
It's just like sugar sometimes
How sweet it is to be loved by you
Whoa, yeah

You were better to me than I was to myself
For me, there's you and there ain't nobody else

I want to stop and thank you, baby
I just want to stop and thank you, baby, oh, yes
How sweet it is to be loved by you
How sweet it is to be loved by you

Oh, now, how sweet it is to be loved by you
It's like jelly, baby, oh, now
How sweet it is to be loved by you
Just like honey to the bee, baby, yeah, now
How sweet it is to be loved by you
How sweet it is to be loved by you",
69,70,"""Dance with Me""",Orleans,"11 ContributorsDance with Me Lyrics
Dance with me
I want to be your partner
Can't you see?
The music is just starting
Night is calling and I am falling
Dance with me

Fantasy
Could never be so killing
I feel free
I hope that you are willing
Pick the beat up and kick your feet up
Dance with me

Let it lift you off the ground
Starry eyes and love is all around us
I can take you where you want to go
Oh, oh

Dance with me
I want to be your partner
Can't you see?
The music is just starting
Night is calling and I am falling
Dance with me

Let it lift you off the ground
Starry eyes and love is all around us
I can take you where you want to go
Oh, oh

Dance with me
I want to be your partner
Can't you see?
The music is just starting
Night is calling and I am falling
Dance with me",
70,71,"""Cut the Cake""",Average White Band,"3 ContributorsCut The Cake LyricsCUT THE CAKE-
Give me a little piece
Let me lick up the cream
CUT THE CAKE-
Well, just a little piece
Baby you know what I mean
CUT THE CAKE-
Give me a little piece
A little lovin' on the side
CUT THE CAKE-
I need a little piece
Just to keep me satisfied
Chorus
Gimme, gimme, gimme, gimme
Gimme gimme gimme gimme gimme that cake
Well it tastes so good don't pass it all around
Gimme, gimme, gimme, gimme
Gimme gimme gimme gimme gimme that cake
You got to cut it-down!
CUT THE CAKE-
Just a little piece
Of your sweet love
CUT THE CAKE-
Don't you know that I
Can't get enough
CUT THE CAKE-
Want you to know that I
Ain't a greedy man
CUT THE CAKE-
Don't you know that I'll
Do the best I can
Chorus
CUT THE CAKE-
Give me a little piece
Let me lick up the cream
CUT THE CAKE-
Well, just a little piece
Baby you know what I mean
CUT THE CAKE-
Give me a little piece
A little lovin' on the side
CUT THE CAKE-
I need a little piece
Just to keep me satisfied
Chorus
Gimme, gimme, gimme, gimme
Gimme gimme gimme gimme gimme that cake
Well it tastes so good don't pass it all around
Gimme, gimme, gimme, gimme
Gimme gimme gimme gimme gimme that cake
Never knew you cooked the way you do
Gimme, gimme, gimme, gimme
Gimme gimme gimme gimme gimme that cake
Tastes so good don't pass the recipe around
Gimme, gimme, gimme, gimme
Gimme gimme gimme gimme gimme that cake
You got to
Cut it-DOWN
Cut it-DOWN
Cut it-DOWN-cut the cake-please",
71,72,"""Never Can Say Goodbye""",Gloria Gaynor,"18 ContributorsNever Can Say Goodbye LyricsI never can say goodbye, no, no, no, I
I never can say goodbye
Every time I think I've had enough
And start heading for the door
There's a very strange vibration
Piercing me right to the core
It says, ""turn around you fool
You know you love him more and more""
Tell me why is it so
Don't want to let you go
Hey, I never can say goodbye, boy
Ooh baby, I never can say goodbye, no, no, no, hey
I never can say goodbye, oh no, I
I never can say goodbye
I keep thinking that our problems
Soon are all gonna work out
But there's that same unhappy feeling
And that anguish and that doubt
It's that same old dizzy hang-up
I can't do with you or without
Tell me why is it so
I don't want to let you go

Hey, I never can say goodbye, boy
Ooh baby, I never can say goodbye, no, no, no, ooh
Hey, I never can say goodbye, boy
Ooh baby, I never can say goodbye, no, no, no, no, no, no
Hey, I never can say goodbye, boy
No, no, no, baby, hey, I never can say goodbye, no, no, no
Please don't let me say goodbye
I just cannot say goodbye",
72,73,"""I Don't Like to Sleep Alone""",Paul Anka & Odia Coates,,
73,74,"""Morning Side of the Mountain""",Donny & Marie Osmond,"5 ContributorsMorning Side of the Mountain Lyrics There was a girl
 There was a boy
There was a girl, there was a boy
If they had met they might have found a world of joy
But he lived on the morning side of the mountain
And she lived on the twilight side of the hill
They never met, they never kissed
They will never know what happiness they've missed
'Cause he lived on the morningside of the mountain
And she lived on the twilight side of the hill
Both:
For love's a rose that never grows
Without the kiss of the morning dew
And every Jack must have a Jill
To know the thrill of a dream that comes true
And you and I are just like they
For all we know our love is just a kiss away
But you are on the morning side of the mountain
And you are on the twilight side of the hill
Both:
And you and I are just like they
For all we know our love is just a kiss away
But you are on the morning side of the mountain
And you are on the twilight side of the hill
There was a girl...
There was a boy...",
74,75,"""When Will I See You Again""",The Three Degrees,"18 ContributorsWhen Will I See You Again Lyrics
Ooh, ah
Ah, ooh, precious moments

When will I see you again?
When will we share precious moments?
Will I have to wait forever?
Will I have to suffer (Suffer)
And cry the whole night through?

When will I see you again?
When will our hearts beat together?
Are we in love or just friends?
Is this my beginning or is this the end? (Is this the end?)
When will I see you again?
(When will I see you again?)
When will I see you again, love?
Are we in love or just friends?
Is this my beginning or is this the end? (Is this the end?)
When will I see you again?

(When will I see you again?)
Sweet, sweet love of mine
(When will I see you again?)
Come on, come on
(When will I see you again?)
Tell me, yeah
(When will I see you again?)
My sweet lover, yeah
(When will I see you again?)
Ooh, yeah
(When will I see you again?)
Come on, come on
(When will I see you again?)
Come on, come on
(When will I see you again?)
Ooh ooh, yeah
(When will I see you again?)
(When will I see you again?)",
75,76,"""Get Down, Get Down (Get on the Floor)""",Joe Simon,"1 ContributorGet Down, Get Down (Get on the Floor) LyricsEverybody, won't you get on the floor
(Get on the floor and let the good time roll)
We're gonna Kung Fu bumpin' 'til it's time to go
(Get on the floor and let the good time roll)
Come on get down, get down (get down, get down)
Grab your partner and dance to the beat
(Get on the floor and let the good time roll) oh yeah
Let the music control your feet now
(Get on the floor and let the good time roll) oh yeah
Come on and party, baby
(Get down, get down) get down all night long
Baby, why don't ya
(Get down, get down) me and you
(Get down, get down) I know you're able
(Get down, get down) why don't you
Get on the floor and let the good time roll
Come on and let it roll
I feel the beat, I feel the heat
Everybody, won't you clap your hands and dance
(Get on the floor and let the good time roll) come on
All you gotta do is move your body, and shake what you can
Oh, baby (get on the floor and let the good time roll)
Oh, let me tell ya, you're lookin' good now
Come on, baby
(Get down, get down) get down
Come on and get down all the way, baby
(Get down, get down) I know you're able
(Get down, get down) don't put it off for later
(Get down, get down) why don't you
Get on the floor and let the good time roll

Everybody is lookin' good, now
(Get down on the floor and let the good time roll) oh yeah
And you're doin' that Kung Fu bumpin' like I know you could, now
(Get down on the floor and let the good time roll)
(Get down on the floor and let the good time roll) oh yeah
It ain't no harm, y'all
(Get down on the floor and let the good time roll)
It ain't no harm to do the bump
(Get down on the floor and let the good time roll)
But someone out there is doin' the devil bump
(Get down on the floor and let the good time roll) look out!
Go ahead and do your thing, baby
(Get down on the floor and let the good time roll) oh yeah
Come on and bump
(Get down on the floor and let the good time roll) oh baby
Come on and Kung Fu, Kung Fu, Kung Fu
(Get down on the floor and let the good time roll)
Kung Fu bumpin', now
(Get down on the floor and let the good time roll) oh yeah
Oh, you're doin' it tonight, baby
(Get down on the floor and let the good time roll) oh yeah
You got me feelin' good tonight, oh baby
(Get down on the floor and let the good time roll)
I ain't felt this good, oh honey
(Get down on the floor and let the good time roll)
Since I don't know when, good God almighty
(Get down on the floor and let the good time roll)

Might not, baby
(Get down on the floor and let the good time roll)
Oh honey, I might not feel this good again
(Get down on the floor and let the good time roll)
You see, that's why right now I'm gonna get out on the floor
(Get down on the floor and let the good time roll)
I'm gonna do my own thing tonight
(Get down on the floor and let the good time roll)
You see, somebody's doin' it like this
(Get down on the floor and let the good time roll)
Uh, ow (get down on the floor and let the good time roll)
Now, the cool cats are doin' it like this
(Get down on the floor and let the good time roll)
Ha-ha-ha... hey! Come on, come on, come on
(Get on the floor and let the good time roll)
Come on, come on, oh...",
76,77,"""I'm Sorry""",John Denver,"9 ContributorsI’m Sorry LyricsI’m Sorry topped the Billboard Hot 100, Hot Country Singles and Adult Contemporary chart in the fall of 1975.
It also peaked at #1 on the RPM Adult Contemporary Tracks chart in Canada & #4 on the Canadian… Read More 
It's cold here in the city
It always seems that way
And I've been thinking about you
Almost everyday
Thinking about the good times
Thinking about the rain
Thinking about how bad it feels
Alone again

I'm sorry for the way things are in China
I'm sorry things ain't what they used to be
But more than anything else, I'm sorry for myself
'Cause you're not here with me

Our friends all ask about you, I say you're doing fine
And I expect to hear from you almost anytime
But they all know I'm crying and I can't sleep at night
They all know I'm dying down deep inside

I'm sorry for all the lies I've told you
I'm sorry for the things I didn't say
But more than anything else
I'm sorry for myself
I can't believe you went away


I'm sorry
If I took some things for granted
I'm sorry
For the chains I put on you
But more than anything else
I'm sorry for myself
For living without you",
77,78,"""Killer Queen""",Queen,"157 ContributorsTranslationsEspañolKiller Queen Lyrics“Killer Queen” was the breakthrough song that turned Queen into worldwide rock stars. Peaking at #2 in the UK, the song became a hit in seven other European countries as well. “Killer Queen” was the first… Read More 
She keeps Moët et Chandon
In her pretty cabinet
""Let them eat cake"", she says
Just like Marie Antoinette
A built-in remedy
For Khrushchev and Kennedy (Ooh, ooh)
At anytime, an invitation you can't decline (Ooh, ooh)

Caviar and cigarettes
Well-versed in etiquette
Extraordinarily nice

She's a killer queen
Gunpowder, gelatine
Dynamite with a laser beam
(Pa-pa-pa-pa) Guaranteed to blow your mind
(Anytime) Ooh, recommended at the price
Insatiable an appetite
Wanna try?

To avoid complications
She never kept the same address
In conversation
She spoke just like a baroness
Met a man from China
Went down to Geisha Minah (Killer)
Then again incidentally (Killer)
If you're that way inclined (She's a killer queen)

Perfume came naturally from Paris (Naturally)
For cars, she couldn't care less
Fastidious and precise
She's a killer queen
Gunpowder, gelatine
Dynamite with a laser beam
(Pa-pa-pa-pa) Guaranteed to blow your mind
(Anytime)


Drop of a hat, she's as willing as
Playful as a pussycat
(Ooh) Then momentarily out of action
(Ooh) Temporarily out of gas (Ooh, da-da)
To absolutely drive (Drive you wild)
(Wild) She's out to get you
She's a killer queen
Gunpowder, gelatine
Dynamite with a laser beam
(Pa-pa-pa-pa) Guaranteed to blow your mind
(Anytime) Ooh, recommended at the price
Insatiable an appetite
Wanna try?

You wanna try?",
78,79,"""Shoeshine Boy""",Eddie Kendricks,"3 ContributorsShoeshine Boy Lyrics
Shoeshine boy, how you do your work so well?
Shoeshine boy tryin' to make a livin', you'll go somewhere
Shoeshine boy, where are you gonna be ten years from now?
(Just move, just keep workin') Shoeshine boy
I wanna know,  are you gonna be the richest man around?

You've been workin' so hard
So many things in life to learn
Shoeshine boy, what will you discover?

Though it's a long way up, you'll reach the top
Now, when you'll finally get back
Don't forget from where you came

Shoeshine boy, workin' so hard in the noon day sun
(Just, just keep workin' shoeshine boy)
Look at ya now, gettin' it together
Teasing the girls and havin' lots of fun
Shoeshine boy, yeah, don't you know that you're a star?
(Yeah, you're a star, shoeshine boy)
Just the way, just the way that you are

You've been workin' so hard
So many things in life to learn (There's so much to learn)
Shoeshine boy, what will you discover?

Yeah, shoeshine boy
Shoeshine boy
You've been workin' so hard
Shoeshine boy
Don't you know that you're a star
That's the way that you are
Hey",
79,80,"""Do It ('Til You're Satisfied)""",B.T. Express,"14 ContributorsDo It (’Til You’re Satisfied) LyricsOooooo
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
People know just what they'd like to do
Whatever it is you got it as long it pleases you
Make it last as long as you can
When your through it's up to you to try it again
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Everybody knows what they'd like to do
Whatever it is, do it, as long as it pleases you
Just take some time and relax your mind
Then do it, do it, do it 'till you're satisfied

Go on and do it, now
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it now, do it 'til you're satisfied
Then you holler oh, oh-ho, oh-ho, oh
I'm satisfied, I'm satisfied
Then you holler oh, wooo-hooooo
Then you holler oh, oh-ho, oh-ho, oh
I'm satisfied, I'm satisfied
Then you holler oh, wooo-hooooo
Oooooo
Go on and do it
Do it, (do it slow) do it slow 'til you're satisfied
(Whatever it is)
Got to do it (Just do it some more)
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied

Do it, do it 'til you're satisfied
(Whatever it is)
Got to do it
Do it, do it 'til you're satisfied
Go on and do it, girl
(Do it slow)
Got to do it
(Whatever it is)
Got to do it good
(Just do it some more)
Do it until you're satisfied
I'm satisfied, I'm satisfied
I'm satisfied, I'm satisfied
I'm satisfied, I'm satisfied
I'm satisfied
Go on and do it, yeah yeah",
80,81,"""Can't Get It Out of My Head""",Electric Light Orchestra,"26 ContributorsCan’t Get It Out of My Head LyricsThe second track on their 4th album – Eldorado, it was ELO’s first top 10 hit in the USA.

The album was a concept album/rock opera that follows “the Dreamer”, the main character of the album; a Walter… Read More 

Midnight on the water
I saw the ocean's daughter
Walking on a wave's chicane
Staring as she called my name

And I can't get it out of my head
No, I can't get it out of my head
Now my old world is gone for dead
'Cause I can't get it out of my head

Breakdown on the shoreline
Can't move, it's an ebb tide
Morning don't get here tonight
Searching for her silver light

And I can't get it out of my head
No, I can't get it out of my head
Now my old world is gone for dead
'Cause I can't get it out of my head, no, no


Bank job in the city
Robin Hood and William Tell, Ivanhoe and Lancelot
They don't envy me, yeah
Sitting 'til the sun goes down
In dreams, the world keeps going
'Round and 'round

And I can't get it out of my head
No, I can't get it out of my head
Now my old world is gone for dead
'Cause I can't get it out of my head, no, no

Oh, I can't get it out of my head
No, I can't get it out of my head
Now my old world is gone for dead
'Cause I can't get it out of my head, no, no, no, no",
81,82,"""Sha-La-La (Make Me Happy)""",Al Green,"12 ContributorsSha-La-La (Make Me Happy) LyricsSha la la la-- la la la
Oh baby
Sha la la la-- la la la
Oh baby
I've been gone so long I know what to do
Oh baby
That I know you don't know what I've been going through
Oh baby
'cause you make me happy baby, so I can say
Sha la la la-- la la la
I love you
Sha la la la-- la la la
Thinkin' of you
I know you can tell what's on my mind
Oh baby
And I've been feeling this way for such a long time
Ya, baby
Aw, make me happy baby, aw, make me happy, I wanna say
I'm trying, this feeling just won't die
Oh
Sha la la la-- la la la
Make you cry
It's something that just gets down in your bones
Baby
And once I see you I can't leave your love alone
Ya, heh, baby
Aw, make me happy baby, aw, make me happy baby, let me sing

Sha la la la-- la la la
Oh baby
Sha la la la-- la la la
Oh baby...",
82,83,"""Lonely People""",America,"13 ContributorsLonely People Lyrics
This is for all the lonely people
Thinkin' that life has passed them by

Don't give up until you drink from the silver cup
And ride that highway in the sky

This is for all the single people
Thinkin' that love has left them dry

Don't give up until you drink from the silver cup
You never know until you try

Well, I'm on my way
Yes, I'm back to stay
Well, I'm on my way back home (Hit it)


This is for all the lonely people
Thinkin' that life has passed them by

Don't give up until you drink from the silver cup
And never take you down or never give you up
You never know until you try",
83,84,"""You Got the Love""",Rufus,"10 ContributorsYou Got the Love Lyrics
Love me right
What's the matter with you?
Hold me tight
Why must I tell you what to do?
Smilin', smilin'
Comes as no surprise
Smile ain't hidin'
What I see in your eyes
The story goes, oh, much deeper
Than the eye can see, yes, it do
Stop runnin' a game
I can tell you're avoiding me, uh huh

Oh, ain't nothin'
I wouldn't pay
Just to hear, hear you say
I love you
I need you

Love me right
What's the matter with you?
Hold me tight
Why must I tell you what to do?
Smilin', smilin'
Comes as no surprise
Smile ain't hidin'
What I see in your eyes

You got the love
Gimme the strength
To keep on livin', yeah
Whatever it is
I can't do without what you're givin'

Ain't nothin'
I wouldn't pay
Oh, just to hear, Just to hear you say
I love you
I need you

You got the love
Gimme the strength
To keep on livin', yeah
Whatever it is
I can't do without what you're givin'
You got the love
Gimme the strength
To keep on livin', yeah
Whatever it is
I can't do without what you're givin'
You got the love
Gimme the strength
To keep on livin', yeah
Whatever it is",
84,85,"""The Rockford Files Theme""",Mike Post,,
